,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetClassification.0,System.0,out.0,println.0,"""getClassification"".0",SystemClient_DBImpl.0,instance.0,=.0,new.0,SystemClient_DBImpl.1,Set.0,expResult.0,=.1,nan.0,Set.1,result.0,=.2,instance.1,getClassification.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetClassification,33719607,1210539178385,19053573971,1,1,"(0.18022340536117554, 0.13744041323661804)","(0.17646782100200653, 0.13666394352912903)",1,1,2.6357879638671875,2.5943603515625,Fixation,POINT (0.178345613181591 0.1370521783828735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539186718,19053582304,1,1,"(0.18008913099765778, 0.13805145025253296)","(0.17974677681922913, 0.14013896882534027)",1,1,2.6503448486328125,2.592636108398437,Fixation,POINT (0.1799179539084434 0.1390952095389366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539195051,19053590637,1,1,"(0.17794594168663025, 0.1349775642156601)","(0.17904353141784668, 0.1438882201910019)",1,1,2.637939453125,2.5966949462890625,Fixation,POINT (0.1784947365522385 0.139432892203331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539203385,19053598971,1,1,"(0.17188075184822083, 0.13826000690460205)","(0.17302483320236206, 0.14083321392536163)",1,1,2.652191162109375,2.59039306640625,Fixation,POINT (0.1724527925252914 0.1395466104149818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539236718,19053632304,1,1,"(0.06671255826950073, 0.16557393968105316)","(0.07760639488697052, 0.1586626023054123)",1,1,2.601409912109375,2.594696044921875,Fixation,POINT (0.0721594765782356 0.1621182709932327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539245052,19053640638,1,1,"(0.06363643705844879, 0.16353347897529602)","(0.0768902376294136, 0.16035082936286926)",1,1,2.618377685546875,2.597381591796875,Fixation,POINT (0.0702633373439312 0.1619421541690826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539253385,19053648971,1,1,"(0.06644729524850845, 0.1699744164943695)","(0.07160180807113647, 0.16526487469673157)",1,1,2.63592529296875,2.600982666015625,Fixation,POINT (0.0690245516598225 0.1676196455955505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539261722,19053657308,1,1,"(0.06871253997087479, 0.16885581612586975)","(0.07470302283763885, 0.1672792136669159)",1,1,2.61968994140625,2.592926025390625,Fixation,POINT (0.0717077814042568 0.1680675148963928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539270056,19053665642,1,1,"(0.07096291333436966, 0.16302530467510223)","(0.07440128922462463, 0.16120077669620514)",1,1,2.6143035888671875,2.586517333984375,Fixation,POINT (0.0726821012794972 0.1621130406856537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539278389,19053673975,1,1,"(0.0725964829325676, 0.16003821790218353)","(0.07355917990207672, 0.156985342502594)",1,1,2.608978271484375,2.5748291015625,Fixation,POINT (0.0730778314173222 0.1585117802023888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539286722,19053682308,1,1,"(0.06963250786066055, 0.1656455099582672)","(0.075807124376297, 0.16098041832447052)",1,1,2.6000213623046875,2.5943145751953125,Fixation,POINT (0.0727198161184788 0.1633129641413689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539295055,19053690641,1,1,"(0.07409969717264175, 0.1603030115365982)","(0.07257366180419922, 0.1606254130601883)",1,1,2.616683959960937,2.5936279296875,Fixation,POINT (0.0733366794884205 0.1604642122983932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539303389,19053698975,1,1,"(0.07177997380495071, 0.1627558171749115)","(0.07413528114557266, 0.1620451658964157)",1,1,2.603118896484375,2.58782958984375,Fixation,POINT (0.0729576274752617 0.1624004915356636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539311723,19053707308,1,1,"(0.07066994905471802, 0.16423514485359192)","(0.06722670793533325, 0.1615150272846222)",1,1,2.620956420898437,2.5939483642578125,Fixation,POINT (0.0689483284950256 0.1628750860691071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539320057,19053715642,1,1,"(0.07043393701314926, 0.16075105965137482)","(0.07150586694478989, 0.15850505232810974)",1,1,2.600341796875,2.598846435546875,Fixation,POINT (0.0709699019789696 0.1596280559897423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539328390,19053723975,1,1,"(0.07188745588064194, 0.1603078693151474)","(0.06866316497325897, 0.15836600959300995)",1,1,2.618621826171875,2.59735107421875,Fixation,POINT (0.0702753104269504 0.1593369394540787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539336723,19053732308,1,1,"(0.07233273983001709, 0.15684185922145844)","(0.06650183349847794, 0.16256441175937653)",1,1,2.610107421875,2.5838165283203125,Fixation,POINT (0.0694172866642475 0.1597031354904175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539345057,19053740642,1,1,"(0.07121749967336655, 0.16452156007289886)","(0.06628914177417755, 0.16063126921653748)",1,1,2.609375,2.60235595703125,Fixation,POINT (0.068753320723772 0.1625764146447182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539353390,19053748975,1,1,"(0.0733424574136734, 0.1533089578151703)","(0.06920544803142548, 0.16205216944217682)",1,1,2.610595703125,2.5973052978515625,Fixation,POINT (0.0712739527225494 0.1576805636286736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539361723,19053757308,1,1,"(0.06822971254587173, 0.15841539204120636)","(0.0695272833108902, 0.15930016338825226)",1,1,2.6123199462890625,2.5833282470703125,Fixation,POINT (0.068878497928381 0.1588577777147293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539370057,19053765642,1,1,"(0.07038599252700806, 0.15795235335826874)","(0.06813877075910568, 0.15904802083969116)",1,1,2.5917510986328125,2.5731353759765625,Fixation,POINT (0.0692623816430569 0.15850018709898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539378390,19053773975,1,1,"(0.06747845560312271, 0.1586928367614746)","(0.06907706707715988, 0.1668323576450348)",1,1,2.602386474609375,2.57891845703125,Fixation,POINT (0.0682777613401413 0.1627625972032547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539386723,19053782308,1,1,"(0.06871585547924042, 0.15642981231212616)","(0.07049278914928436, 0.15876559913158417)",1,1,2.6239471435546875,2.59869384765625,Fixation,POINT (0.0696043223142624 0.1575977057218552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539395060,19053790645,1,1,"(0.06532753258943558, 0.1593204289674759)","(0.06714603304862976, 0.16134829819202423)",1,1,2.6057586669921875,2.582382202148437,Fixation,POINT (0.0662367828190327 0.1603343635797501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539403394,19053798979,1,1,"(0.06334476172924042, 0.16031117737293243)","(0.0700797289609909, 0.16273133456707)",1,1,2.608917236328125,2.5714569091796875,Fixation,POINT (0.0667122453451157 0.1615212559700012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539411727,19053807312,1,1,"(0.06448784470558167, 0.15657971799373627)","(0.07081351429224014, 0.16762080788612366)",1,1,2.6126251220703125,2.592681884765625,Fixation,POINT (0.0676506794989109 0.16210026293993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539420060,19053815645,1,1,"(0.05864948034286499, 0.16588596999645233)","(0.06783223897218704, 0.16244979202747345)",1,1,2.6233062744140625,2.5873260498046875,Fixation,POINT (0.063240859657526 0.1641678810119629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539428393,19053823978,1,1,"(0.06512849777936935, 0.16022345423698425)","(0.07097569108009338, 0.16462396085262299)",1,1,2.6116180419921875,2.578582763671875,Fixation,POINT (0.0680520944297314 0.1624237075448036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539436727,19053832312,1,1,"(0.06509210914373398, 0.15943652391433716)","(0.06624870002269745, 0.15996398031711578)",1,1,2.61590576171875,2.586944580078125,Fixation,POINT (0.0656704045832157 0.1597002521157265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539445060,19053840645,1,1,"(0.06894577294588089, 0.15622267127037048)","(0.06737411767244339, 0.16001777350902557)",1,1,2.613006591796875,2.5772705078125,Fixation,POINT (0.0681599453091621 0.158120222389698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539453394,19053848979,1,1,"(0.06735166907310486, 0.15558043122291565)","(0.06699107587337494, 0.16532017290592194)",1,1,2.60546875,2.57440185546875,Fixation,POINT (0.0671713724732399 0.1604503020644188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539461727,19053857312,1,1,"(0.06940554082393646, 0.16254796087741852)","(0.07819671928882599, 0.16935908794403076)",1,1,2.6126708984375,2.5727691650390625,Fixation,POINT (0.0738011300563812 0.1659535244107246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539478394,19053873979,1,1,"(0.12501555681228638, 0.15945768356323242)","(0.1251891404390335, 0.15695179998874664)",1,1,2.645355224609375,2.59747314453125,Fixation,POINT (0.1251023486256599 0.1582047417759895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539486727,19053882312,1,1,"(0.12697477638721466, 0.16017454862594604)","(0.1272481083869934, 0.16173750162124634)",1,1,2.6330718994140625,2.5830078125,Fixation,POINT (0.127111442387104 0.1609560251235962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539495060,19053890645,1,1,"(0.12864728271961212, 0.16105982661247253)","(0.1271621584892273, 0.16638395190238953)",1,1,2.629623413085937,2.567535400390625,Fixation,POINT (0.1279047206044197 0.163721889257431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539503394,19053898979,1,1,"(0.12804126739501953, 0.16154766082763672)","(0.12665998935699463, 0.1687002032995224)",1,1,2.621322631835937,2.561920166015625,Fixation,POINT (0.1273506283760071 0.1651239320635796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539511727,19053907312,1,1,"(0.12854132056236267, 0.16065235435962677)","(0.12554121017456055, 0.17032231390476227)",1,1,2.6265869140625,2.5838165283203125,Fixation,POINT (0.1270412653684616 0.1654873341321945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539520061,19053915646,1,1,"(0.12609125673770905, 0.16088782250881195)","(0.12187199294567108, 0.16842883825302124)",1,1,2.6258697509765625,2.5699005126953125,Fixation,POINT (0.1239816248416901 0.1646583303809166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539528395,19053923980,1,1,"(0.1285955160856247, 0.15856380760669708)","(0.12495815008878708, 0.16494600474834442)",1,1,2.63897705078125,2.566757202148437,Fixation,POINT (0.1267768330872059 0.1617549061775208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539536729,19053932314,1,1,"(0.1239888146519661, 0.16059182584285736)","(0.12168408930301666, 0.16856740415096283)",1,1,2.6168670654296875,2.5789337158203125,Fixation,POINT (0.1228364519774914 0.1645796149969101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539545063,19053940648,1,1,"(0.12527363002300262, 0.1652907431125641)","(0.12552180886268616, 0.16613982617855072)",1,1,2.63983154296875,2.56170654296875,Fixation,POINT (0.1253977194428444 0.1657152846455574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539553395,19053948980,1,1,"(0.12443424761295319, 0.1505744755268097)","(0.12666510045528412, 0.16624560952186584)",1,1,2.61767578125,2.577743530273437,Fixation,POINT (0.1255496740341186 0.1584100425243378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539561729,19053957314,1,1,"(0.12263684719800949, 0.15619616210460663)","(0.12799601256847382, 0.16505491733551025)",1,1,2.616943359375,2.5811767578125,Fixation,POINT (0.1253164298832416 0.1606255397200584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539570062,19053965647,1,1,"(0.12836673855781555, 0.1528676450252533)","(0.125523641705513, 0.16515426337718964)",1,1,2.634857177734375,2.584381103515625,Fixation,POINT (0.1269451901316643 0.1590109542012215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539578395,19053973980,1,1,"(0.1245713084936142, 0.15828846395015717)","(0.12424907088279724, 0.1664663404226303)",1,1,2.6348114013671875,2.5655059814453125,Fixation,POINT (0.1244101896882057 0.1623774021863937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539586729,19053982314,1,1,"(0.12511266767978668, 0.15918999910354614)","(0.12395640462636948, 0.16538164019584656)",1,1,2.64263916015625,2.582275390625,Fixation,POINT (0.1245345361530781 0.1622858196496964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539595062,19053990647,1,1,"(0.1248328909277916, 0.16018052399158478)","(0.12295907735824585, 0.16925659775733948)",1,1,2.647125244140625,2.5776824951171875,Fixation,POINT (0.1238959841430187 0.1647185608744621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539603396,19053998981,1,1,"(0.1250678449869156, 0.1562301218509674)","(0.12173755466938019, 0.16785317659378052)",1,1,2.64837646484375,2.5849609375,Fixation,POINT (0.1234026998281479 0.162041649222374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539611730,19054007314,1,1,"(0.1260678917169571, 0.159407377243042)","(0.12400390952825546, 0.16427546739578247)",1,1,2.6386871337890625,2.5844879150390625,Fixation,POINT (0.1250359006226063 0.1618414223194122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539620063,19054015647,1,1,"(0.12489362806081772, 0.15978828072547913)","(0.1230589970946312, 0.166666641831398)",1,1,2.6494598388671875,2.580810546875,Fixation,POINT (0.1239763125777245 0.1632274612784386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539628397,19054023981,1,1,"(0.12616486847400665, 0.16420073807239532)","(0.12370330840349197, 0.16037452220916748)",1,1,2.6439361572265625,2.55743408203125,Fixation,POINT (0.1249340884387493 0.1622876301407814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539636730,19054032314,1,1,"(0.12561383843421936, 0.15846268832683563)","(0.12249555438756943, 0.1652207225561142)",1,1,2.6436767578125,2.5785675048828125,Fixation,POINT (0.1240546964108944 0.1618417054414749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539645063,19054040647,1,1,"(0.12561991810798645, 0.16034899652004242)","(0.12233403325080872, 0.1634422391653061)",1,1,2.6428375244140625,2.5955352783203125,Fixation,POINT (0.1239769756793976 0.1618956178426743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539653401,19054048985,1,1,"(0.12588009238243103, 0.1611918807029724)","(0.12364464998245239, 0.15836207568645477)",1,1,2.653289794921875,2.5973663330078125,Fixation,POINT (0.1247623711824417 0.1597769781947136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539661735,19054057319,1,1,"(0.12680228054523468, 0.15822666883468628)","(0.12372379004955292, 0.16401329636573792)",1,1,2.642364501953125,2.572845458984375,Fixation,POINT (0.1252630352973938 0.1611199826002121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539670068,19054065652,1,1,"(0.12684421241283417, 0.16006916761398315)","(0.12485898286104202, 0.16123852133750916)",1,1,2.655487060546875,2.576934814453125,Fixation,POINT (0.1258515976369381 0.1606538444757462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539678401,19054073985,1,1,"(0.1229749396443367, 0.1584470272064209)","(0.12541398406028748, 0.16253527998924255)",1,1,2.6409149169921875,2.5848541259765625,Fixation,POINT (0.1241944618523121 0.1604911535978317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539686735,19054082319,1,1,"(0.12542766332626343, 0.1573549211025238)","(0.12338860332965851, 0.16979143023490906)",1,1,2.647567749023437,2.58660888671875,Fixation,POINT (0.124408133327961 0.1635731756687164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539695068,19054090652,1,1,"(0.12535446882247925, 0.15694358944892883)","(0.12642496824264526, 0.15523317456245422)",1,1,2.64544677734375,2.5906524658203125,Fixation,POINT (0.1258897185325623 0.1560883820056915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539703401,19054098985,1,1,"(0.1240699291229248, 0.15557999908924103)","(0.13793176412582397, 0.16601301729679108)",1,1,2.6392974853515625,2.5863494873046875,Fixation,POINT (0.1310008466243744 0.160796508193016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539720068,19054115652,1,1,"(0.18464608490467072, 0.15078644454479218)","(0.191176176071167, 0.15781715512275696)",1,1,2.663070678710937,2.58660888671875,Fixation,POINT (0.1879111304879188 0.1543017998337746),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539728402,19054123986,1,1,"(0.1876244693994522, 0.15050740540027618)","(0.18714778125286102, 0.1639840006828308)",1,1,2.672210693359375,2.602142333984375,Fixation,POINT (0.1873861253261566 0.1572457030415535),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539736735,19054132319,1,1,"(0.18897190690040588, 0.14851224422454834)","(0.19232718646526337, 0.16552063822746277)",1,1,2.657577514648437,2.576202392578125,Fixation,POINT (0.1906495466828346 0.1570164412260056),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539745068,19054140652,1,1,"(0.19033892452716827, 0.14116232097148895)","(0.18887485563755035, 0.16573278605937958)",1,1,2.646697998046875,2.5958251953125,Fixation,POINT (0.1896068900823593 0.1534475535154343),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539753402,19054148986,1,1,"(0.18785913288593292, 0.14794299006462097)","(0.19006581604480743, 0.1625785082578659)",1,1,2.647796630859375,2.5919647216796875,Fixation,POINT (0.1889624744653702 0.1552607491612434),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539761735,19054157319,1,1,"(0.19006112217903137, 0.1529625803232193)","(0.18790549039840698, 0.15514720976352692)",1,1,2.661712646484375,2.582916259765625,Fixation,POINT (0.1889833062887192 0.1540548950433731),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539770068,19054165652,1,1,"(0.1923304796218872, 0.15136723220348358)","(0.18859359622001648, 0.16150741279125214)",1,1,2.6479644775390625,2.5853271484375,Fixation,POINT (0.1904620379209518 0.1564373224973679),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539778401,19054173985,1,1,"(0.18633724749088287, 0.14307504892349243)","(0.1888248324394226, 0.16996228694915771)",1,1,2.630950927734375,2.587997436523437,Fixation,POINT (0.1875810399651527 0.1565186679363251),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539786742,19054182326,1,1,"(0.18843728303909302, 0.14488860964775085)","(0.1936160922050476, 0.16491389274597168)",1,1,2.62701416015625,2.5913238525390625,Fixation,POINT (0.1910266876220703 0.1549012511968613),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539795075,19054190659,1,1,"(0.185898095369339, 0.14530260860919952)","(0.19067946076393127, 0.1606883406639099)",1,1,2.639984130859375,2.594879150390625,Fixation,POINT (0.1882887780666351 0.1529954746365547),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210539803408,19054198992,1,1,"(0.1857304573059082, 0.15610112249851227)","(0.19185972213745117, 0.16078278422355652)",1,1,2.6580047607421875,2.576751708984375,Fixation,POINT (0.1887950897216797 0.1584419533610344),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
