,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,createNewServerProcess.0,Socket.0,socket.0,logger.0,info.0,"""Received connection on port "".100",+.0,getPort.0,+.1,""" from ["".101",+.2,socket.1,getInetAddress.0,+.3,""":"".0",+.4,socket.2,getPort.1,+.5,"""]."".0",Thread.0,t.0,=.0,new.0,Thread.1,getNewServerProcess.0,socket.3,t.1,start.0,getServerProcesses.0,add.0,t.2,new.1,Thread.2,new.2,Monitor.0,t.3,)).0,start.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,createNewServerProcess,3457090,1210099044793,18613441999,1,1,"(0.1260836124420166, 0.1929803490638733)","(0.11907169967889786, 0.19827617704868317)",1,1,2.657562255859375,2.677703857421875,Fixation,POINT (0.1225776560604572 0.1956282630562782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099053133,18613450339,1,1,"(0.12244702875614166, 0.19757257401943207)","(0.11934750527143478, 0.20277243852615356)",1,1,2.6622467041015625,2.672592163085937,Fixation,POINT (0.1208972670137882 0.2001725062727928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099061458,18613458664,1,1,"(0.12323617190122604, 0.19752702116966248)","(0.1196778267621994, 0.2050388604402542)",1,1,2.6365203857421875,2.684310913085937,Fixation,POINT (0.1214569993317127 0.2012829408049583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099069791,18613466997,1,1,"(0.12111018598079681, 0.19707319140434265)","(0.12301492691040039, 0.20377932488918304)",1,1,2.680648803710937,2.664947509765625,Fixation,POINT (0.1220625564455986 0.2004262581467628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099078125,18613475331,1,1,"(0.1244482696056366, 0.19291864335536957)","(0.12155115604400635, 0.20647235214710236)",1,1,2.6569061279296875,2.680938720703125,Fixation,POINT (0.1229997128248215 0.199695497751236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099086458,18613483664,1,1,"(0.12324321269989014, 0.19776412844657898)","(0.12464388459920883, 0.2032061517238617)",1,1,2.6470184326171875,2.6750946044921875,Fixation,POINT (0.1239435486495495 0.2004851400852203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099094792,18613491998,1,1,"(0.12138085067272186, 0.19827395677566528)","(0.12291353940963745, 0.20859716832637787)",1,1,2.65814208984375,2.6728057861328125,Fixation,POINT (0.1221471950411797 0.2034355625510216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099103128,18613500334,1,1,"(0.12145426124334335, 0.19928015768527985)","(0.12291920930147171, 0.20318995416164398)",1,1,2.6641082763671875,2.663558959960937,Fixation,POINT (0.1221867352724075 0.2012350559234619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099111462,18613508668,1,1,"(0.1187453493475914, 0.19587625563144684)","(0.12296714633703232, 0.19971363246440887)",1,1,2.650665283203125,2.676620483398437,Fixation,POINT (0.1208562478423119 0.1977949440479279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099119803,18613517009,1,1,"(0.11804157495498657, 0.19820229709148407)","(0.12186877429485321, 0.19935955107212067)",1,1,2.6649322509765625,2.662750244140625,Fixation,POINT (0.1199551746249199 0.1987809240818024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099128128,18613525334,1,1,"(0.12101215869188309, 0.20053429901599884)","(0.12092865258455276, 0.20210586488246918)",1,1,2.661727905273437,2.668319702148437,Fixation,POINT (0.1209704056382179 0.201320081949234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099136461,18613533667,1,1,"(0.12088208645582199, 0.20167435705661774)","(0.12123984843492508, 0.19616971909999847)",1,1,2.6552734375,2.661239624023437,Fixation,POINT (0.1210609674453735 0.1989220380783081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099144794,18613542000,1,1,"(0.12301555275917053, 0.19823044538497925)","(0.1207055002450943, 0.20455576479434967)",1,1,2.65911865234375,2.66851806640625,Fixation,POINT (0.1218605265021324 0.2013931050896645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099153128,18613550334,1,1,"(0.12211791425943375, 0.2026805579662323)","(0.12024075537919998, 0.204996258020401)",1,1,2.662628173828125,2.67596435546875,Fixation,POINT (0.1211793348193169 0.2038384079933166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099161463,18613558668,1,1,"(0.12535671889781952, 0.20654736459255219)","(0.12367922067642212, 0.2052149474620819)",1,1,2.6657867431640625,2.65802001953125,Fixation,POINT (0.1245179697871208 0.205881156027317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099169796,18613567001,1,1,"(0.12433409690856934, 0.2011643648147583)","(0.12338948994874954, 0.20792029798030853)",1,1,2.6424102783203125,2.671173095703125,Fixation,POINT (0.1238617934286594 0.2045423313975334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099178129,18613575334,1,1,"(0.12406568974256516, 0.19849640130996704)","(0.12621137499809265, 0.20568527281284332)",1,1,2.651947021484375,2.671112060546875,Fixation,POINT (0.1251385323703289 0.2020908370614052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099186462,18613583667,1,1,"(0.1242263913154602, 0.19884620606899261)","(0.12126129865646362, 0.20479059219360352)",1,1,2.6597900390625,2.6590576171875,Fixation,POINT (0.1227438449859619 0.2018183991312981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099194796,18613592001,1,1,"(0.12415950745344162, 0.20205557346343994)","(0.1250304877758026, 0.2048974633216858)",1,1,2.6685943603515625,2.654754638671875,Fixation,POINT (0.1245949976146221 0.2034765183925629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099203129,18613600334,1,1,"(0.11864063888788223, 0.20294910669326782)","(0.12214410305023193, 0.2024087905883789)",1,1,2.65716552734375,2.65960693359375,Fixation,POINT (0.1203923709690571 0.2026789486408234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099211463,18613608668,1,1,"(0.12461020797491074, 0.20532681047916412)","(0.12106413394212723, 0.2084658443927765)",1,1,2.6755523681640625,2.66156005859375,Fixation,POINT (0.122837170958519 0.2068963274359703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099219804,18613617009,1,1,"(0.1243131011724472, 0.20074404776096344)","(0.12228831648826599, 0.20608286559581757)",1,1,2.6763916015625,2.6693267822265625,Fixation,POINT (0.1233007088303566 0.2034134566783905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099228129,18613625334,1,1,"(0.12541206181049347, 0.2050887644290924)","(0.12347002327442169, 0.20168247818946838)",1,1,2.666778564453125,2.664901733398437,Fixation,POINT (0.1244410425424576 0.2033856213092804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099253144,18613650349,1,1,"(0.055740877985954285, 0.2408308982849121)","(0.06328891217708588, 0.24586090445518494)",1,1,2.63427734375,2.63189697265625,Fixation,POINT (0.0595148950815201 0.2433459013700485),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099261477,18613658682,1,1,"(0.06029971316456795, 0.25666630268096924)","(0.0736023485660553, 0.2647137939929962)",1,1,2.658676147460937,2.6585845947265625,Fixation,POINT (0.0669510308653116 0.2606900483369827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099269802,18613667007,1,1,"(0.06702255457639694, 0.2470812350511551)","(0.07713523507118225, 0.25093844532966614)",1,1,2.654815673828125,2.6674041748046875,Fixation,POINT (0.0720788948237896 0.2490098401904106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099278135,18613675340,1,1,"(0.06933246552944183, 0.2502956986427307)","(0.07166022062301636, 0.26149722933769226)",1,1,2.6504364013671875,2.666656494140625,Fixation,POINT (0.0704963430762291 0.2558964639902115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099286468,18613683673,1,1,"(0.06649167835712433, 0.25035732984542847)","(0.07073406875133514, 0.25600963830947876)",1,1,2.6476593017578125,2.65087890625,Fixation,POINT (0.0686128735542297 0.2531834840774536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099294802,18613692007,1,1,"(0.06807926297187805, 0.2551341950893402)","(0.06950192153453827, 0.2529747188091278)",1,1,2.649261474609375,2.6320343017578125,Fixation,POINT (0.0687905922532082 0.254054456949234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099303135,18613700340,1,1,"(0.07337550818920135, 0.25300055742263794)","(0.06579316407442093, 0.25148504972457886)",1,1,2.657958984375,2.64788818359375,Fixation,POINT (0.0695843361318111 0.2522428035736084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099311469,18613708674,1,1,"(0.06799189746379852, 0.2489674687385559)","(0.07035902142524719, 0.26287293434143066)",1,1,2.639251708984375,2.6489715576171875,Fixation,POINT (0.0691754594445229 0.2559202015399933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099319801,18613717006,1,1,"(0.06801655143499374, 0.2509087026119232)","(0.07236473262310028, 0.25827574729919434)",1,1,2.646240234375,2.6439666748046875,Fixation,POINT (0.070190642029047 0.2545922249555588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099328135,18613725340,1,1,"(0.06613978743553162, 0.2507721185684204)","(0.07113129645586014, 0.25614821910858154)",1,1,2.6446533203125,2.6497039794921875,Fixation,POINT (0.0686355419456959 0.253460168838501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099336469,18613733674,1,1,"(0.06510598212480545, 0.25644639134407043)","(0.0697842538356781, 0.25643059611320496)",1,1,2.6421051025390625,2.6484832763671875,Fixation,POINT (0.0674451179802418 0.2564384937286377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099344802,18613742007,1,1,"(0.06786055117845535, 0.24962802231311798)","(0.0739569216966629, 0.2613438069820404)",1,1,2.64349365234375,2.65374755859375,Fixation,POINT (0.0709087364375591 0.2554859146475792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099353135,18613750340,1,1,"(0.06697558611631393, 0.25084689259529114)","(0.07063806056976318, 0.25810253620147705)",1,1,2.6536865234375,2.6515350341796875,Fixation,POINT (0.0688068233430386 0.2544747143983841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099361468,18613758673,1,1,"(0.0666806623339653, 0.25304171442985535)","(0.07337713241577148, 0.25761517882347107)",1,1,2.647796630859375,2.6535797119140625,Fixation,POINT (0.0700288973748684 0.2553284466266632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099369807,18613767012,1,1,"(0.06557998806238174, 0.24834609031677246)","(0.07427030056715012, 0.25556284189224243)",1,1,2.65667724609375,2.6531982421875,Fixation,POINT (0.0699251443147659 0.2519544661045074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099378141,18613775346,1,1,"(0.06468059122562408, 0.2553662359714508)","(0.07119525969028473, 0.25937017798423767)",1,1,2.65057373046875,2.661102294921875,Fixation,POINT (0.0679379254579544 0.2573682069778442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099386474,18613783679,1,1,"(0.07170572131872177, 0.2533714771270752)","(0.07038632780313492, 0.2593902349472046)",1,1,2.642730712890625,2.651031494140625,Fixation,POINT (0.0710460245609283 0.2563808560371399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099394808,18613792013,1,1,"(0.07063644379377365, 0.2582055628299713)","(0.06993874907493591, 0.25541380047798157)",1,1,2.6496734619140625,2.6416473388671875,Fixation,POINT (0.0702875964343548 0.2568096816539764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099403141,18613800346,1,1,"(0.06936899572610855, 0.2566855549812317)","(0.07243961840867996, 0.25776249170303345)",1,1,2.6349639892578125,2.6456451416015625,Fixation,POINT (0.0709043070673943 0.2572240233421326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099411474,18613808679,1,1,"(0.06615524739027023, 0.2573889195919037)","(0.07295383512973785, 0.2607623338699341)",1,1,2.6433868408203125,2.655487060546875,Fixation,POINT (0.069554541260004 0.2590756267309189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099419816,18613817021,1,1,"(0.06446284055709839, 0.2521667182445526)","(0.0718667060136795, 0.25730234384536743)",1,1,2.649658203125,2.641220092773437,Fixation,POINT (0.068164773285389 0.25473453104496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099428141,18613825346,1,1,"(0.06791704893112183, 0.25102290511131287)","(0.07044290751218796, 0.2607135474681854)",1,1,2.6494140625,2.6404266357421875,Fixation,POINT (0.0691799782216549 0.2558682262897492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099436483,18613833688,1,1,"(0.06600122153759003, 0.25343817472457886)","(0.07158169895410538, 0.2632179856300354)",1,1,2.64373779296875,2.641357421875,Fixation,POINT (0.0687914602458477 0.2583280801773071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099444808,18613842012,1,1,"(0.06276165693998337, 0.2547492980957031)","(0.06817197054624557, 0.25755390524864197)",1,1,2.6222076416015625,2.63751220703125,Fixation,POINT (0.0654668137431145 0.2561516016721726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099453150,18613850354,1,1,"(0.06395934522151947, 0.2532641887664795)","(0.07310446351766586, 0.2553965747356415)",1,1,2.636322021484375,2.6377716064453125,Fixation,POINT (0.0685319043695927 0.2543303817510605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099461483,18613858687,1,1,"(0.06559429317712784, 0.26524606347084045)","(0.0749264657497406, 0.2589215934276581)",1,1,2.6321563720703125,2.6178131103515625,Fixation,POINT (0.0702603794634342 0.2620838284492493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099469808,18613867012,1,1,"(0.06561174243688583, 0.2539501190185547)","(0.07624736428260803, 0.25779980421066284)",1,1,2.625213623046875,2.6288299560546875,Fixation,POINT (0.0709295533597469 0.2558749616146088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210099494812,18613892016,1,1,"(0.14982669055461884, 0.28652483224868774)","(0.15560004115104675, 0.29799339175224304)",1,1,2.645599365234375,2.64215087890625,Fixation,POINT (0.1527133658528328 0.2922591120004654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099503153,18613900357,1,1,"(0.15020571649074554, 0.2844657599925995)","(0.15385670959949493, 0.30041617155075073)",1,1,2.6633453369140625,2.6351470947265625,Fixation,POINT (0.1520312130451202 0.2924409657716751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099511486,18613908690,1,1,"(0.1525615006685257, 0.2881401479244232)","(0.15400192141532898, 0.29386934638023376)",1,1,2.669891357421875,2.623077392578125,Fixation,POINT (0.1532817110419273 0.2910047471523285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099519820,18613917024,1,1,"(0.15017294883728027, 0.2887461483478546)","(0.15833425521850586, 0.2977578639984131)",1,1,2.6399688720703125,2.618621826171875,Fixation,POINT (0.1542536020278931 0.2932520061731338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099528145,18613925349,1,1,"(0.15165260434150696, 0.2862054705619812)","(0.15716923773288727, 0.29493945837020874)",1,1,2.6239166259765625,2.6094970703125,Fixation,POINT (0.1544109210371971 0.290572464466095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099536478,18613933682,1,1,"(0.1538592129945755, 0.2740352153778076)","(0.1580018848180771, 0.29732614755630493)",1,1,2.61785888671875,2.6295928955078125,Fixation,POINT (0.1559305489063263 0.2856806814670563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099544811,18613942015,1,1,"(0.15385150909423828, 0.27307143807411194)","(0.15757262706756592, 0.29209011793136597)",1,1,2.622039794921875,2.608001708984375,Fixation,POINT (0.1557120680809021 0.282580778002739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099553145,18613950349,1,1,"(0.15180645883083344, 0.2849512994289398)","(0.15740297734737396, 0.29567664861679077)",1,1,2.6263427734375,2.61767578125,Fixation,POINT (0.1546047180891037 0.2903139740228653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099561478,18613958682,1,1,"(0.15211446583271027, 0.2746454179286957)","(0.15591491758823395, 0.29481831192970276)",1,1,2.6285400390625,2.610992431640625,Fixation,POINT (0.1540146917104721 0.2847318649291992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099569811,18613967015,1,1,"(0.15151098370552063, 0.2856704592704773)","(0.15263237059116364, 0.2988523840904236)",1,1,2.638580322265625,2.610015869140625,Fixation,POINT (0.1520716771483421 0.2922614216804504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099578145,18613975349,1,1,"(0.15305747091770172, 0.28855082392692566)","(0.15699376165866852, 0.29446640610694885)",1,1,2.635604858398437,2.6342010498046875,Fixation,POINT (0.1550256162881851 0.2915086150169373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099586478,18613983682,1,1,"(0.1557895392179489, 0.2828949987888336)","(0.1549919843673706, 0.29946574568748474)",1,1,2.6433563232421875,2.631103515625,Fixation,POINT (0.1553907617926598 0.2911803722381592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099594812,18613992016,1,1,"(0.15431316196918488, 0.286003977060318)","(0.15245546400547028, 0.29937106370925903)",1,1,2.6314849853515625,2.6348419189453125,Fixation,POINT (0.1533843129873276 0.2926875203847885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099603145,18614000349,1,1,"(0.15108200907707214, 0.2816988229751587)","(0.15426695346832275, 0.2947724759578705)",1,1,2.661712646484375,2.6306304931640625,Fixation,POINT (0.1526744812726974 0.2882356494665146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099611478,18614008682,1,1,"(0.15424834191799164, 0.2859477400779724)","(0.15170134603977203, 0.29624995589256287)",1,1,2.6490020751953125,2.651275634765625,Fixation,POINT (0.1529748439788818 0.2910988479852676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099619812,18614017016,1,1,"(0.15341685712337494, 0.28827106952667236)","(0.15210047364234924, 0.293693870306015)",1,1,2.650360107421875,2.6464385986328125,Fixation,POINT (0.1527586653828621 0.2909824699163437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099628148,18614025352,1,1,"(0.15558470785617828, 0.28896564245224)","(0.15197354555130005, 0.2900610566139221)",1,1,2.6644439697265625,2.6304473876953125,Fixation,POINT (0.1537791267037392 0.289513349533081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099636482,18614033686,1,1,"(0.15407194197177887, 0.2938149869441986)","(0.15420128405094147, 0.3037078380584717)",1,1,2.659759521484375,2.63104248046875,Fixation,POINT (0.1541366130113602 0.2987614125013351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099644816,18614042020,1,1,"(0.1505415439605713, 0.28481805324554443)","(0.15668511390686035, 0.30173781514167786)",1,1,2.644989013671875,2.62811279296875,Fixation,POINT (0.1536133289337158 0.2932779341936112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099653149,18614050353,1,1,"(0.154299795627594, 0.29202356934547424)","(0.15490612387657166, 0.29674994945526123)",1,1,2.6530914306640625,2.63043212890625,Fixation,POINT (0.1546029597520828 0.2943867594003677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099661482,18614058686,1,1,"(0.15278320014476776, 0.2895450294017792)","(0.15598051249980927, 0.29923316836357117)",1,1,2.6162872314453125,2.625579833984375,Fixation,POINT (0.1543818563222885 0.2943890988826752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210099669816,18614067020,1,1,"(0.1543239802122116, 0.28275176882743835)","(0.15643027424812317, 0.2987835705280304)",1,1,2.63787841796875,2.6397247314453125,Fixation,POINT (0.1553771272301674 0.2907676696777344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
