,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,List.0,getStatusFlagFields.0,List.1,list.0,=.0,new.0,ArrayList.0,String.0,statusFlagPath.0,=.1,"""/collectionConfigRecord/statusFlags/statusFlag/status"".0",for.0,Iterator.0,i.0,=.2,im.0,getInputFields.0,iterator.0,i.1,hasNext.0,InputField.0,field.0,=.3,InputField.1,i.2,next.0,// prtln ( field toString() );.200,if.0,field.1,getNormalizedXPath.0,startsWith.0,statusFlagPath.1,list.1,add.0,field.2,return.0,list.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getStatusFlagFields,22622479,1210051409643,18565807015,1,1,"(0.6926661729812622, 0.22532208263874054)","(0.6951032876968384, 0.22877377271652222)",1,1,2.73553466796875,2.6141815185546875,Fixation,POINT (0.6938847303390503 0.2270479276776314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051417976,18565815348,1,1,"(0.692948579788208, 0.22691164910793304)","(0.6955739855766296, 0.2279256135225296)",1,1,2.7213592529296875,2.629135131835937,Fixation,POINT (0.6942612826824188 0.2274186313152313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051426310,18565823682,1,1,"(0.6919562816619873, 0.2269633710384369)","(0.6952875256538391, 0.23719917237758636)",1,1,2.7206268310546875,2.631378173828125,Fixation,POINT (0.6936219036579132 0.2320812717080116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051434644,18565832015,1,1,"(0.6927759647369385, 0.22417137026786804)","(0.6965173482894897, 0.2317585051059723)",1,1,2.7376708984375,2.630584716796875,Fixation,POINT (0.6946466565132141 0.2279649376869202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051442977,18565840348,1,1,"(0.6936163902282715, 0.22577743232250214)","(0.6945707201957703, 0.23413261771202087)",1,1,2.718475341796875,2.6192626953125,Fixation,POINT (0.6940935552120209 0.2299550250172615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051451310,18565848681,1,1,"(0.6919758319854736, 0.22622959315776825)","(0.695702075958252, 0.23649166524410248)",1,1,2.713592529296875,2.6279449462890625,Fixation,POINT (0.6938389539718628 0.2313606292009354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051459644,18565857015,1,1,"(0.6944738626480103, 0.22463247179985046)","(0.6954277753829956, 0.2275136113166809)",1,1,2.7108306884765625,2.61102294921875,Fixation,POINT (0.6949508190155029 0.2260730415582657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051467977,18565865348,1,1,"(0.6931882500648499, 0.22008904814720154)","(0.6933643817901611, 0.22314319014549255)",1,1,2.703521728515625,2.6005859375,Fixation,POINT (0.6932763159275055 0.221616119146347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051484643,18565882014,1,1,"(0.6506502628326416, 0.2119804471731186)","(0.6538201570510864, 0.21757298707962036)",1,1,2.6962432861328125,2.6131134033203125,Fixation,POINT (0.652235209941864 0.2147767171263695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051492977,18565890348,1,1,"(0.6552805304527283, 0.21270164847373962)","(0.6564671993255615, 0.22330515086650848)",1,1,2.7022247314453125,2.607040405273437,Fixation,POINT (0.6558738648891449 0.218003399670124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051501310,18565898681,1,1,"(0.6552944183349609, 0.21263250708580017)","(0.6596149802207947, 0.22673091292381287)",1,1,2.6964263916015625,2.6284637451171875,Fixation,POINT (0.6574546992778778 0.2196817100048065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051509644,18565907015,1,1,"(0.656358540058136, 0.2108142226934433)","(0.6573957204818726, 0.22235700488090515)",1,1,2.692001342773437,2.607391357421875,Fixation,POINT (0.6568771302700043 0.2165856137871742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051517977,18565915348,1,1,"(0.6515148878097534, 0.20887453854084015)","(0.6539775729179382, 0.22837227582931519)",1,1,2.68829345703125,2.6063385009765625,Fixation,POINT (0.6527462303638458 0.2186234071850777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051526316,18565923687,1,1,"(0.6532531380653381, 0.20928721129894257)","(0.6527446508407593, 0.22086629271507263)",1,1,2.6785125732421875,2.6056671142578125,Fixation,POINT (0.6529988944530487 0.2150767520070076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051534650,18565932021,1,1,"(0.6559319496154785, 0.20974357426166534)","(0.657753586769104, 0.22191095352172852)",1,1,2.6902618408203125,2.597640991210937,Fixation,POINT (0.6568427681922913 0.2158272638916969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051542983,18565940354,1,1,"(0.65345698595047, 0.2086845338344574)","(0.656525194644928, 0.21908658742904663)",1,1,2.679901123046875,2.603363037109375,Fixation,POINT (0.654991090297699 0.213885560631752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051551316,18565948687,1,1,"(0.6568633913993835, 0.21608315408229828)","(0.6554819345474243, 0.22042718529701233)",1,1,2.6707000732421875,2.5929412841796875,Fixation,POINT (0.6561726629734039 0.2182551696896553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051559649,18565957020,1,1,"(0.653584897518158, 0.21401819586753845)","(0.6544812321662903, 0.2102464735507965)",1,1,2.678955078125,2.5836944580078125,Fixation,POINT (0.6540330648422241 0.2121323347091675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051567983,18565965354,1,1,"(0.6543442010879517, 0.21903391182422638)","(0.6564908623695374, 0.21335172653198242)",1,1,2.686767578125,2.583465576171875,Fixation,POINT (0.6554175317287445 0.2161928191781044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051576316,18565973687,1,1,"(0.6560419201850891, 0.21721188724040985)","(0.6570188999176025, 0.2121443748474121)",1,1,2.695098876953125,2.599105834960937,Fixation,POINT (0.6565304100513458 0.214678131043911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051584649,18565982020,1,1,"(0.6535595655441284, 0.21259617805480957)","(0.6548208594322205, 0.20888690650463104)",1,1,2.66802978515625,2.596298217773437,Fixation,POINT (0.6541902124881744 0.2107415422797203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051592983,18565990354,1,1,"(0.6538592576980591, 0.21458843350410461)","(0.6550522446632385, 0.21276459097862244)",1,1,2.69427490234375,2.579437255859375,Fixation,POINT (0.6544557511806488 0.2136765122413635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051601316,18565998687,1,1,"(0.6544954180717468, 0.22224456071853638)","(0.6560245752334595, 0.21189118921756744)",1,1,2.6839141845703125,2.572967529296875,Fixation,POINT (0.6552599966526031 0.2170678749680519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051609650,18566007021,1,1,"(0.6534812450408936, 0.2165946066379547)","(0.6530265212059021, 0.2091047763824463)",1,1,2.6826934814453125,2.584747314453125,Fixation,POINT (0.6532538831233978 0.2128496915102005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051617983,18566015354,1,1,"(0.6542782187461853, 0.21932077407836914)","(0.6556448936462402, 0.21244312822818756)",1,1,2.6831817626953125,2.591827392578125,Fixation,POINT (0.6549615561962128 0.2158819511532784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051626316,18566023687,1,1,"(0.6543406248092651, 0.21948546171188354)","(0.6538688540458679, 0.21751806139945984)",1,1,2.678009033203125,2.57965087890625,Fixation,POINT (0.6541047394275665 0.2185017615556717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051634649,18566032020,1,1,"(0.6533514857292175, 0.21506761014461517)","(0.6556527614593506, 0.2138170450925827)",1,1,2.665740966796875,2.584808349609375,Fixation,POINT (0.6545021235942841 0.2144423276185989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051642983,18566040354,1,1,"(0.6528266072273254, 0.21225088834762573)","(0.6517589688301086, 0.2084183692932129)",1,1,2.673828125,2.5859375,Fixation,POINT (0.652292788028717 0.2103346288204193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051651320,18566048691,1,1,"(0.652942955493927, 0.2126723974943161)","(0.6528286933898926, 0.210920512676239)",1,1,2.6686553955078125,2.5794830322265625,Fixation,POINT (0.6528858244419098 0.2117964550852776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051659654,18566057025,1,1,"(0.6573053002357483, 0.21106183528900146)","(0.6543676257133484, 0.21204350888729095)",1,1,2.684799194335937,2.5780792236328125,Fixation,POINT (0.6558364629745483 0.2115526720881462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051667987,18566065358,1,1,"(0.6544052362442017, 0.21686343848705292)","(0.6530483365058899, 0.21307064592838287)",1,1,2.6651611328125,2.5745086669921875,Fixation,POINT (0.6537267863750458 0.2149670422077179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051676321,18566073692,1,1,"(0.6530312299728394, 0.2160608172416687)","(0.6551764607429504, 0.21376067399978638)",1,1,2.6761474609375,2.5638885498046875,Fixation,POINT (0.6541038453578949 0.2149107456207275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051684654,18566082024,1,1,"(0.6544386148452759, 0.21800623834133148)","(0.6526094079017639, 0.20923657715320587)",1,1,2.659271240234375,2.5891571044921875,Fixation,POINT (0.6535240113735199 0.2136214077472687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051692988,18566090358,1,1,"(0.6551336050033569, 0.21034251153469086)","(0.6552532315254211, 0.21526077389717102)",1,1,2.6638336181640625,2.56396484375,Fixation,POINT (0.655193418264389 0.2128016427159309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051701321,18566098691,1,1,"(0.6566724181175232, 0.2112320512533188)","(0.6519343852996826, 0.21589407324790955)",1,1,2.6511688232421875,2.5865020751953125,Fixation,POINT (0.6543034017086029 0.2135630622506142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051709654,18566107024,1,1,"(0.653660237789154, 0.21178174018859863)","(0.6532531380653381, 0.21091985702514648)",1,1,2.6687469482421875,2.563201904296875,Fixation,POINT (0.6534566879272461 0.2113507986068726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051717988,18566115358,1,1,"(0.6559445858001709, 0.2110470086336136)","(0.654088020324707, 0.20771031081676483)",1,1,2.66424560546875,2.566986083984375,Fixation,POINT (0.655016303062439 0.2093786597251892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051726321,18566123691,1,1,"(0.651752769947052, 0.21718080341815948)","(0.6563652157783508, 0.2081536203622818)",1,1,2.654876708984375,2.56390380859375,Fixation,POINT (0.6540589928627014 0.2126672118902206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051734654,18566132024,1,1,"(0.6560553908348083, 0.22002175450325012)","(0.6538833379745483, 0.20735937356948853)",1,1,2.64605712890625,2.553619384765625,Fixation,POINT (0.6549693644046783 0.2136905640363693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051742988,18566140358,1,1,"(0.6505239009857178, 0.2179604023694992)","(0.653436005115509, 0.21724224090576172)",1,1,2.654769897460937,2.5709381103515625,Fixation,POINT (0.6519799530506134 0.2176013216376305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051751321,18566148691,1,1,"(0.6523783802986145, 0.22143873572349548)","(0.6523365378379822, 0.20713043212890625)",1,1,2.6672821044921875,2.5528717041015625,Fixation,POINT (0.6523574590682983 0.2142845839262009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051759654,18566157024,1,1,"(0.6513234972953796, 0.21551522612571716)","(0.6529293060302734, 0.20696942508220673)",1,1,2.6596221923828125,2.5484619140625,Fixation,POINT (0.6521264016628265 0.2112423256039619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051767988,18566165358,1,1,"(0.654599666595459, 0.220167875289917)","(0.6552324891090393, 0.21748659014701843)",1,1,2.649749755859375,2.566497802734375,Fixation,POINT (0.6549160778522491 0.2188272327184677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051776321,18566173691,1,1,"(0.6499289274215698, 0.21793553233146667)","(0.6546533107757568, 0.21775391697883606)",1,1,2.652328491210937,2.557586669921875,Fixation,POINT (0.6522911190986633 0.2178447246551514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051784658,18566182028,1,1,"(0.6506870985031128, 0.21634544432163239)","(0.654267430305481, 0.21483448147773743)",1,1,2.651580810546875,2.5556182861328125,Fixation,POINT (0.6524772644042969 0.2155899628996849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051792991,18566190361,1,1,"(0.6532838344573975, 0.21563522517681122)","(0.6555359959602356, 0.2150397002696991)",1,1,2.642608642578125,2.542236328125,Fixation,POINT (0.6544099152088165 0.2153374627232552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051801324,18566198694,1,1,"(0.6561545729637146, 0.20686571300029755)","(0.6536372303962708, 0.2155025452375412)",1,1,2.6215362548828125,2.544830322265625,Fixation,POINT (0.6548959016799927 0.2111841291189194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051809658,18566207028,1,1,"(0.6541447639465332, 0.21331223845481873)","(0.6545518040657043, 0.21668098866939545)",1,1,2.625091552734375,2.54736328125,Fixation,POINT (0.6543482840061188 0.2149966135621071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051817991,18566215361,1,1,"(0.6544150114059448, 0.21000045537948608)","(0.653999924659729, 0.21181799471378326)",1,1,2.6241607666015625,2.5371856689453125,Fixation,POINT (0.6542074680328369 0.2109092250466347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051826324,18566223694,1,1,"(0.656135618686676, 0.20365937054157257)","(0.653267502784729, 0.2155837118625641)",1,1,2.6162109375,2.542831420898437,Fixation,POINT (0.6547015607357025 0.2096215412020683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051834658,18566232028,1,1,"(0.6571153998374939, 0.20655128359794617)","(0.653232216835022, 0.2176927924156189)",1,1,2.6246490478515625,2.558700561523437,Fixation,POINT (0.6551738083362579 0.2121220380067825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051842991,18566240361,1,1,"(0.6562045216560364, 0.2093820571899414)","(0.6511862277984619, 0.22325927019119263)",1,1,2.618743896484375,2.55145263671875,Fixation,POINT (0.6536953747272491 0.216320663690567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051851324,18566248694,1,1,"(0.6564205288887024, 0.21461980044841766)","(0.652919352054596, 0.2162083089351654)",1,1,2.6424102783203125,2.555450439453125,Fixation,POINT (0.6546699404716492 0.2154140546917915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051859657,18566257027,1,1,"(0.656008243560791, 0.20858143270015717)","(0.6511680483818054, 0.22326794266700745)",1,1,2.63201904296875,2.5631103515625,Fixation,POINT (0.6535881459712982 0.2159246876835823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051867991,18566265361,1,1,"(0.6520897150039673, 0.2113862782716751)","(0.654131293296814, 0.22425872087478638)",1,1,2.6211090087890625,2.5644683837890625,Fixation,POINT (0.6531105041503906 0.2178224995732307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051876324,18566273694,1,1,"(0.6519386172294617, 0.21388401091098785)","(0.6524568796157837, 0.22946985065937042)",1,1,2.64715576171875,2.5751495361328125,Fixation,POINT (0.6521977484226227 0.2216769307851791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051884658,18566282028,1,1,"(0.6520954966545105, 0.21419058740139008)","(0.655602753162384, 0.21565324068069458)",1,1,2.62530517578125,2.544296264648437,Fixation,POINT (0.6538491249084473 0.2149219140410423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051892991,18566290361,1,1,"(0.6529250741004944, 0.21093781292438507)","(0.6557881236076355, 0.21403028070926666)",1,1,2.63861083984375,2.5382537841796875,Fixation,POINT (0.6543565988540649 0.2124840468168259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051901324,18566298694,1,1,"(0.6546090841293335, 0.21800759434700012)","(0.6536027193069458, 0.2193714678287506)",1,1,2.651107788085937,2.54010009765625,Fixation,POINT (0.6541059017181396 0.2186895310878754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051909657,18566307027,1,1,"(0.66084223985672, 0.2102690041065216)","(0.6577565670013428, 0.21549519896507263)",1,1,2.63360595703125,2.541748046875,Fixation,POINT (0.6592994034290314 0.2128821015357971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051926331,18566323701,1,1,"(0.6926196813583374, 0.21295209228992462)","(0.696044921875, 0.23229026794433594)",1,1,2.642074584960937,2.56402587890625,Fixation,POINT (0.6943323016166687 0.2226211801171303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051934665,18566332034,1,1,"(0.6856192350387573, 0.20804695785045624)","(0.6907389163970947, 0.2131858915090561)",1,1,2.625762939453125,2.51885986328125,Fixation,POINT (0.688179075717926 0.2106164246797562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210051942998,18566340367,1,1,"(0.6925016045570374, 0.20623643696308136)","(0.691103994846344, 0.21168263256549835)",1,1,2.63043212890625,2.5281219482421875,Fixation,POINT (0.6918027997016907 0.2089595347642899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051951332,18566348701,1,1,"(0.6951344609260559, 0.2052890807390213)","(0.6917276978492737, 0.206242635846138)",1,1,2.6328887939453125,2.531097412109375,Fixation,POINT (0.6934310793876648 0.2057658582925796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051959666,18566357035,1,1,"(0.6897347569465637, 0.206593319773674)","(0.691939115524292, 0.20453226566314697)",1,1,2.626327514648437,2.5333404541015625,Fixation,POINT (0.6908369362354279 0.2055627927184105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051967998,18566365367,1,1,"(0.6916555166244507, 0.19848941266536713)","(0.6888920664787292, 0.2033846527338028)",1,1,2.613189697265625,2.540512084960937,Fixation,POINT (0.69027379155159 0.200937032699585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051976332,18566373701,1,1,"(0.692622184753418, 0.1999312937259674)","(0.6936233639717102, 0.20384828746318817)",1,1,2.615707397460937,2.514739990234375,Fixation,POINT (0.6931227743625641 0.2018897905945778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051984665,18566382034,1,1,"(0.6905171275138855, 0.20512081682682037)","(0.6922643184661865, 0.20202085375785828)",1,1,2.611801147460937,2.5128173828125,Fixation,POINT (0.691390722990036 0.2035708352923393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getStatusFlagFields,22622479,1210051992998,18566390367,1,1,"(0.6924332976341248, 0.21463190019130707)","(0.6931750178337097, 0.20774036645889282)",1,1,2.652435302734375,2.5113983154296875,Fixation,POINT (0.6928041577339172 0.2111861333251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052001332,18566398701,1,1,"(0.6911416053771973, 0.2074078470468521)","(0.6920185685157776, 0.21570806205272675)",1,1,2.635650634765625,2.5272216796875,Fixation,POINT (0.6915800869464874 0.2115579545497894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052009665,18566407034,1,1,"(0.6932808756828308, 0.20834611356258392)","(0.6912954449653625, 0.2173023670911789)",1,1,2.6138458251953125,2.552154541015625,Fixation,POINT (0.6922881603240967 0.2128242403268814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052017998,18566415367,1,1,"(0.689308762550354, 0.21057632565498352)","(0.6903184652328491, 0.2160910665988922)",1,1,2.621185302734375,2.556396484375,Fixation,POINT (0.6898136138916016 0.2133336961269379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052026332,18566423701,1,1,"(0.6918145418167114, 0.20662014186382294)","(0.6912924647331238, 0.21897642314434052)",1,1,2.61065673828125,2.5462646484375,Fixation,POINT (0.6915535032749176 0.2127982825040817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052034665,18566432034,1,1,"(0.6892189383506775, 0.20694686472415924)","(0.6918753981590271, 0.22470416128635406)",1,1,2.612274169921875,2.5533599853515625,Fixation,POINT (0.6905471682548523 0.2158255130052566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210052042999,18566440368,1,1,"(0.6893482804298401, 0.19633795320987701)","(0.6902483701705933, 0.22146442532539368)",1,1,2.62091064453125,2.5595245361328125,Fixation,POINT (0.6897983253002167 0.2089011892676354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
