,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testAddCountryWithSequenceGenerator.0,throws.0,Exception.0,CountryWithSequence.0,country1.0,=.0,new.0,CountryWithSequence.1,country1.1,setCountryId.0,"""KR"".0",country1.2,setCountryName.0,"""Korea"".0",Integer.0,countryCode.0,=.1,Integer.1,session.0,save.0,country1.3,assertEquals.0,"""fail to generate a new countryCode."".100",0.0,countryCode.1,intValue.0,assertNotNull.0,"""fail to add a new country with sequence generator. "".101",countryCode.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,testAddCountryWithSequenceGenerator,1046788,1208426089235,16940492067,1,1,"(0.7605005502700806, 0.2148434817790985)","(0.7425639033317566, 0.23289242386817932)",1,1,2.5769805908203125,2.597076416015625,Fixation,POINT (0.7515322268009186 0.2238679528236389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426097569,16940500401,1,1,"(0.7611294388771057, 0.21312899887561798)","(0.7420738935470581, 0.2344072163105011)",1,1,2.5905303955078125,2.619003295898437,Fixation,POINT (0.7516016662120819 0.2237681075930595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426105902,16940508734,1,1,"(0.7593483924865723, 0.21040737628936768)","(0.743371307849884, 0.23771551251411438)",1,1,2.584091186523437,2.594024658203125,Fixation,POINT (0.7513598501682281 0.224061444401741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426114235,16940517067,1,1,"(0.7594205141067505, 0.21217778325080872)","(0.7423920631408691, 0.2360459566116333)",1,1,2.57708740234375,2.618194580078125,Fixation,POINT (0.7509062886238098 0.224111869931221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426122569,16940525401,1,1,"(0.7626503109931946, 0.21421900391578674)","(0.7417933344841003, 0.23222333192825317)",1,1,2.5721588134765625,2.63018798828125,Fixation,POINT (0.7522218227386475 0.22322116792202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426130902,16940533734,1,1,"(0.7609204053878784, 0.2218131572008133)","(0.7434402704238892, 0.23770460486412048)",1,1,2.5895233154296875,2.61376953125,Fixation,POINT (0.7521803379058838 0.2297588810324669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426139236,16940542067,1,1,"(0.762382447719574, 0.2229211926460266)","(0.7433018088340759, 0.2383081167936325)",1,1,2.5994873046875,2.623931884765625,Fixation,POINT (0.752842128276825 0.2306146547198296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426147570,16940550401,1,1,"(0.7622708082199097, 0.22540763020515442)","(0.7457634210586548, 0.22630290687084198)",1,1,2.614288330078125,2.6132354736328125,Fixation,POINT (0.7540171146392822 0.2258552685379982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426164240,16940567071,1,1,"(0.7934326529502869, 0.21721389889717102)","(0.7911891341209412, 0.22529953718185425)",1,1,2.600799560546875,2.63641357421875,Fixation,POINT (0.792310893535614 0.2212567180395126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426172574,16940575405,1,1,"(0.8078287243843079, 0.21961885690689087)","(0.7972913980484009, 0.22022129595279694)",1,1,2.617538452148437,2.608734130859375,Fixation,POINT (0.8025600612163544 0.2199200764298439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426180907,16940583738,1,1,"(0.8008691668510437, 0.2150857150554657)","(0.8006823658943176, 0.22394013404846191)",1,1,2.605926513671875,2.6127166748046875,Fixation,POINT (0.8007757663726807 0.2195129245519638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426189240,16940592071,1,1,"(0.8028586506843567, 0.22217756509780884)","(0.7972745299339294, 0.22011445462703705)",1,1,2.6393280029296875,2.6341705322265625,Fixation,POINT (0.8000665903091431 0.2211460098624229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426197574,16940600405,1,1,"(0.8015006184577942, 0.2144392728805542)","(0.7985484004020691, 0.22200970351696014)",1,1,2.6218719482421875,2.642807006835937,Fixation,POINT (0.8000245094299316 0.2182244881987572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426205907,16940608738,1,1,"(0.8000407218933105, 0.21617333590984344)","(0.8005905747413635, 0.22504323720932007)",1,1,2.6344146728515625,2.647216796875,Fixation,POINT (0.800315648317337 0.2206082865595818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426214241,16940617071,1,1,"(0.8036998510360718, 0.22086367011070251)","(0.7975549101829529, 0.22065217792987823)",1,1,2.647201538085937,2.6320343017578125,Fixation,POINT (0.8006273806095123 0.2207579240202904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426222575,16940625405,1,1,"(0.8019427061080933, 0.21517135202884674)","(0.7983624935150146, 0.2266796976327896)",1,1,2.621978759765625,2.6109161376953125,Fixation,POINT (0.800152599811554 0.2209255248308182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426230908,16940633738,1,1,"(0.8047595620155334, 0.21166478097438812)","(0.7964308261871338, 0.22054621577262878)",1,1,2.6298980712890625,2.63690185546875,Fixation,POINT (0.8005951941013336 0.2161054983735084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426239241,16940642071,1,1,"(0.8069252967834473, 0.21307997405529022)","(0.7965986728668213, 0.22427254915237427)",1,1,2.6357879638671875,2.6446685791015625,Fixation,POINT (0.8017619848251343 0.2186762616038322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426247575,16940650405,1,1,"(0.8075109124183655, 0.2227904051542282)","(0.7946851253509521, 0.2235071361064911)",1,1,2.637802124023437,2.636962890625,Fixation,POINT (0.8010980188846588 0.2231487706303596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426255908,16940658738,1,1,"(0.8079235553741455, 0.21771875023841858)","(0.7955425381660461, 0.22366690635681152)",1,1,2.6361846923828125,2.6446685791015625,Fixation,POINT (0.8017330467700958 0.220692828297615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426264241,16940667071,1,1,"(0.8045035004615784, 0.21066594123840332)","(0.7957791090011597, 0.22591394186019897)",1,1,2.635009765625,2.64422607421875,Fixation,POINT (0.800141304731369 0.2182899415493012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426272575,16940675405,1,1,"(0.8080558776855469, 0.2144121676683426)","(0.7903931140899658, 0.2266397476196289)",1,1,2.6313934326171875,2.6373443603515625,Fixation,POINT (0.7992244958877563 0.2205259576439858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426280908,16940683738,1,1,"(0.806405246257782, 0.22092236578464508)","(0.7940152883529663, 0.22833308577537537)",1,1,2.614959716796875,2.628631591796875,Fixation,POINT (0.8002102673053741 0.2246277257800102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426289242,16940692071,1,1,"(0.8099711537361145, 0.21496295928955078)","(0.794797956943512, 0.22894728183746338)",1,1,2.6273956298828125,2.620223999023437,Fixation,POINT (0.8023845553398132 0.2219551205635071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426297581,16940700410,1,1,"(0.8086825609207153, 0.21100811660289764)","(0.7920233011245728, 0.22657819092273712)",1,1,2.6339569091796875,2.6402740478515625,Fixation,POINT (0.800352931022644 0.2187931537628174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426305914,16940708743,1,1,"(0.8110970854759216, 0.2239561378955841)","(0.7904607057571411, 0.22441956400871277)",1,1,2.6373291015625,2.6383514404296875,Fixation,POINT (0.8007788956165314 0.2241878509521484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426314247,16940717076,1,1,"(0.8108325600624084, 0.21063020825386047)","(0.7917941212654114, 0.2323545664548874)",1,1,2.624618530273437,2.6383819580078125,Fixation,POINT (0.8013133406639099 0.2214923873543739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426322581,16940725410,1,1,"(0.8059124946594238, 0.21703681349754333)","(0.7941182851791382, 0.23198512196540833)",1,1,2.6412811279296875,2.6060028076171875,Fixation,POINT (0.800015389919281 0.2245109677314758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426330914,16940733743,1,1,"(0.8102443218231201, 0.21166647970676422)","(0.7970152497291565, 0.23804643750190735)",1,1,2.64190673828125,2.623626708984375,Fixation,POINT (0.8036297857761383 0.2248564586043358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426339247,16940742076,1,1,"(0.811015784740448, 0.2229047566652298)","(0.8139635324478149, 0.24076959490776062)",1,1,2.63323974609375,2.610992431640625,Fixation,POINT (0.8124896585941315 0.2318371757864952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426347581,16940750410,1,1,"(0.8249694108963013, 0.22133542597293854)","(0.8190780282020569, 0.24341154098510742)",1,1,2.6580963134765625,2.5917510986328125,Fixation,POINT (0.8220237195491791 0.232373483479023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426355914,16940758743,1,1,"(0.8133060932159424, 0.21810834109783173)","(0.8144440650939941, 0.24244742095470428)",1,1,2.6479644775390625,2.611083984375,Fixation,POINT (0.8138750791549683 0.230277881026268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426364248,16940767076,1,1,"(0.8133702278137207, 0.2246340960264206)","(0.8124353289604187, 0.24264787137508392)",1,1,2.663558959960937,2.6080322265625,Fixation,POINT (0.8129027783870697 0.2336409837007523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426372581,16940775409,1,1,"(0.812128484249115, 0.23010766506195068)","(0.8128454685211182, 0.24012789130210876)",1,1,2.6657867431640625,2.6134796142578125,Fixation,POINT (0.8124869763851166 0.2351177781820297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426380915,16940783743,1,1,"(0.8120337724685669, 0.22663089632987976)","(0.815764844417572, 0.24259360134601593)",1,1,2.655120849609375,2.6223907470703125,Fixation,POINT (0.8138993084430695 0.2346122488379478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426389248,16940792076,1,1,"(0.8122167587280273, 0.22856074571609497)","(0.8161476850509644, 0.2398415207862854)",1,1,2.6460418701171875,2.6139373779296875,Fixation,POINT (0.8141822218894958 0.2342011332511902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426397581,16940800409,1,1,"(0.8140343427658081, 0.2324391007423401)","(0.8146441578865051, 0.2401098608970642)",1,1,2.67138671875,2.6068115234375,Fixation,POINT (0.8143392503261566 0.2362744808197022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426405916,16940808743,1,1,"(0.8117311596870422, 0.23281317949295044)","(0.8143238425254822, 0.237758070230484)",1,1,2.6676483154296875,2.627304077148437,Fixation,POINT (0.8130275011062622 0.2352856248617172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426414249,16940817076,1,1,"(0.8089547753334045, 0.2313259392976761)","(0.8179117441177368, 0.23929618299007416)",1,1,2.652587890625,2.606063842773437,Fixation,POINT (0.8134332597255707 0.2353110611438751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426422583,16940825410,1,1,"(0.8098345994949341, 0.2302732914686203)","(0.8166730403900146, 0.23787303268909454)",1,1,2.6623992919921875,2.603729248046875,Fixation,POINT (0.8132538199424744 0.2340731620788574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426430925,16940833752,1,1,"(0.8076614737510681, 0.23114171624183655)","(0.8171414136886597, 0.23755623400211334)",1,1,2.6616973876953125,2.602279663085937,Fixation,POINT (0.8124014437198639 0.234348975121975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426439259,16940842085,1,1,"(0.8066084980964661, 0.22880585491657257)","(0.8192939758300781, 0.2407006472349167)",1,1,2.655731201171875,2.6177520751953125,Fixation,POINT (0.8129512369632721 0.2347532510757446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426447593,16940850419,1,1,"(0.809572696685791, 0.22972284257411957)","(0.8222163915634155, 0.23453080654144287)",1,1,2.6510162353515625,2.618515014648437,Fixation,POINT (0.8158945441246033 0.2321268245577812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426455926,16940858752,1,1,"(0.8104526400566101, 0.23020188510417938)","(0.8180346488952637, 0.23886838555335999)",1,1,2.6588897705078125,2.6266632080078125,Fixation,POINT (0.8142436444759369 0.2345351353287697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426464259,16940867085,1,1,"(0.8117457628250122, 0.22913801670074463)","(0.8184428215026855, 0.2423713356256485)",1,1,2.65814208984375,2.62713623046875,Fixation,POINT (0.8150942921638489 0.2357546761631966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426472593,16940875419,1,1,"(0.8112489581108093, 0.23465515673160553)","(0.8157172203063965, 0.24008695781230927)",1,1,2.6510467529296875,2.6273956298828125,Fixation,POINT (0.8134830892086029 0.2373710572719574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426480926,16940883752,1,1,"(0.8107448220252991, 0.23893967270851135)","(0.8113547563552856, 0.24034252762794495)",1,1,2.6458740234375,2.6443634033203125,Fixation,POINT (0.8110497891902924 0.2396411001682282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426489259,16940892085,1,1,"(0.8124256730079651, 0.23232096433639526)","(0.815315306186676, 0.23938900232315063)",1,1,2.6665802001953125,2.6366119384765625,Fixation,POINT (0.8138704895973206 0.235854983329773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426497592,16940900418,1,1,"(0.8143918514251709, 0.2407943159341812)","(0.8145711421966553, 0.24104410409927368)",1,1,2.6597900390625,2.6518096923828125,Fixation,POINT (0.8144814968109131 0.2409192100167274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426505926,16940908752,1,1,"(0.8089991807937622, 0.2321109175682068)","(0.8168209195137024, 0.23651012778282166)",1,1,2.650299072265625,2.637802124023437,Fixation,POINT (0.8129100501537323 0.2343105226755142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426514260,16940917085,1,1,"(0.8096773624420166, 0.23269620537757874)","(0.8169180154800415, 0.23685811460018158)",1,1,2.6527557373046875,2.6215362548828125,Fixation,POINT (0.813297688961029 0.2347771599888802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426522593,16940925418,1,1,"(0.8135203123092651, 0.23146893084049225)","(0.8174079060554504, 0.23236510157585144)",1,1,2.674163818359375,2.657684326171875,Fixation,POINT (0.8154641091823578 0.2319170162081718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426530927,16940933752,1,1,"(0.8101674318313599, 0.23198406398296356)","(0.8154749870300293, 0.2322883903980255)",1,1,2.655120849609375,2.647811889648437,Fixation,POINT (0.8128212094306946 0.2321362271904945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426539260,16940942085,1,1,"(0.8079772591590881, 0.2294207066297531)","(0.8197305202484131, 0.23473544418811798)",1,1,2.66961669921875,2.654083251953125,Fixation,POINT (0.8138538897037506 0.2320780754089356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426547593,16940950418,1,1,"(0.8079667687416077, 0.2287694215774536)","(0.8153149485588074, 0.2325320988893509)",1,1,2.664794921875,2.658294677734375,Fixation,POINT (0.8116408586502075 0.2306507602334022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426555927,16940958752,1,1,"(0.8126254677772522, 0.22865743935108185)","(0.8156313300132751, 0.23492531478405)",1,1,2.6584930419921875,2.6772003173828125,Fixation,POINT (0.8141283988952637 0.2317913770675659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426564261,16940967086,1,1,"(0.8130314350128174, 0.22593073546886444)","(0.8183359503746033, 0.23419582843780518)",1,1,2.6585235595703125,2.666366577148437,Fixation,POINT (0.8156836926937103 0.2300632819533348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426572594,16940975419,1,1,"(0.8123336434364319, 0.23518355190753937)","(0.8173565864562988, 0.23058000206947327)",1,1,2.6863250732421875,2.67205810546875,Fixation,POINT (0.8148451149463654 0.2328817769885063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426580928,16940983753,1,1,"(0.8122922778129578, 0.23647165298461914)","(0.8151368498802185, 0.23868075013160706)",1,1,2.670883178710937,2.6738739013671875,Fixation,POINT (0.8137145638465881 0.2375762015581131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426589261,16940992086,1,1,"(0.8099310398101807, 0.23297764360904694)","(0.8160700798034668, 0.23193632066249847)",1,1,2.68505859375,2.65716552734375,Fixation,POINT (0.8130005598068237 0.2324569821357727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426597594,16941000419,1,1,"(0.8095656633377075, 0.229486346244812)","(0.8107829689979553, 0.23803278803825378)",1,1,2.6681671142578125,2.679901123046875,Fixation,POINT (0.8101743161678314 0.2337595671415329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426630928,16941033753,1,1,"(0.664254903793335, 0.23741449415683746)","(0.6666582226753235, 0.27085036039352417)",1,1,2.6869659423828125,2.773788452148437,Fixation,POINT (0.6654565632343292 0.2541324272751808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426639261,16941042086,1,1,"(0.6684656739234924, 0.2277117818593979)","(0.6614676117897034, 0.2632695734500885)",1,1,2.68658447265625,2.749740600585937,Fixation,POINT (0.6649666428565979 0.2454906776547432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426647594,16941050419,1,1,"(0.6644353270530701, 0.22252915799617767)","(0.6577047109603882, 0.2625276446342468)",1,1,2.6849517822265625,2.723541259765625,Fixation,POINT (0.6610700190067291 0.2425284013152122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426655928,16941058753,1,1,"(0.6619653701782227, 0.23319979012012482)","(0.6570851802825928, 0.2631111443042755)",1,1,2.6958160400390625,2.7382965087890625,Fixation,POINT (0.6595252752304077 0.2481554672122002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426664261,16941067086,1,1,"(0.6637453436851501, 0.23377162218093872)","(0.6546276211738586, 0.2622407078742981)",1,1,2.6778564453125,2.7246856689453125,Fixation,POINT (0.6591864824295044 0.2480061650276184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426672594,16941075419,1,1,"(0.6633555889129639, 0.233798548579216)","(0.6533487439155579, 0.2678529620170593)",1,1,2.6800537109375,2.735702514648437,Fixation,POINT (0.6583521664142609 0.2508257552981377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426680928,16941083753,1,1,"(0.6615900993347168, 0.23509004712104797)","(0.654086172580719, 0.26042699813842773)",1,1,2.691314697265625,2.7276611328125,Fixation,POINT (0.6578381359577179 0.2477585226297378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426689264,16941092089,1,1,"(0.6632474064826965, 0.23455558717250824)","(0.6546342372894287, 0.2641599178314209)",1,1,2.683578491210937,2.74090576171875,Fixation,POINT (0.6589408218860626 0.2493577525019646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208426697597,16941100422,1,1,"(0.6605084538459778, 0.23229841887950897)","(0.6527578830718994, 0.2608662545681)",1,1,2.672103881835937,2.7452850341796875,Fixation,POINT (0.6566331684589386 0.2465823367238045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
