,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setCombo_Value.0,String.0,val.0,If.0,val.1,==.0,nan.0,||.0,""""".0",equals.0,val.2,&&.0,Combo_Value.0,==.1,nan.1,||.1,""""".1",equals.1,Combo_Value.1,return;.0,if.0,val.3,==.2,nan.2,||.2,val.4,equals.2,Combo_Value.2,||.3,updateStatus.0,==.3,NULL_INT_VALUE.0,Combo_Value.3,=.0,val.5,updateStatus.1,=.1,UPDATED.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,setCombo_Value,19344536,1210574038045,19088433512,1,1,"(0.15096315741539001, 0.10508687049150467)","(0.15588125586509705, 0.11920154094696045)",1,1,2.568389892578125,2.6106414794921875,Fixation,POINT (0.1534222066402435 0.1121442057192326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574046379,19088441846,1,1,"(0.1552029401063919, 0.10570430755615234)","(0.1492966115474701, 0.1182672530412674)",1,1,2.56890869140625,2.612579345703125,Fixation,POINT (0.152249775826931 0.1119857802987099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574054711,19088450178,1,1,"(0.15321260690689087, 0.1122068241238594)","(0.15843796730041504, 0.12238634377717972)",1,1,2.5690155029296875,2.6203155517578125,Fixation,POINT (0.155825287103653 0.1172965839505196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574063045,19088458512,1,1,"(0.14980189502239227, 0.10996127873659134)","(0.15016180276870728, 0.12059061229228973)",1,1,2.5819854736328125,2.6190643310546875,Fixation,POINT (0.1499818488955498 0.1152759455144405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574071378,19088466845,1,1,"(0.15156444907188416, 0.10236598551273346)","(0.1570402830839157, 0.12145412713289261)",1,1,2.5685577392578125,2.622833251953125,Fixation,POINT (0.1543023660778999 0.111910056322813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574079712,19088475179,1,1,"(0.15517568588256836, 0.10817044228315353)","(0.15236583352088928, 0.11879292130470276)",1,1,2.5805206298828125,2.617782592773437,Fixation,POINT (0.1537707597017288 0.1134816817939282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574088045,19088483512,1,1,"(0.1500885784626007, 0.11531013995409012)","(0.15189608931541443, 0.11713451147079468)",1,1,2.56732177734375,2.6294097900390625,Fixation,POINT (0.1509923338890076 0.1162223257124424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574096378,19088491845,1,1,"(0.1536119282245636, 0.10610248148441315)","(0.15828047692775726, 0.12302401661872864)",1,1,2.566131591796875,2.629608154296875,Fixation,POINT (0.1559462025761604 0.1145632490515709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574104712,19088500179,1,1,"(0.15417426824569702, 0.11502371728420258)","(0.15722616016864777, 0.12139981240034103)",1,1,2.5694122314453125,2.6104888916015625,Fixation,POINT (0.1557002142071724 0.1182117648422718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574113045,19088508512,1,1,"(0.15315461158752441, 0.10808829963207245)","(0.15645554661750793, 0.12015718966722488)",1,1,2.5841217041015625,2.614105224609375,Fixation,POINT (0.1548050791025162 0.1141227446496487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574121377,19088516844,1,1,"(0.15254846215248108, 0.10502533614635468)","(0.1543090045452118, 0.12072280049324036)",1,1,2.5968017578125,2.6348114013671875,Fixation,POINT (0.1534287333488464 0.1128740683197975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574129715,19088525182,1,1,"(0.14896363019943237, 0.11534197628498077)","(0.1546012908220291, 0.1196560263633728)",1,1,2.5703582763671875,2.6272735595703125,Fixation,POINT (0.1517824605107307 0.1174990013241768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574138048,19088533515,1,1,"(0.1522420346736908, 0.11206381767988205)","(0.15323112905025482, 0.11743780970573425)",1,1,2.5884246826171875,2.6339111328125,Fixation,POINT (0.1527365818619728 0.1147508136928082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574146381,19088541848,1,1,"(0.15733452141284943, 0.1065140962600708)","(0.15183410048484802, 0.12344839423894882)",1,1,2.59722900390625,2.6277313232421875,Fixation,POINT (0.1545843109488487 0.1149812452495098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574154715,19088550182,1,1,"(0.15342602133750916, 0.10177589952945709)","(0.15081250667572021, 0.12396591901779175)",1,1,2.5877838134765625,2.633453369140625,Fixation,POINT (0.1521192640066147 0.1128709092736244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574163048,19088558515,1,1,"(0.1580180823802948, 0.1129821240901947)","(0.15553154051303864, 0.12215539067983627)",1,1,2.591537475585937,2.632186889648437,Fixation,POINT (0.1567748114466667 0.1175687573850155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574171381,19088566848,1,1,"(0.15878117084503174, 0.11220871657133102)","(0.15484356880187988, 0.12337862700223923)",1,1,2.589752197265625,2.6421051025390625,Fixation,POINT (0.1568123698234558 0.1177936717867851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574179714,19088575181,1,1,"(0.15411964058876038, 0.10409530997276306)","(0.15730984508991241, 0.11606606096029282)",1,1,2.5968475341796875,2.6396636962890625,Fixation,POINT (0.1557147428393364 0.1100806854665279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574188048,19088583515,1,1,"(0.15765854716300964, 0.10434704273939133)","(0.15706278383731842, 0.12544193863868713)",1,1,2.6014862060546875,2.63751220703125,Fixation,POINT (0.157360665500164 0.1148944906890392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574196381,19088591848,1,1,"(0.15920744836330414, 0.11005614697933197)","(0.15805399417877197, 0.12133698165416718)",1,1,2.5947418212890625,2.647918701171875,Fixation,POINT (0.1586307212710381 0.1156965643167496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574204714,19088600181,1,1,"(0.15628153085708618, 0.11287245154380798)","(0.1556851714849472, 0.12212781608104706)",1,1,2.602935791015625,2.650909423828125,Fixation,POINT (0.1559833511710167 0.1175001338124275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574213048,19088608515,1,1,"(0.15533015131950378, 0.1138593852519989)","(0.16047883033752441, 0.12553317844867706)",1,1,2.60760498046875,2.646087646484375,Fixation,POINT (0.1579044908285141 0.119696281850338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574221381,19088616848,1,1,"(0.15774030983448029, 0.11120735853910446)","(0.1538153737783432, 0.12135493010282516)",1,1,2.6090850830078125,2.64697265625,Fixation,POINT (0.1557778418064117 0.1162811443209648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574229715,19088625182,1,1,"(0.15479794144630432, 0.11049024015665054)","(0.15410049259662628, 0.11199606209993362)",1,1,2.6014404296875,2.65142822265625,Fixation,POINT (0.1544492170214653 0.1112431511282921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574238048,19088633515,1,1,"(0.15833380818367004, 0.11884437501430511)","(0.1571880429983139, 0.12543675303459167)",1,1,2.614501953125,2.652206420898437,Fixation,POINT (0.157760925590992 0.1221405640244484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574246381,19088641848,1,1,"(0.15917259454727173, 0.1128617450594902)","(0.1568804532289505, 0.12641017138957977)",1,1,2.618515014648437,2.6586151123046875,Fixation,POINT (0.1580265238881111 0.119635958224535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574254715,19088650182,1,1,"(0.15789683163166046, 0.11576665192842484)","(0.15499912202358246, 0.12242095917463303)",1,1,2.6115264892578125,2.66021728515625,Fixation,POINT (0.1564479768276215 0.1190938055515289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574263053,19088658520,1,1,"(0.15865401923656464, 0.1136341542005539)","(0.1506401002407074, 0.12379732728004456)",1,1,2.62603759765625,2.65167236328125,Fixation,POINT (0.154647059738636 0.1187157407402992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574271386,19088666853,1,1,"(0.15892933309078217, 0.10920202732086182)","(0.152232363820076, 0.12181241810321808)",1,1,2.6153564453125,2.653182983398437,Fixation,POINT (0.1555808484554291 0.11550722271204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574279720,19088675187,1,1,"(0.15250562131404877, 0.10897732526063919)","(0.1538110226392746, 0.12176188826560974)",1,1,2.618026733398437,2.675643920898437,Fixation,POINT (0.1531583219766617 0.1153696067631245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574288053,19088683520,1,1,"(0.15551288425922394, 0.10695352405309677)","(0.1523389220237732, 0.12231166660785675)",1,1,2.6198272705078125,2.662094116210937,Fixation,POINT (0.1539259031414986 0.1146325953304768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574296387,19088691853,1,1,"(0.1565515100955963, 0.11528695374727249)","(0.1516433209180832, 0.12864188849925995)",1,1,2.64080810546875,2.6648406982421875,Fixation,POINT (0.1540974155068398 0.1219644211232662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574304720,19088700186,1,1,"(0.16040858626365662, 0.1175588071346283)","(0.15200822055339813, 0.1312335729598999)",1,1,2.629302978515625,2.6537322998046875,Fixation,POINT (0.1562084034085274 0.1243961900472641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574313054,19088708520,1,1,"(0.15422874689102173, 0.12303102016448975)","(0.14630192518234253, 0.14615914225578308)",1,1,2.6480712890625,2.6416473388671875,Fixation,POINT (0.1502653360366821 0.1345950812101364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574321388,19088716854,1,1,"(0.1623818278312683, 0.1519758701324463)","(0.1419530063867569, 0.1459980458021164)",1,1,2.630966186523437,2.642807006835937,Fixation,POINT (0.1521674171090126 0.1489869579672813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574329720,19088725187,1,1,"(0.1511535495519638, 0.13935749232769012)","(0.12353621423244476, 0.15781939029693604)",1,1,2.6447906494140625,2.638519287109375,Fixation,POINT (0.1373448818922043 0.1485884413123131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574438063,19088833529,1,1,"(0.07490987330675125, 0.1361960768699646)","(0.06777342408895493, 0.29672715067863464)",1,1,2.6841278076171875,2.234619140625,,POINT (0.0713416486978531 0.2164616137742996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210574446397,19088841863,1,1,"(0.0762753114104271, 0.13241472840309143)","(0.08052445948123932, 0.25908416509628296)",1,1,2.700912475585937,2.3563995361328125,Fixation,POINT (0.0783998854458332 0.1957494467496872),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574454730,19088850196,1,1,"(0.08404719829559326, 0.13592766225337982)","(0.07088356465101242, 0.20704485476016998)",1,1,2.686492919921875,2.5130157470703125,Fixation,POINT (0.0774653814733028 0.1714862585067749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574463057,19088858523,1,1,"(0.08272290974855423, 0.15628618001937866)","(0.08044794946908951, 0.16403186321258545)",1,1,2.64349365234375,2.6386260986328125,Fixation,POINT (0.0815854296088219 0.1601590216159821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574471390,19088866856,1,1,"(0.08846921473741531, 0.16449201107025146)","(0.08301105350255966, 0.1310541033744812)",1,1,2.6184539794921875,2.71697998046875,Fixation,POINT (0.0857401341199875 0.1477730572223663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574479724,19088875190,1,1,"(0.08490161597728729, 0.1587180197238922)","(0.08808591961860657, 0.13726314902305603)",1,1,2.6225128173828125,2.7227935791015625,Fixation,POINT (0.0864937677979469 0.1479905843734741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574488057,19088883523,1,1,"(0.08809913694858551, 0.15528517961502075)","(0.0858646109700203, 0.15320830047130585)",1,1,2.6436004638671875,2.6748046875,Fixation,POINT (0.0869818739593029 0.1542467400431633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574496391,19088891857,1,1,"(0.08455158025026321, 0.15794864296913147)","(0.08370023220777512, 0.1507290154695511)",1,1,2.6328125,2.669647216796875,Fixation,POINT (0.0841259062290192 0.1543388292193413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574504724,19088900190,1,1,"(0.08706497400999069, 0.1610599309206009)","(0.08142105489969254, 0.1730920523405075)",1,1,2.645004272460937,2.635040283203125,Fixation,POINT (0.0842430144548416 0.1670759916305542),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574513058,19088908524,1,1,"(0.08585486561059952, 0.15717023611068726)","(0.08348215371370316, 0.16969847679138184)",1,1,2.657379150390625,2.67022705078125,Fixation,POINT (0.0846685096621513 0.1634343564510346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574521400,19088916866,1,1,"(0.08578042685985565, 0.15673957765102386)","(0.08183717727661133, 0.16681654751300812)",1,1,2.649871826171875,2.66668701171875,Fixation,POINT (0.0838088020682335 0.161778062582016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574529734,19088925200,1,1,"(0.08445533365011215, 0.15939565002918243)","(0.08408035337924957, 0.1707080751657486)",1,1,2.66815185546875,2.65142822265625,Fixation,POINT (0.0842678435146809 0.1650518625974655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574538067,19088933533,1,1,"(0.08595374971628189, 0.163540780544281)","(0.08515865355730057, 0.16547544300556183)",1,1,2.656005859375,2.659576416015625,Fixation,POINT (0.0855562016367912 0.1645081117749214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574546400,19088941866,1,1,"(0.08632487803697586, 0.16129697859287262)","(0.08245988190174103, 0.16814902424812317)",1,1,2.6623077392578125,2.663787841796875,Fixation,POINT (0.0843923799693584 0.1647230014204979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574554734,19088950200,1,1,"(0.08765075355768204, 0.16034835577011108)","(0.0856853798031807, 0.16247819364070892)",1,1,2.6653289794921875,2.669952392578125,Fixation,POINT (0.0866680666804314 0.16141327470541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574563066,19088958532,1,1,"(0.08716610819101334, 0.16445854306221008)","(0.08307443559169769, 0.16207271814346313)",1,1,2.669036865234375,2.6751251220703125,Fixation,POINT (0.0851202718913555 0.1632656306028366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574571399,19088966865,1,1,"(0.0876111090183258, 0.16399134695529938)","(0.08878643810749054, 0.158822163939476)",1,1,2.66058349609375,2.716644287109375,Fixation,POINT (0.0881987735629082 0.1614067554473877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574579731,19088975198,1,1,"(0.09731914848089218, 0.16006380319595337)","(0.07176948338747025, 0.14746062457561493)",1,1,2.680389404296875,2.7413482666015625,Fixation,POINT (0.0845443159341812 0.1537622138857842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574779735,19089175201,1,1,"(0.17305578291416168, 0.2809840142726898)","(0.09042380750179291, 0.4212391674518585)",1,1,2.615234375,1.8949432373046875,,POINT (0.1317397952079773 0.3511115908622742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210574804748,19089200214,1,1,"(0.1801586002111435, 0.22701671719551086)","(0.17038075625896454, 0.32155534625053406)",1,1,2.735946655273437,2.633575439453125,,POINT (0.175269678235054 0.2742860317230225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574813081,19089208547,1,1,"(0.1839141547679901, 0.2487288862466812)","(0.17531202733516693, 0.2908536195755005)",1,1,2.7237091064453125,2.722442626953125,Fixation,POINT (0.1796130910515785 0.2697912529110908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574821414,19089216880,1,1,"(0.18676064908504486, 0.26715347170829773)","(0.18456970155239105, 0.2723095715045929)",1,1,2.71954345703125,2.7688140869140625,Fixation,POINT (0.185665175318718 0.2697315216064453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574829748,19089225214,1,1,"(0.18059471249580383, 0.2662705183029175)","(0.18135565519332886, 0.24665504693984985)",1,1,2.7154693603515625,2.831512451171875,Fixation,POINT (0.1809751838445664 0.2564627826213837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574838081,19089233547,1,1,"(0.18409675359725952, 0.26648658514022827)","(0.17546428740024567, 0.2442246824502945)",1,1,2.7312469482421875,2.8085174560546875,Fixation,POINT (0.1797805204987526 0.2553556337952614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574846415,19089241881,1,1,"(0.18191975355148315, 0.25586798787117004)","(0.17582057416439056, 0.25983282923698425)",1,1,2.71112060546875,2.8000946044921875,Fixation,POINT (0.1788701638579369 0.2578504085540772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574854748,19089250214,1,1,"(0.18591590225696564, 0.25391727685928345)","(0.18175055086612701, 0.28351548314094543)",1,1,2.7265625,2.7446746826171875,Fixation,POINT (0.1838332265615463 0.2687163800001144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574863081,19089258547,1,1,"(0.1826508343219757, 0.24454230070114136)","(0.18308168649673462, 0.28518301248550415)",1,1,2.7242889404296875,2.7345123291015625,Fixation,POINT (0.1828662604093552 0.2648626565933228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574871414,19089266880,1,1,"(0.18286649882793427, 0.2531750202178955)","(0.17538143694400787, 0.2761981785297394)",1,1,2.7254180908203125,2.7387237548828125,Fixation,POINT (0.1791239678859711 0.2646865993738174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574879748,19089275214,1,1,"(0.18277406692504883, 0.2509639263153076)","(0.1724412441253662, 0.27994731068611145)",1,1,2.75006103515625,2.750839233398437,Fixation,POINT (0.1776076555252075 0.2654556185007095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574888082,19089283547,1,1,"(0.18255822360515594, 0.258087694644928)","(0.18202531337738037, 0.27824509143829346)",1,1,2.7531890869140625,2.7366180419921875,Fixation,POINT (0.1822917684912682 0.2681663930416107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574896415,19089291880,1,1,"(0.18262575566768646, 0.2523691952228546)","(0.1808803826570511, 0.2706943452358246)",1,1,2.74774169921875,2.7400360107421875,Fixation,POINT (0.1817530691623688 0.2615317702293396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574904749,19089300214,1,1,"(0.18414434790611267, 0.24419863522052765)","(0.17218820750713348, 0.2748841941356659)",1,1,2.7637481689453125,2.7351226806640625,Fixation,POINT (0.1781662777066231 0.2595414146780968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574913086,19089308551,1,1,"(0.18691939115524292, 0.24614839255809784)","(0.17695112526416779, 0.2714853286743164)",1,1,2.77789306640625,2.74200439453125,Fixation,POINT (0.1819352582097054 0.2588168606162071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574921419,19089316884,1,1,"(0.18493522703647614, 0.23898151516914368)","(0.17730946838855743, 0.2728404998779297)",1,1,2.764007568359375,2.75067138671875,Fixation,POINT (0.1811223477125168 0.2559110075235367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574929753,19089325218,1,1,"(0.1809624284505844, 0.2459644377231598)","(0.17469961941242218, 0.27862775325775146)",1,1,2.778793334960937,2.750244140625,Fixation,POINT (0.1778310239315033 0.2622960954904556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574938086,19089333551,1,1,"(0.18627656996250153, 0.242184579372406)","(0.18204818665981293, 0.2810114324092865)",1,1,2.768646240234375,2.7454833984375,Fixation,POINT (0.1841623783111572 0.2615980058908462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574946419,19089341884,1,1,"(0.18555685877799988, 0.24466831982135773)","(0.17672669887542725, 0.27249690890312195)",1,1,2.7671051025390625,2.751800537109375,Fixation,POINT (0.1811417788267136 0.2585826143622398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574954753,19089350218,1,1,"(0.18425756692886353, 0.2452101856470108)","(0.17792260646820068, 0.2761930823326111)",1,1,2.787078857421875,2.744857788085937,Fixation,POINT (0.1810900866985321 0.2607016339898109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210574963086,19089358551,1,1,"(0.18552584946155548, 0.24721898138523102)","(0.17765839397907257, 0.27196094393730164)",1,1,2.7755126953125,2.754867553710937,Fixation,POINT (0.181592121720314 0.2595899626612663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
