,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,tellAgain.0,final.0,QName.0,message.0,throws.0,RemoteException.0,final.1,AbstractCoordParticipantProxy.0,proxy.0,=.0,this.0,getParticipantProxy.0,if.0,State.0,MESSAGE_CANCEL.0,equals.0,message.1,proxy.1,cancelOperation.0,nan.0,else if.0,State.1,MESSAGE_COMPENSATE.0,equals.1,message.2,proxy.2,compensateOperation.0,nan.1,else if.1,State.2,MESSAGE_CLOSE.0,equals.2,message.3,proxy.3,closeOperation.0,nan.2,else if.2,State.3,MESSAGE_EXITED.0,equals.3,message.4,proxy.4,exitedOperation.0,nan.3,else if.3,State.4,MESSAGE_FAULTED.0,equals.4,message.5,proxy.5,faultedOperation.0,nan.4,else if.4,State.5,MESSAGE_GETSTATUS.0,equals.5,message.6,proxy.6,getStatusOperation.0,nan.5,else.0,throw.0,new.0,IllegalArgumentException.0,"""Sorry cannot tell a participant "".100",+.0,message.7,prewritten,accurate,missing,unnecessary,readable,code
0,136,tellAgain,18912425,1208038492050,16552895450,1,1,"(0.22978593409061432, 0.11512419581413269)","(0.24132607877254486, 0.1462162286043167)",1,1,2.660552978515625,2.715805053710937,Fixation,POINT (0.2355560064315796 0.1306702122092247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038500384,16552903784,1,1,"(0.23301401734352112, 0.113118976354599)","(0.24075248837471008, 0.14601260423660278)",1,1,2.646835327148437,2.711898803710937,Fixation,POINT (0.2368832528591156 0.1295657902956009),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038508717,16552912117,1,1,"(0.2343326210975647, 0.11255107074975967)","(0.23963601887226105, 0.1442086547613144)",1,1,2.6457672119140625,2.705352783203125,Fixation,POINT (0.2369843199849129 0.128379862755537),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038517050,16552920450,1,1,"(0.2380814254283905, 0.12055912613868713)","(0.2423236072063446, 0.14480546116828918)",1,1,2.65936279296875,2.7215118408203125,Fixation,POINT (0.2402025163173676 0.1326822936534882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038525384,16552928784,1,1,"(0.23858119547367096, 0.11860015243291855)","(0.23630398511886597, 0.13878288865089417)",1,1,2.65185546875,2.7242431640625,Fixation,POINT (0.2374425902962685 0.1286915205419064),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038533717,16552937117,1,1,"(0.24004532396793365, 0.11543292552232742)","(0.2358553558588028, 0.1332411915063858)",1,1,2.6568145751953125,2.711044311523437,Fixation,POINT (0.2379503399133682 0.1243370585143566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038542052,16552945452,1,1,"(0.23682105541229248, 0.12031862884759903)","(0.23518162965774536, 0.13316576182842255)",1,1,2.6588134765625,2.716949462890625,Fixation,POINT (0.2360013425350189 0.1267421953380108),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038550386,16552953786,1,1,"(0.23696012794971466, 0.11418180167675018)","(0.23645776510238647, 0.14009398221969604)",1,1,2.6148834228515625,2.7209930419921875,Fixation,POINT (0.2367089465260506 0.1271378919482231),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038558719,16552962119,1,1,"(0.23962996900081635, 0.1091693639755249)","(0.23816989362239838, 0.1332353800535202)",1,1,2.6372222900390625,2.711639404296875,Fixation,POINT (0.2388999313116074 0.1212023720145226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038567052,16552970452,1,1,"(0.24038100242614746, 0.11020427942276001)","(0.23891714215278625, 0.14185120165348053)",1,1,2.630950927734375,2.7226715087890625,Fixation,POINT (0.2396490722894669 0.1260277405381203),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038575391,16552978791,1,1,"(0.23667548596858978, 0.11002932488918304)","(0.24146507680416107, 0.14278391003608704)",1,1,2.62152099609375,2.7028350830078125,Fixation,POINT (0.2390702813863754 0.126406617462635),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038583724,16552987124,1,1,"(0.2373557835817337, 0.12120705842971802)","(0.23783084750175476, 0.14072386920452118)",1,1,2.653671264648437,2.7273406982421875,Fixation,POINT (0.2375933155417442 0.1309654638171196),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038592057,16552995457,1,1,"(0.23608754575252533, 0.10908052325248718)","(0.23798589408397675, 0.1392197608947754)",1,1,2.641098022460937,2.7091827392578125,Fixation,POINT (0.237036719918251 0.1241501420736313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038600391,16553003791,1,1,"(0.23548933863639832, 0.11542630940675735)","(0.23679213225841522, 0.14460758864879608)",1,1,2.641937255859375,2.7049560546875,Fixation,POINT (0.2361407354474068 0.1300169490277767),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038608724,16553012124,1,1,"(0.2360989898443222, 0.11509139090776443)","(0.23797962069511414, 0.13613957166671753)",1,1,2.6471405029296875,2.6996002197265625,Fixation,POINT (0.2370393052697182 0.125615481287241),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038617057,16553020457,1,1,"(0.2362889051437378, 0.11726658791303635)","(0.2392299324274063, 0.1400534063577652)",1,1,2.6382293701171875,2.71051025390625,Fixation,POINT (0.237759418785572 0.1286599971354008),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038625391,16553028791,1,1,"(0.23677349090576172, 0.10998325794935226)","(0.23735235631465912, 0.132518470287323)",1,1,2.6468505859375,2.695587158203125,Fixation,POINT (0.2370629236102104 0.1212508641183376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038633724,16553037124,1,1,"(0.24068020284175873, 0.11619076877832413)","(0.23307549953460693, 0.1354963630437851)",1,1,2.62982177734375,2.7091064453125,Fixation,POINT (0.2368778511881828 0.1258435659110546),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038642057,16553045457,1,1,"(0.23894447088241577, 0.11082661151885986)","(0.23604488372802734, 0.1373644322156906)",1,1,2.6425323486328125,2.7183074951171875,Fixation,POINT (0.2374946773052216 0.1240955218672752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038650391,16553053791,1,1,"(0.24098026752471924, 0.11393829435110092)","(0.23863056302070618, 0.13899537920951843)",1,1,2.6466522216796875,2.713165283203125,Fixation,POINT (0.2398054152727127 0.1264668367803097),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038658724,16553062124,1,1,"(0.24063192307949066, 0.11206384748220444)","(0.24114422500133514, 0.13827373087406158)",1,1,2.64532470703125,2.710205078125,Fixation,POINT (0.2408880740404129 0.125168789178133),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038667057,16553070457,1,1,"(0.2411874383687973, 0.10809728503227234)","(0.23872065544128418, 0.14230602979660034)",1,1,2.6563720703125,2.723846435546875,Fixation,POINT (0.2399540469050407 0.1252016574144363),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038675391,16553078791,1,1,"(0.23876042664051056, 0.11263915151357651)","(0.24209335446357727, 0.1471477746963501)",1,1,2.64404296875,2.718597412109375,Fixation,POINT (0.2404268905520439 0.1298934631049633),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038683724,16553087124,1,1,"(0.23792798817157745, 0.10517051070928574)","(0.2441045343875885, 0.147672638297081)",1,1,2.639129638671875,2.7088623046875,Fixation,POINT (0.241016261279583 0.1264215745031834),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038692055,16553095455,1,1,"(0.23617635667324066, 0.11037574708461761)","(0.24557310342788696, 0.1505817025899887)",1,1,2.65948486328125,2.718002319335937,Fixation,POINT (0.2408747300505638 0.1304787248373032),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038700389,16553103789,1,1,"(0.23495016992092133, 0.1157023012638092)","(0.24290145933628082, 0.14273732900619507)",1,1,2.6572418212890625,2.7058868408203125,Fixation,POINT (0.2389258146286011 0.1292198151350021),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038708726,16553112126,1,1,"(0.2306327521800995, 0.11297658085823059)","(0.24087615311145782, 0.13767488300800323)",1,1,2.6506805419921875,2.72698974609375,Fixation,POINT (0.2357544526457787 0.1253257319331169),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038717059,16553120459,1,1,"(0.23253019154071808, 0.11888884007930756)","(0.242875337600708, 0.13988831639289856)",1,1,2.632476806640625,2.72589111328125,Fixation,POINT (0.237702764570713 0.1293885782361031),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038725393,16553128793,1,1,"(0.23287665843963623, 0.1187295913696289)","(0.2431175261735916, 0.13797548413276672)",1,1,2.6457672119140625,2.722503662109375,Fixation,POINT (0.2379970923066139 0.1283525377511978),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038733726,16553137126,1,1,"(0.23206660151481628, 0.11866125464439392)","(0.2413950264453888, 0.13161730766296387)",1,1,2.6451568603515625,2.712890625,Fixation,POINT (0.2367308139801025 0.1251392811536789),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038742059,16553145459,1,1,"(0.23413044214248657, 0.123920738697052)","(0.24204674363136292, 0.13129760324954987)",1,1,2.663848876953125,2.728759765625,Fixation,POINT (0.2380885928869247 0.1276091709733009),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038750393,16553153793,1,1,"(0.23664405941963196, 0.12635177373886108)","(0.240485280752182, 0.13158763945102692)",1,1,2.63677978515625,2.709259033203125,Fixation,POINT (0.238564670085907 0.128969706594944),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038758726,16553162126,1,1,"(0.236936554312706, 0.11585476249456406)","(0.23782387375831604, 0.13508327305316925)",1,1,2.652923583984375,2.725311279296875,Fixation,POINT (0.237380214035511 0.1254690177738666),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038767059,16553170459,1,1,"(0.23787875473499298, 0.11266779899597168)","(0.237966850399971, 0.14130131900310516)",1,1,2.645721435546875,2.712982177734375,Fixation,POINT (0.237922802567482 0.1269845589995384),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038775393,16553178793,1,1,"(0.23935623466968536, 0.12039514631032944)","(0.23852071166038513, 0.1464344710111618)",1,1,2.6507720947265625,2.7248687744140625,Fixation,POINT (0.2389384731650352 0.1334148086607456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038783726,16553187126,1,1,"(0.2408408671617508, 0.11927526444196701)","(0.23475533723831177, 0.140814408659935)",1,1,2.6538238525390625,2.7230987548828125,Fixation,POINT (0.2377981022000313 0.130044836550951),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038825393,16553228792,1,1,"(0.17092947661876678, 0.2385879009962082)","(0.16909128427505493, 0.27593138813972473)",1,1,2.67266845703125,2.7481842041015625,Fixation,POINT (0.1700103804469109 0.2572596445679665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038833733,16553237132,1,1,"(0.16339318454265594, 0.22994914650917053)","(0.16835586726665497, 0.26674920320510864)",1,1,2.664886474609375,2.738067626953125,Fixation,POINT (0.1658745259046555 0.2483491748571396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038842066,16553245465,1,1,"(0.1631772518157959, 0.23637175559997559)","(0.17105086147785187, 0.2722282409667969)",1,1,2.6618194580078125,2.716278076171875,Fixation,POINT (0.1671140566468239 0.2542999982833862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038850401,16553253800,1,1,"(0.16128771007061005, 0.23981419205665588)","(0.17211416363716125, 0.2749316990375519)",1,1,2.6496734619140625,2.7196044921875,Fixation,POINT (0.1667009368538856 0.2573729455471039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038858733,16553262132,1,1,"(0.1626368910074234, 0.23772303760051727)","(0.17244164645671844, 0.2667219936847687)",1,1,2.6507568359375,2.71392822265625,Fixation,POINT (0.1675392687320709 0.252222515642643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038867068,16553270467,1,1,"(0.16260579228401184, 0.23589922487735748)","(0.170096755027771, 0.27398309111595154)",1,1,2.6490478515625,2.7115478515625,Fixation,POINT (0.1663512736558914 0.2549411579966545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038875399,16553278798,1,1,"(0.1624956578016281, 0.23885223269462585)","(0.16975705325603485, 0.26692333817481995)",1,1,2.67034912109375,2.7171173095703125,Fixation,POINT (0.1661263555288315 0.2528877854347229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038883735,16553287134,1,1,"(0.16010060906410217, 0.23419643938541412)","(0.16925916075706482, 0.2778216600418091)",1,1,2.664459228515625,2.720245361328125,Fixation,POINT (0.1646798849105835 0.2560090497136116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038892068,16553295467,1,1,"(0.16655415296554565, 0.23157961666584015)","(0.1659669131040573, 0.25985443592071533)",1,1,2.64599609375,2.706817626953125,Fixation,POINT (0.1662605330348015 0.2457170262932777),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038900401,16553303800,1,1,"(0.16642844676971436, 0.24042682349681854)","(0.17046502232551575, 0.2647857069969177)",1,1,2.659164428710937,2.7076873779296875,Fixation,POINT (0.168446734547615 0.2526062652468681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038908733,16553312132,1,1,"(0.17090918123722076, 0.23864197731018066)","(0.17246071994304657, 0.25672200322151184)",1,1,2.646392822265625,2.701324462890625,Fixation,POINT (0.1716849505901337 0.2476819902658462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038917068,16553320467,1,1,"(0.17011955380439758, 0.24091635644435883)","(0.17621926963329315, 0.2683490216732025)",1,1,2.629791259765625,2.714752197265625,Fixation,POINT (0.1731694117188454 0.2546326890587807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038925399,16553328798,1,1,"(0.16843755543231964, 0.2283618003129959)","(0.17500828206539154, 0.26178187131881714)",1,1,2.64434814453125,2.703964233398437,Fixation,POINT (0.1717229187488556 0.2450718358159065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038933733,16553337132,1,1,"(0.1646682173013687, 0.23096585273742676)","(0.16966602206230164, 0.2615365982055664)",1,1,2.6437530517578125,2.689666748046875,Fixation,POINT (0.1671671196818352 0.2462512254714966),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038942066,16553345465,1,1,"(0.15986637771129608, 0.23631112277507782)","(0.1685381829738617, 0.2666257917881012)",1,1,2.6329498291015625,2.69952392578125,Fixation,POINT (0.1642022803425789 0.2514684572815895),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038950399,16553353798,1,1,"(0.15928100049495697, 0.23381969332695007)","(0.16528819501399994, 0.2653442621231079)",1,1,2.63934326171875,2.7027587890625,Fixation,POINT (0.1622845977544784 0.249581977725029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038958733,16553362132,1,1,"(0.1615263819694519, 0.2264685034751892)","(0.17037639021873474, 0.2730623483657837)",1,1,2.6460113525390625,2.710113525390625,Fixation,POINT (0.1659513860940933 0.2497654259204864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038967069,16553370468,1,1,"(0.16643044352531433, 0.2402363121509552)","(0.1716224104166031, 0.26727622747421265)",1,1,2.66021728515625,2.703643798828125,Fixation,POINT (0.1690264269709587 0.2537562698125839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038975402,16553378801,1,1,"(0.16900041699409485, 0.23209494352340698)","(0.17301537096500397, 0.27120277285575867)",1,1,2.63568115234375,2.706207275390625,Fixation,POINT (0.1710078939795494 0.2516488581895828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208038983736,16553387135,1,1,"(0.16928550601005554, 0.23931428790092468)","(0.17153406143188477, 0.2624952793121338)",1,1,2.645904541015625,2.698486328125,Fixation,POINT (0.1704097837209702 0.2509047836065292),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039000402,16553403801,1,1,"(0.13810187578201294, 0.2091350108385086)","(0.13887919485569, 0.2477586567401886)",1,1,2.6194610595703125,2.684478759765625,Fixation,POINT (0.1384905353188515 0.2284468337893486),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039008736,16553412135,1,1,"(0.1355195790529251, 0.20223543047904968)","(0.14613713324069977, 0.2381521761417389)",1,1,2.6290283203125,2.6600799560546875,Fixation,POINT (0.1408283561468124 0.2201938033103943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039017069,16553420468,1,1,"(0.1407020092010498, 0.20141969621181488)","(0.14648164808750153, 0.23957788944244385)",1,1,2.6280975341796875,2.675994873046875,Fixation,POINT (0.1435918286442757 0.2204987928271294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039025402,16553428801,1,1,"(0.1392931491136551, 0.20642676949501038)","(0.1517777293920517, 0.24376501142978668)",1,1,2.6449432373046875,2.6663970947265625,Fixation,POINT (0.1455354392528534 0.2250958904623985),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039033736,16553437135,1,1,"(0.13737472891807556, 0.20559515058994293)","(0.15135259926319122, 0.23975910246372223)",1,1,2.623397827148437,2.65435791015625,Fixation,POINT (0.1443636640906334 0.2226771265268326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039042069,16553445468,1,1,"(0.1390141248703003, 0.2116088718175888)","(0.14897426962852478, 0.2426985204219818)",1,1,2.6553497314453125,2.670440673828125,Fixation,POINT (0.1439941972494125 0.2271536961197853),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039050402,16553453801,1,1,"(0.13760198652744293, 0.20645879209041595)","(0.14630720019340515, 0.24517948925495148)",1,1,2.6413726806640625,2.683822631835937,Fixation,POINT (0.141954593360424 0.2258191406726837),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039075402,16553478801,1,1,"(0.237975612282753, 0.23687955737113953)","(0.24599747359752655, 0.2679003179073334)",1,1,2.704620361328125,2.706695556640625,Fixation,POINT (0.2419865429401398 0.2523899376392364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039083736,16553487135,1,1,"(0.24102385342121124, 0.24194088578224182)","(0.2445719838142395, 0.2596447169780731)",1,1,2.6822662353515625,2.7196807861328125,Fixation,POINT (0.2427979186177254 0.2507928013801575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039092069,16553495468,1,1,"(0.2363569140434265, 0.23063160479068756)","(0.2417343109846115, 0.2610799968242645)",1,1,2.646636962890625,2.6964874267578125,Fixation,POINT (0.239045612514019 0.245855800807476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039100407,16553503806,1,1,"(0.24211926758289337, 0.2442048341035843)","(0.24386808276176453, 0.2582027316093445)",1,1,2.67596435546875,2.7040557861328125,Fixation,POINT (0.242993675172329 0.2512037828564644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208039108741,16553512140,1,1,"(0.24030573666095734, 0.23626193404197693)","(0.24322135746479034, 0.2606204152107239)",1,1,2.651824951171875,2.688217163085937,Fixation,POINT (0.2417635470628738 0.2484411746263504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
