,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,addLimit.0,JPopupMenu.0,popup.0,JMenuItem.0,limit.0,=.0,makeMenuItem.0,"""Write option: Limit days..."".100","""Specify a limit for the written output in days"".101",new.0,ActionListener.0,SuppressWarnings.0,"""synthetic-access"".0",Override.0,public.0,void.1,actionPerformed.0,ActionEvent.0,e.0,actionLimit.0,popup.1,add.0,limit.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,addLimit,34426334,1208762101815,17276503710,1,1,"(0.05808417126536369, 0.15616366267204285)","(0.06783758103847504, 0.16796687245368958)",1,1,2.4503173828125,2.464691162109375,Fixation,POINT (0.0629608761519194 0.1620652675628662),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762110149,17276512044,1,1,"(0.06017187982797623, 0.15988849103450775)","(0.07021497935056686, 0.17810186743736267)",1,1,2.441146850585937,2.4424591064453125,Fixation,POINT (0.0651934295892716 0.1689951792359352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762118488,17276520383,1,1,"(0.06086820736527443, 0.1587247997522354)","(0.06817416846752167, 0.1729985475540161)",1,1,2.441757202148437,2.454696655273437,Fixation,POINT (0.064521187916398 0.1658616736531258),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762126822,17276528716,1,1,"(0.05683942139148712, 0.16000185906887054)","(0.07051605731248856, 0.17338424921035767)",1,1,2.4574737548828125,2.466888427734375,Fixation,POINT (0.0636777393519878 0.1666930541396141),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762135156,17276537050,1,1,"(0.05795535072684288, 0.1617356240749359)","(0.07058287411928177, 0.17142632603645325)",1,1,2.4323883056640625,2.4647369384765625,Fixation,POINT (0.0642691124230623 0.1665809750556946),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762143489,17276545383,1,1,"(0.055665262043476105, 0.16307438910007477)","(0.07595787197351456, 0.17522992193698883)",1,1,2.45599365234375,2.4476470947265625,Fixation,POINT (0.0658115670084953 0.1691521555185318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762151822,17276553716,1,1,"(0.061699721962213516, 0.15803079307079315)","(0.07547222822904587, 0.1709054708480835)",1,1,2.463851928710937,2.4642486572265625,Fixation,POINT (0.0685859750956297 0.1644681319594383),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762160156,17276562050,1,1,"(0.06082090362906456, 0.164404958486557)","(0.0724855288863182, 0.19055454432964325)",1,1,2.4586944580078125,2.42645263671875,Fixation,POINT (0.0666532162576914 0.1774797514081001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762168489,17276570383,1,1,"(0.06642647832632065, 0.1633383333683014)","(0.07372727990150452, 0.16769501566886902)",1,1,2.436248779296875,2.44891357421875,Fixation,POINT (0.0700768791139126 0.1655166745185852),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762176822,17276578716,1,1,"(0.05987965315580368, 0.1557423621416092)","(0.06503509730100632, 0.1725260615348816)",1,1,2.4631805419921875,2.472747802734375,Fixation,POINT (0.062457375228405 0.1641342118382454),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762185156,17276587050,1,1,"(0.05797639489173889, 0.16052891314029694)","(0.07329173386096954, 0.1798485517501831)",1,1,2.4571533203125,2.4575958251953125,Fixation,POINT (0.0656340643763542 0.17018873244524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762193489,17276595383,1,1,"(0.0597107969224453, 0.1548982411623001)","(0.07811248302459717, 0.1725994050502777)",1,1,2.460723876953125,2.4622955322265625,Fixation,POINT (0.0689116399735212 0.1637488231062889),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762201822,17276603716,1,1,"(0.061354514211416245, 0.16099783778190613)","(0.07136838138103485, 0.17807647585868835)",1,1,2.463485717773437,2.4572296142578125,Fixation,POINT (0.0663614477962256 0.1695371568202972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762210156,17276612050,1,1,"(0.06218210980296135, 0.16196517646312714)","(0.07372566312551498, 0.17338892817497253)",1,1,2.47613525390625,2.4644775390625,Fixation,POINT (0.0679538864642382 0.1676770523190498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762218489,17276620383,1,1,"(0.057781882584095, 0.1571660190820694)","(0.06683677434921265, 0.17904619872570038)",1,1,2.462020874023437,2.484649658203125,Fixation,POINT (0.0623093284666538 0.1681061089038849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762235156,17276637050,1,1,"(0.03777962550520897, 0.15056946873664856)","(0.051773395389318466, 0.1733659952878952)",1,1,2.478866577148437,2.470367431640625,Fixation,POINT (0.0447765104472637 0.1619677320122719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762243489,17276645383,1,1,"(0.039247021079063416, 0.15218448638916016)","(0.0555538535118103, 0.16260088980197906)",1,1,2.484359741210937,2.484222412109375,Fixation,POINT (0.0474004372954369 0.1573926880955696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762251825,17276653719,1,1,"(0.04181037098169327, 0.15136049687862396)","(0.06415469199419022, 0.17325954139232635)",1,1,2.4925994873046875,2.4738922119140625,Fixation,POINT (0.0529825314879417 0.1623100191354752),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762260159,17276662053,1,1,"(0.03446795046329498, 0.14984093606472015)","(0.06381334364414215, 0.17242389917373657)",1,1,2.481597900390625,2.4896697998046875,Fixation,POINT (0.0491406470537186 0.1611324176192284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762268492,17276670386,1,1,"(0.043125398457050323, 0.14480635523796082)","(0.0663556233048439, 0.17444179952144623)",1,1,2.506591796875,2.491302490234375,Fixation,POINT (0.0547405108809471 0.1596240773797035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762276825,17276678719,1,1,"(0.04780934751033783, 0.14395546913146973)","(0.06314745545387268, 0.1678016185760498)",1,1,2.4964141845703125,2.48773193359375,Fixation,POINT (0.0554784014821053 0.1558785438537598),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762285159,17276687053,1,1,"(0.03717998042702675, 0.14890526235103607)","(0.06405144184827805, 0.17052660882472992)",1,1,2.479232788085937,2.4676666259765625,Fixation,POINT (0.0506157111376524 0.159715935587883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762293492,17276695386,1,1,"(0.0441724956035614, 0.14968611299991608)","(0.056447833776474, 0.1739502102136612)",1,1,2.494293212890625,2.48583984375,Fixation,POINT (0.0503101646900177 0.1618181616067886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762301825,17276703719,1,1,"(0.04248138889670372, 0.15226615965366364)","(0.05206910893321037, 0.17136791348457336)",1,1,2.4934844970703125,2.502548217773437,Fixation,POINT (0.047275248914957 0.1618170365691185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762310159,17276712053,1,1,"(0.04319166764616966, 0.14966987073421478)","(0.04756047576665878, 0.18745602667331696)",1,1,2.4987030029296875,2.47991943359375,Fixation,POINT (0.0453760717064142 0.1685629487037659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762318492,17276720386,1,1,"(0.04629981145262718, 0.14697682857513428)","(0.045534681528806686, 0.18420523405075073)",1,1,2.4674072265625,2.506698608398437,Fixation,POINT (0.0459172464907169 0.1655910313129425),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762326825,17276728719,1,1,"(0.04211585968732834, 0.14574068784713745)","(0.049548450857400894, 0.18081818521022797)",1,1,2.4926910400390625,2.4837646484375,Fixation,POINT (0.0458321552723646 0.1632794365286827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762335159,17276737053,1,1,"(0.04521074518561363, 0.1484467089176178)","(0.048940327018499374, 0.17848703265190125)",1,1,2.4798126220703125,2.519805908203125,Fixation,POINT (0.0470755361020565 0.1634668707847595),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762343492,17276745386,1,1,"(0.04566701501607895, 0.14676091074943542)","(0.05222271755337715, 0.16949164867401123)",1,1,2.493377685546875,2.5169219970703125,Fixation,POINT (0.048944866284728 0.1581262797117233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762351826,17276753719,1,1,"(0.048848893493413925, 0.14710338413715363)","(0.05962922051548958, 0.17073911428451538)",1,1,2.502227783203125,2.516387939453125,Fixation,POINT (0.0542390570044518 0.1589212492108345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762360159,17276762052,1,1,"(0.042617619037628174, 0.14819610118865967)","(0.061742961406707764, 0.16882994771003723)",1,1,2.494384765625,2.505523681640625,Fixation,POINT (0.052180290222168 0.1585130244493484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762368493,17276770386,1,1,"(0.04309147223830223, 0.144540935754776)","(0.06277085840702057, 0.18192628026008606)",1,1,2.498626708984375,2.50714111328125,Fixation,POINT (0.0529311653226614 0.163233608007431),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762376830,17276778723,1,1,"(0.05117129907011986, 0.1466088593006134)","(0.06364304572343826, 0.17561976611614227)",1,1,2.479248046875,2.5003814697265625,Fixation,POINT (0.0574071723967791 0.1611143127083778),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762385164,17276787057,1,1,"(0.052740100771188736, 0.14697971940040588)","(0.06288621574640274, 0.16907165944576263)",1,1,2.4702911376953125,2.4698944091796875,Fixation,POINT (0.0578131582587957 0.1580256894230843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762393497,17276795390,1,1,"(0.05095735937356949, 0.1480226367712021)","(0.06120992824435234, 0.17127376794815063)",1,1,2.500640869140625,2.4897613525390625,Fixation,POINT (0.0560836438089609 0.1596482023596764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762401832,17276803725,1,1,"(0.0470234639942646, 0.15052907168865204)","(0.05535706505179405, 0.17236927151679993)",1,1,2.490463256835937,2.52166748046875,Fixation,POINT (0.0511902645230293 0.161449171602726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762410166,17276812059,1,1,"(0.04397766664624214, 0.15285037457942963)","(0.059139251708984375, 0.1664932370185852)",1,1,2.504013061523437,2.482757568359375,Fixation,POINT (0.0515584591776133 0.1596718057990074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762418499,17276820392,1,1,"(0.050318971276283264, 0.14222493767738342)","(0.0533287338912487, 0.16837428510189056)",1,1,2.4878082275390625,2.507965087890625,Fixation,POINT (0.051823852583766 0.155299611389637),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762426832,17276828725,1,1,"(0.04451378434896469, 0.1503359079360962)","(0.04788956791162491, 0.16534288227558136)",1,1,2.4930877685546875,2.484710693359375,Fixation,POINT (0.0462016761302948 0.1578393951058388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762435165,17276837058,1,1,"(0.042600005865097046, 0.14558805525302887)","(0.04766121879220009, 0.1691175252199173)",1,1,2.497650146484375,2.4927520751953125,Fixation,POINT (0.0451306123286486 0.1573527902364731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762443499,17276845392,1,1,"(0.04483596235513687, 0.14535363018512726)","(0.04341958835721016, 0.1685895323753357)",1,1,2.4718780517578125,2.487213134765625,Fixation,POINT (0.0441277753561735 0.1569715812802315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762451832,17276853725,1,1,"(0.0469084233045578, 0.145252987742424)","(0.04628903046250343, 0.1690012514591217)",1,1,2.5017242431640625,2.512557983398437,Fixation,POINT (0.0465987268835306 0.1571271196007729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762460166,17276862059,1,1,"(0.03946540132164955, 0.1463349163532257)","(0.04668814316391945, 0.16348902881145477)",1,1,2.50762939453125,2.478271484375,Fixation,POINT (0.0430767722427845 0.1549119725823402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762468499,17276870392,1,1,"(0.041262149810791016, 0.14994801580905914)","(0.051270339637994766, 0.16921450197696686)",1,1,2.49212646484375,2.498687744140625,Fixation,POINT (0.0462662447243929 0.159581258893013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762476832,17276878725,1,1,"(0.04374219849705696, 0.13421066105365753)","(0.06329711526632309, 0.17238840460777283)",1,1,2.5172271728515625,2.4862213134765625,Fixation,POINT (0.05351965688169 0.1532995328307152),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762485165,17276887058,1,1,"(0.04492650181055069, 0.14839090406894684)","(0.06291772425174713, 0.17614777386188507)",1,1,2.5145416259765625,2.497100830078125,Fixation,POINT (0.0539221130311489 0.162269338965416),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762493499,17276895392,1,1,"(0.04658471792936325, 0.13887223601341248)","(0.06057122349739075, 0.16763363778591156)",1,1,2.500350952148437,2.4850616455078125,Fixation,POINT (0.053577970713377 0.153252936899662),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762501832,17276903725,1,1,"(0.04548077657818794, 0.1326775699853897)","(0.05400721728801727, 0.17297856509685516)",1,1,2.512313842773437,2.4804840087890625,Fixation,POINT (0.0497439969331026 0.1528280675411224),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762510173,17276912066,1,1,"(0.04166526719927788, 0.14012748003005981)","(0.05403716862201691, 0.16609887778759003)",1,1,2.510711669921875,2.4862213134765625,Fixation,POINT (0.0478512179106474 0.1531131789088249),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762518506,17276920399,1,1,"(0.04230036959052086, 0.14872139692306519)","(0.054579395800828934, 0.15480268001556396)",1,1,2.525985717773437,2.4982452392578125,Fixation,POINT (0.0484398826956749 0.1517620384693146),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762526839,17276928732,1,1,"(0.044490233063697815, 0.14876499772071838)","(0.04965979978442192, 0.17645812034606934)",1,1,2.51611328125,2.5077667236328125,Fixation,POINT (0.0470750164240599 0.1626115590333939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762535173,17276937066,1,1,"(0.04781580716371536, 0.14155614376068115)","(0.04774227365851402, 0.20021122694015503)",1,1,2.507354736328125,2.439071655273437,Fixation,POINT (0.0477790404111147 0.1708836853504181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208762701841,17277103733,1,1,"(0.18878810107707977, 0.17585404217243195)","(0.16742375493049622, 0.22026361525058746)",1,1,2.558700561523437,2.382919311523437,,POINT (0.178105928003788 0.1980588287115097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762718510,17277120402,1,1,"(0.18649925291538239, 0.15918192267417908)","(0.18961702287197113, 0.16451720893383026)",1,1,2.573455810546875,2.550994873046875,Fixation,POINT (0.1880581378936768 0.1618495658040047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762726843,17277128735,1,1,"(0.19069698452949524, 0.159519225358963)","(0.2007855325937271, 0.16013965010643005)",1,1,2.5814208984375,2.5476837158203125,Fixation,POINT (0.1957412585616112 0.1598294377326965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762735176,17277137068,1,1,"(0.1906099021434784, 0.16346295177936554)","(0.20115163922309875, 0.1605890542268753)",1,1,2.563446044921875,2.5665435791015625,Fixation,POINT (0.1958807706832886 0.1620260030031204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762743510,17277145402,1,1,"(0.18815499544143677, 0.1572829931974411)","(0.1939818263053894, 0.17906136810779572)",1,1,2.55694580078125,2.568099975585937,Fixation,POINT (0.1910684108734131 0.1681721806526184),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762751843,17277153735,1,1,"(0.1874607354402542, 0.16152095794677734)","(0.1952134668827057, 0.1563769280910492)",1,1,2.54742431640625,2.575912475585937,Fixation,POINT (0.19133710116148 0.1589489430189133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762760176,17277162068,1,1,"(0.18640877306461334, 0.16412070393562317)","(0.18766602873802185, 0.1527717411518097)",1,1,2.5625,2.578857421875,Fixation,POINT (0.1870374009013176 0.1584462225437164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762768510,17277170402,1,1,"(0.18718793988227844, 0.16912752389907837)","(0.19349578022956848, 0.1628987193107605)",1,1,2.5620574951171875,2.56378173828125,Fixation,POINT (0.1903418600559235 0.1660131216049194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762776848,17277178740,1,1,"(0.1902363896369934, 0.1599506288766861)","(0.18908214569091797, 0.17267069220542908)",1,1,2.5669097900390625,2.571807861328125,Fixation,POINT (0.1896592676639557 0.1663106605410576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762785181,17277187073,1,1,"(0.18521633744239807, 0.16109997034072876)","(0.19810821115970612, 0.1748685985803604)",1,1,2.5712890625,2.5383453369140625,Fixation,POINT (0.1916622743010521 0.1679842844605446),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762793515,17277195407,1,1,"(0.18427163362503052, 0.15458866953849792)","(0.1870162934064865, 0.17768041789531708)",1,1,2.5395660400390625,2.556915283203125,Fixation,POINT (0.1856439635157585 0.1661345437169075),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762801849,17277203740,1,1,"(0.18529437482357025, 0.15638543665409088)","(0.19603754580020905, 0.1818069964647293)",1,1,2.573760986328125,2.543304443359375,Fixation,POINT (0.1906659603118896 0.1690962165594101),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762810182,17277212073,1,1,"(0.18741586804389954, 0.16788943111896515)","(0.18903417885303497, 0.1825527548789978)",1,1,2.562164306640625,2.5489959716796875,Fixation,POINT (0.1882250234484672 0.1752210929989815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762818516,17277220407,1,1,"(0.18862544000148773, 0.16493481397628784)","(0.19267994165420532, 0.18608194589614868)",1,1,2.5686187744140625,2.5431060791015625,Fixation,POINT (0.1906526908278465 0.1755083799362183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762826849,17277228740,1,1,"(0.1872107982635498, 0.1652061641216278)","(0.19308136403560638, 0.17688000202178955)",1,1,2.565185546875,2.54046630859375,Fixation,POINT (0.1901460811495781 0.1710430830717087),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762835182,17277237073,1,1,"(0.18966960906982422, 0.17198966443538666)","(0.1928546279668808, 0.1840086579322815)",1,1,2.533843994140625,2.5398406982421875,Fixation,POINT (0.1912621185183525 0.1779991611838341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762843516,17277245407,1,1,"(0.19309833645820618, 0.16943460702896118)","(0.1941661685705185, 0.1843700259923935)",1,1,2.5720672607421875,2.533660888671875,Fixation,POINT (0.1936322525143623 0.1769023165106773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762860182,17277262073,1,1,"(0.16790807247161865, 0.14275455474853516)","(0.15665285289287567, 0.17070777714252472)",1,1,2.5367431640625,2.5074005126953125,Fixation,POINT (0.1622804626822472 0.1567311659455299),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762868516,17277270407,1,1,"(0.16955438256263733, 0.1331041157245636)","(0.15035319328308105, 0.1718062460422516)",1,1,2.561141967773437,2.511581420898437,Fixation,POINT (0.1599537879228592 0.1524551808834076),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762876849,17277278740,1,1,"(0.1658608317375183, 0.12751244008541107)","(0.15139462053775787, 0.16982677578926086)",1,1,2.5733184814453125,2.512435913085937,Fixation,POINT (0.1586277261376381 0.148669607937336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762885182,17277287073,1,1,"(0.16573330760002136, 0.1284463107585907)","(0.14934752881526947, 0.16817715764045715)",1,1,2.545318603515625,2.51531982421875,Fixation,POINT (0.1575404182076454 0.1483117341995239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762893516,17277295407,1,1,"(0.16575172543525696, 0.13710318505764008)","(0.14605146646499634, 0.16126228868961334)",1,1,2.55743408203125,2.513275146484375,Fixation,POINT (0.1559015959501266 0.1491827368736267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762901854,17277303745,1,1,"(0.1646719127893448, 0.13473324477672577)","(0.15330693125724792, 0.16671113669872284)",1,1,2.569854736328125,2.5001678466796875,Fixation,POINT (0.1589894220232964 0.1507221907377243),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762910187,17277312078,1,1,"(0.16624310612678528, 0.1342756748199463)","(0.16257013380527496, 0.15972483158111572)",1,1,2.5251617431640625,2.5053253173828125,Fixation,POINT (0.1644066199660301 0.147000253200531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208762918521,17277320412,1,1,"(0.16761264204978943, 0.14102217555046082)","(0.16782277822494507, 0.15354809165000916)",1,1,2.5375518798828125,2.48504638671875,Fixation,POINT (0.1677177101373672 0.147285133600235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
