,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Collection.0,getInstitutions.0,try.0,if.0,iInstitutions.0,==.0,nan.0,refreshInstitutions.0,logger.0,debug.0,"""Institutions were nan while getting them Attempting to refresh "".100",return.0,iInstitutions.1,catch.0,Exception.0,e.0,logger.1,warn.0,e.1,getMessage.0,e.2,return.1,Collections.0,EMPTY_LIST.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,getInstitutions,19280843,1209673603372,18188002212,1,1,"(0.23954235017299652, 0.20576438307762146)","(0.24451495707035065, 0.20665419101715088)",1,1,2.366439819335937,2.353546142578125,Fixation,POINT (0.2420286536216736 0.2062092870473862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673611706,18188010546,1,1,"(0.2390548586845398, 0.20535160601139069)","(0.24448664486408234, 0.21462902426719666)",1,1,2.35137939453125,2.3609619140625,Fixation,POINT (0.2417707517743111 0.2099903151392937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673620038,18188018878,1,1,"(0.23936602473258972, 0.20874258875846863)","(0.2456444352865219, 0.22340911626815796)",1,1,2.36724853515625,2.3672637939453125,Fixation,POINT (0.2425052300095558 0.2160758525133133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673628376,18188027216,1,1,"(0.2412559688091278, 0.2088555097579956)","(0.24840384721755981, 0.21938201785087585)",1,1,2.379486083984375,2.3674468994140625,Fixation,POINT (0.2448299080133438 0.2141187638044357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673636709,18188035549,1,1,"(0.2384583204984665, 0.2031695395708084)","(0.24794088304042816, 0.22119422256946564)",1,1,2.3588104248046875,2.37713623046875,Fixation,POINT (0.2431996017694473 0.212181881070137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673645043,18188043883,1,1,"(0.23706088960170746, 0.20767295360565186)","(0.2486000955104828, 0.22609861195087433)",1,1,2.3702850341796875,2.3607940673828125,Fixation,POINT (0.2428304925560951 0.2168857827782631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673653376,18188052216,1,1,"(0.2360619753599167, 0.20893244445323944)","(0.24667605757713318, 0.22578105330467224)",1,1,2.3572540283203125,2.367279052734375,Fixation,POINT (0.2413690164685249 0.2173567488789558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673661709,18188060549,1,1,"(0.23888607323169708, 0.20925699174404144)","(0.24643948674201965, 0.22296403348445892)",1,1,2.3637237548828125,2.3587799072265625,Fixation,POINT (0.2426627799868584 0.2161105126142502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673670043,18188068883,1,1,"(0.23752371966838837, 0.20766381919384003)","(0.2466350495815277, 0.22818593680858612)",1,1,2.3714599609375,2.355560302734375,Fixation,POINT (0.242079384624958 0.2179248780012131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673678376,18188077216,1,1,"(0.2365792691707611, 0.21085114777088165)","(0.24560868740081787, 0.22901442646980286)",1,1,2.3744659423828125,2.354736328125,Fixation,POINT (0.2410939782857895 0.2199327871203422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673686710,18188085550,1,1,"(0.23746035993099213, 0.2050071507692337)","(0.24510398507118225, 0.2263924479484558)",1,1,2.3634796142578125,2.35650634765625,Fixation,POINT (0.2412821725010872 0.2156997993588448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673695044,18188093883,1,1,"(0.23778873682022095, 0.20628328621387482)","(0.2444138526916504, 0.22447781264781952)",1,1,2.3681640625,2.3641510009765625,Fixation,POINT (0.2411012947559357 0.2153805494308472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673703377,18188102216,1,1,"(0.2386220246553421, 0.20042309165000916)","(0.24161279201507568, 0.22506339848041534)",1,1,2.35430908203125,2.363311767578125,Fixation,POINT (0.2401174083352089 0.2127432450652122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673711711,18188110550,1,1,"(0.2367209941148758, 0.20419248938560486)","(0.24668137729167938, 0.21780350804328918)",1,1,2.3482208251953125,2.362289428710937,Fixation,POINT (0.2417011857032776 0.210997998714447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673720044,18188118883,1,1,"(0.23724937438964844, 0.20237253606319427)","(0.24662064015865326, 0.21707704663276672)",1,1,2.3412628173828125,2.351837158203125,Fixation,POINT (0.2419350072741508 0.2097247913479805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673728377,18188127216,1,1,"(0.23666322231292725, 0.20209690928459167)","(0.2434173822402954, 0.21846802532672882)",1,1,2.3310699462890625,2.35687255859375,Fixation,POINT (0.2400403022766113 0.2102824673056602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673736711,18188135550,1,1,"(0.2352381944656372, 0.20132200419902802)","(0.24487942457199097, 0.21683531999588013)",1,1,2.3350982666015625,2.346420288085937,Fixation,POINT (0.2400588095188141 0.2090786620974541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673745044,18188143883,1,1,"(0.23740962147712708, 0.2030993551015854)","(0.2443295568227768, 0.22186359763145447)",1,1,2.342437744140625,2.338973999023437,Fixation,POINT (0.2408695891499519 0.2124814763665199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673753377,18188152216,1,1,"(0.2394254505634308, 0.2060108780860901)","(0.24335409700870514, 0.21966177225112915)",1,1,2.338134765625,2.370086669921875,Fixation,POINT (0.241389773786068 0.2128363251686096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673761716,18188160555,1,1,"(0.23773758113384247, 0.19772562384605408)","(0.24478982388973236, 0.2195022702217102)",1,1,2.34295654296875,2.364105224609375,Fixation,POINT (0.2412637025117874 0.2086139470338821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673770050,18188168889,1,1,"(0.24056552350521088, 0.19931402802467346)","(0.24235403537750244, 0.21968862414360046)",1,1,2.3497772216796875,2.367584228515625,Fixation,POINT (0.2414597794413567 0.209501326084137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673778383,18188177222,1,1,"(0.23540610074996948, 0.1976059079170227)","(0.24594058096408844, 0.21692578494548798)",1,1,2.3551177978515625,2.349273681640625,Fixation,POINT (0.240673340857029 0.2072658464312553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673786716,18188185555,1,1,"(0.24044646322727203, 0.19928574562072754)","(0.2445891797542572, 0.21663197875022888)",1,1,2.352569580078125,2.36212158203125,Fixation,POINT (0.2425178214907646 0.2079588621854782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673795050,18188193889,1,1,"(0.23857802152633667, 0.20809999108314514)","(0.24402186274528503, 0.2163516879081726)",1,1,2.345123291015625,2.35125732421875,Fixation,POINT (0.2412999421358108 0.2122258394956589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673803383,18188202222,1,1,"(0.24160152673721313, 0.20553603768348694)","(0.24552281200885773, 0.218595951795578)",1,1,2.3525848388671875,2.3632965087890625,Fixation,POINT (0.2435621693730354 0.2120659947395325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673811717,18188210556,1,1,"(0.2383546084165573, 0.2006286084651947)","(0.2445320039987564, 0.21731556951999664)",1,1,2.3440399169921875,2.3805084228515625,Fixation,POINT (0.2414433062076569 0.2089720889925957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673820050,18188218889,1,1,"(0.23800301551818848, 0.20725491642951965)","(0.2460392713546753, 0.21873147785663605)",1,1,2.359527587890625,2.3523406982421875,Fixation,POINT (0.2420211434364319 0.2129931971430778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673828383,18188227222,1,1,"(0.23754823207855225, 0.20605960488319397)","(0.2460985630750656, 0.21437601745128632)",1,1,2.3452911376953125,2.3585968017578125,Fixation,POINT (0.2418233975768089 0.2102178111672401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673836717,18188235556,1,1,"(0.23971816897392273, 0.20191526412963867)","(0.24756133556365967, 0.21767957508563995)",1,1,2.350555419921875,2.359222412109375,Fixation,POINT (0.2436397522687912 0.2097974196076393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673845049,18188243888,1,1,"(0.2405659556388855, 0.20719824731349945)","(0.2441294640302658, 0.2213103473186493)",1,1,2.3602294921875,2.358505249023437,Fixation,POINT (0.2423477098345756 0.2142542973160744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673870049,18188268888,1,1,"(0.29702189564704895, 0.21512188017368317)","(0.3024277687072754, 0.23097896575927734)",1,1,2.3961944580078125,2.3826446533203125,Fixation,POINT (0.2997248321771622 0.2230504229664803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673878383,18188277222,1,1,"(0.29724985361099243, 0.21153908967971802)","(0.3043881952762604, 0.22809623181819916)",1,1,2.362060546875,2.389007568359375,Fixation,POINT (0.3008190244436264 0.2198176607489586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673886716,18188285555,1,1,"(0.300420880317688, 0.2070845365524292)","(0.3062547743320465, 0.22898992896080017)",1,1,2.351715087890625,2.383544921875,Fixation,POINT (0.3033378273248672 0.2180372327566147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673895053,18188293892,1,1,"(0.30224066972732544, 0.2059720754623413)","(0.30906927585601807, 0.22626923024654388)",1,1,2.380828857421875,2.384628295898437,Fixation,POINT (0.3056549727916718 0.2161206528544426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673903386,18188302225,1,1,"(0.303402841091156, 0.2099742293357849)","(0.30350399017333984, 0.22684678435325623)",1,1,2.3755645751953125,2.3957672119140625,Fixation,POINT (0.3034534156322479 0.2184105068445206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673911719,18188310558,1,1,"(0.2982098460197449, 0.2127166986465454)","(0.30637744069099426, 0.22436633706092834)",1,1,2.3766326904296875,2.3730926513671875,Fixation,POINT (0.3022936433553696 0.2185415178537369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673920053,18188318892,1,1,"(0.30088868737220764, 0.21018947660923004)","(0.3078957498073578, 0.22750608623027802)",1,1,2.3624267578125,2.3873443603515625,Fixation,POINT (0.3043922185897827 0.218847781419754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673928386,18188327225,1,1,"(0.3003089427947998, 0.21366660296916962)","(0.30809324979782104, 0.21570929884910583)",1,1,2.3748321533203125,2.355819702148437,Fixation,POINT (0.3042010962963104 0.2146879509091377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673936720,18188335559,1,1,"(0.30302348732948303, 0.20809410512447357)","(0.3089976906776428, 0.2177542746067047)",1,1,2.3805084228515625,2.3512115478515625,Fixation,POINT (0.3060105890035629 0.2129241898655891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673945054,18188343892,1,1,"(0.30077114701271057, 0.21171654760837555)","(0.3105596899986267, 0.21535547077655792)",1,1,2.3752899169921875,2.369293212890625,Fixation,POINT (0.3056654185056686 0.2135360091924667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673953387,18188352225,1,1,"(0.3009035587310791, 0.20765024423599243)","(0.3082260191440582, 0.2200917750597)",1,1,2.3709259033203125,2.384185791015625,Fixation,POINT (0.3045647889375687 0.2138710096478462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673961721,18188360559,1,1,"(0.30240219831466675, 0.21311400830745697)","(0.3101876378059387, 0.21321046352386475)",1,1,2.370452880859375,2.365020751953125,Fixation,POINT (0.3062949180603027 0.2131622359156609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673970053,18188368891,1,1,"(0.30259937047958374, 0.21279744803905487)","(0.31049567461013794, 0.21535921096801758)",1,1,2.370391845703125,2.374298095703125,Fixation,POINT (0.3065475225448608 0.2140783295035362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673978387,18188377225,1,1,"(0.302055299282074, 0.21237437427043915)","(0.3118663430213928, 0.21760588884353638)",1,1,2.381561279296875,2.3717803955078125,Fixation,POINT (0.3069608211517334 0.2149901315569878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673986721,18188385559,1,1,"(0.30400457978248596, 0.21566954255104065)","(0.3076013922691345, 0.22396297752857208)",1,1,2.3694305419921875,2.388778686523437,Fixation,POINT (0.3058029860258102 0.2198162600398064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209673995053,18188393891,1,1,"(0.3041474223136902, 0.21726448833942413)","(0.30779311060905457, 0.22259804606437683)",1,1,2.397216796875,2.399887084960937,Fixation,POINT (0.3059702664613724 0.2199312672019005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674003387,18188402225,1,1,"(0.30312347412109375, 0.21316911280155182)","(0.30916380882263184, 0.22411994636058807)",1,1,2.399810791015625,2.3856964111328125,Fixation,POINT (0.3061436414718628 0.21864452958107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674011720,18188410558,1,1,"(0.3018258810043335, 0.2159183919429779)","(0.31008070707321167, 0.22670374810695648)",1,1,2.3968048095703125,2.374740600585937,Fixation,POINT (0.3059532940387726 0.2213110700249672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674020059,18188418897,1,1,"(0.30338385701179504, 0.20974966883659363)","(0.3072297275066376, 0.22993427515029907)",1,1,2.3944854736328125,2.3985595703125,Fixation,POINT (0.3053067922592163 0.2198419719934464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674028392,18188427230,1,1,"(0.3017795979976654, 0.2120320349931717)","(0.30569252371788025, 0.22854968905448914)",1,1,2.393661499023437,2.3972625732421875,Fixation,POINT (0.3037360608577728 0.2202908620238304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674036725,18188435563,1,1,"(0.30158838629722595, 0.21313443779945374)","(0.30752354860305786, 0.22368872165679932)",1,1,2.3965606689453125,2.394378662109375,Fixation,POINT (0.3045559674501419 0.2184115797281265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674045059,18188443897,1,1,"(0.2996823489665985, 0.21114256978034973)","(0.30785927176475525, 0.22682194411754608)",1,1,2.3967742919921875,2.415878295898437,Fixation,POINT (0.3037708103656769 0.2189822569489479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674053392,18188452230,1,1,"(0.30056095123291016, 0.20508551597595215)","(0.3086434304714203, 0.23121653497219086)",1,1,2.392059326171875,2.4065093994140625,Fixation,POINT (0.3046021908521652 0.2181510254740715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674061725,18188460563,1,1,"(0.3004150092601776, 0.20716148614883423)","(0.3088781237602234, 0.22690977156162262)",1,1,2.38311767578125,2.396957397460937,Fixation,POINT (0.3046465665102005 0.2170356288552284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674070058,18188468896,1,1,"(0.30184921622276306, 0.20631113648414612)","(0.3101465404033661, 0.22349752485752106)",1,1,2.392730712890625,2.4019317626953125,Fixation,POINT (0.3059978783130646 0.2149043306708336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674078392,18188477230,1,1,"(0.30329257249832153, 0.21012039482593536)","(0.3077710270881653, 0.22949878871440887)",1,1,2.380157470703125,2.4119110107421875,Fixation,POINT (0.3055317997932434 0.2198095917701721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674086725,18188485563,1,1,"(0.30339983105659485, 0.21424990892410278)","(0.30826282501220703, 0.2248198390007019)",1,1,2.3933868408203125,2.41168212890625,Fixation,POINT (0.3058313280344009 0.2195348739624023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674095058,18188493896,1,1,"(0.30118149518966675, 0.21036595106124878)","(0.3019407093524933, 0.22736673057079315)",1,1,2.39324951171875,2.4141082763671875,Fixation,POINT (0.30156110227108 0.218866340816021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674103392,18188502230,1,1,"(0.30266937613487244, 0.20086587965488434)","(0.30512556433677673, 0.22429117560386658)",1,1,2.380844116210937,2.416961669921875,Fixation,POINT (0.3038974702358246 0.2125785276293755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674111725,18188510563,1,1,"(0.3028484284877777, 0.2051883190870285)","(0.3064406216144562, 0.2254077047109604)",1,1,2.387115478515625,2.4087066650390625,Fixation,POINT (0.3046445250511169 0.2152980118989944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674120058,18188518896,1,1,"(0.303236722946167, 0.20547211170196533)","(0.30881467461586, 0.22622442245483398)",1,1,2.3944549560546875,2.40618896484375,Fixation,POINT (0.3060256987810135 0.2158482670783997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674128392,18188527230,1,1,"(0.3017827570438385, 0.20531411468982697)","(0.30712348222732544, 0.22932399809360504)",1,1,2.381622314453125,2.417724609375,Fixation,POINT (0.304453119635582 0.217319056391716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674136725,18188535563,1,1,"(0.3032795488834381, 0.20756743848323822)","(0.3077320456504822, 0.2207651436328888)",1,1,2.382171630859375,2.4045867919921875,Fixation,POINT (0.3055057972669601 0.2141662910580635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674145059,18188543897,1,1,"(0.3013114333152771, 0.2039543241262436)","(0.3082023859024048, 0.22569380700588226)",1,1,2.3955078125,2.4093475341796875,Fixation,POINT (0.3047569096088409 0.2148240655660629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674153396,18188552234,1,1,"(0.30386438965797424, 0.2122979611158371)","(0.3085687756538391, 0.22644832730293274)",1,1,2.4117431640625,2.420501708984375,Fixation,POINT (0.3062165826559067 0.2193731442093849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674161729,18188560567,1,1,"(0.30689576268196106, 0.21078737080097198)","(0.3067726194858551, 0.2252970188856125)",1,1,2.401885986328125,2.4061737060546875,Fixation,POINT (0.3068341910839081 0.2180421948432922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674170063,18188568901,1,1,"(0.30162563920021057, 0.21372556686401367)","(0.30713316798210144, 0.22534441947937012)",1,1,2.4093017578125,2.4113006591796875,Fixation,POINT (0.304379403591156 0.2195349931716919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674178396,18188577234,1,1,"(0.30368298292160034, 0.2177964299917221)","(0.3100583553314209, 0.2268468290567398)",1,1,2.419830322265625,2.41278076171875,Fixation,POINT (0.3068706691265106 0.222321629524231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674186729,18188585567,1,1,"(0.30444008111953735, 0.2122829705476761)","(0.31002455949783325, 0.2254926562309265)",1,1,2.4138336181640625,2.42364501953125,Fixation,POINT (0.3072323203086853 0.2188878133893013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674195065,18188593902,1,1,"(0.30349263548851013, 0.21076788008213043)","(0.30836787819862366, 0.22418873012065887)",1,1,2.4140625,2.409423828125,Fixation,POINT (0.3059302568435669 0.2174783051013946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674203397,18188602234,1,1,"(0.3036831319332123, 0.21153795719146729)","(0.3082958459854126, 0.22180388867855072)",1,1,2.408599853515625,2.407562255859375,Fixation,POINT (0.3059894889593124 0.216670922935009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674211732,18188610569,1,1,"(0.304084450006485, 0.21507930755615234)","(0.308732271194458, 0.2292286455631256)",1,1,2.4085845947265625,2.4239959716796875,Fixation,POINT (0.3064083606004715 0.222153976559639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674220065,18188618902,1,1,"(0.3040522038936615, 0.20892232656478882)","(0.3088226616382599, 0.22467747330665588)",1,1,2.4129791259765625,2.428131103515625,Fixation,POINT (0.3064374327659607 0.2167998999357224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209674228399,18188627236,1,1,"(0.3040219247341156, 0.21531470119953156)","(0.30874383449554443, 0.22549110651016235)",1,1,2.407196044921875,2.42083740234375,Fixation,POINT (0.30638287961483 0.220402903854847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
