,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getCollaborateCollection.0,String.1,userID.0,throws.0,AccessException.0,logger.0,debug.0,"""entering getCollaborateCollection()"".100",String.2,query.0,=.0,"""SELECT collection. PID PID collection. TITLE TITLE, "".101",+.0,""" collectionrole. ROLE ROLE FROM collectionrole collection WHERE "".102",+.1,""" collectionrole. USERID = "".103",+.2,userID.1,+.3,"""'"".0",+.4,""" AND collectionrole. COLLECTIONPID = collection. PID"".104",+.5,""" AND collection. ROOT = '1'"".105",List.1,list.0,=.1,buildResult.0,query.1,return.0,list.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getCollaborateCollection,250694,1209120023635,17634424518,1,1,"(0.1784350872039795, 0.2127818763256073)","(0.1756821721792221, 0.26775062084198)",1,1,2.543182373046875,2.558090209960937,Fixation,POINT (0.1770586296916008 0.2402662485837936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120031968,17634432851,1,1,"(0.1771100014448166, 0.22383758425712585)","(0.1802528202533722, 0.2741147577762604)",1,1,2.579254150390625,2.558700561523437,Fixation,POINT (0.1786814108490944 0.2489761710166931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120040301,17634441184,1,1,"(0.17666813731193542, 0.21758753061294556)","(0.17974919080734253, 0.2646704316139221)",1,1,2.5699462890625,2.5447540283203125,Fixation,POINT (0.178208664059639 0.2411289811134338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120048635,17634449518,1,1,"(0.1775168925523758, 0.22543659806251526)","(0.1818302422761917, 0.26466917991638184)",1,1,2.566635131835937,2.5565948486328125,Fixation,POINT (0.1796735674142838 0.2450528889894486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120056968,17634457851,1,1,"(0.1772720217704773, 0.21895450353622437)","(0.17984649538993835, 0.2647612392902374)",1,1,2.5656280517578125,2.5537567138671875,Fixation,POINT (0.1785592585802078 0.2418578714132309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120065301,17634466184,1,1,"(0.17492185533046722, 0.22485332190990448)","(0.17792588472366333, 0.2687188982963562)",1,1,2.551849365234375,2.562850952148437,Fixation,POINT (0.1764238700270653 0.2467861101031303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120073635,17634474518,1,1,"(0.17718274891376495, 0.22190116345882416)","(0.1814221888780594, 0.25838080048561096)",1,1,2.57196044921875,2.548324584960937,Fixation,POINT (0.1793024688959122 0.2401409819722176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120081968,17634482851,1,1,"(0.17689397931098938, 0.22839860618114471)","(0.17732347548007965, 0.2727053463459015)",1,1,2.584991455078125,2.564483642578125,Fixation,POINT (0.1771087273955345 0.2505519762635231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120090306,17634491189,1,1,"(0.17876359820365906, 0.2293645143508911)","(0.17663757503032684, 0.2665990889072418)",1,1,2.59246826171875,2.5447235107421875,Fixation,POINT (0.177700586616993 0.2479818016290665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120098639,17634499522,1,1,"(0.17431040108203888, 0.2297608107328415)","(0.17607875168323517, 0.2621297240257263)",1,1,2.5591583251953125,2.5610809326171875,Fixation,POINT (0.175194576382637 0.2459452673792839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120106973,17634507856,1,1,"(0.17621256411075592, 0.22567631304264069)","(0.18107202649116516, 0.26174071431159973)",1,1,2.5618896484375,2.5556793212890625,Fixation,POINT (0.1786422953009605 0.2437085136771202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120115307,17634516189,1,1,"(0.1759837120771408, 0.2349831908941269)","(0.18102729320526123, 0.2671825885772705)",1,1,2.567962646484375,2.5699462890625,Fixation,POINT (0.178505502641201 0.2510828897356987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120123641,17634524522,1,1,"(0.17920386791229248, 0.2348080575466156)","(0.18156421184539795, 0.26200857758522034)",1,1,2.5767059326171875,2.552719116210937,Fixation,POINT (0.1803840398788452 0.248408317565918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120131975,17634532856,1,1,"(0.17579223215579987, 0.23002170026302338)","(0.18317590653896332, 0.2658466398715973)",1,1,2.567596435546875,2.5467071533203125,Fixation,POINT (0.1794840693473816 0.2479341700673103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120140308,17634541189,1,1,"(0.17355237901210785, 0.22691065073013306)","(0.18088679015636444, 0.2626146376132965)",1,1,2.5807342529296875,2.56353759765625,Fixation,POINT (0.1772195845842362 0.2447626441717148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120148642,17634549523,1,1,"(0.16737119853496552, 0.2354709357023239)","(0.18253618478775024, 0.27367982268333435)",1,1,2.58306884765625,2.57391357421875,Fixation,POINT (0.1749536916613579 0.2545753791928291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120156975,17634557856,1,1,"(0.17150194942951202, 0.22638694941997528)","(0.18207508325576782, 0.2676086127758026)",1,1,2.572845458984375,2.5617218017578125,Fixation,POINT (0.1767885163426399 0.246997781097889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120165308,17634566189,1,1,"(0.17381319403648376, 0.23643361032009125)","(0.1820039600133896, 0.2651814818382263)",1,1,2.571441650390625,2.569549560546875,Fixation,POINT (0.1779085770249367 0.2508075460791588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120173641,17634574522,1,1,"(0.18081337213516235, 0.2341987043619156)","(0.17680303752422333, 0.2611914277076721)",1,1,2.5924835205078125,2.544296264648437,Fixation,POINT (0.1788082048296928 0.2476950660347938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120181975,17634582856,1,1,"(0.17634710669517517, 0.23723283410072327)","(0.17884287238121033, 0.26356634497642517)",1,1,2.5730438232421875,2.580917358398437,Fixation,POINT (0.1775949895381928 0.2503995895385742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120190308,17634591189,1,1,"(0.17310090363025665, 0.23564456403255463)","(0.1772409826517105, 0.26413217186927795)",1,1,2.5844268798828125,2.544906616210937,Fixation,POINT (0.1751709431409836 0.2498883679509163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120198641,17634599522,1,1,"(0.1767030507326126, 0.23104609549045563)","(0.17914772033691406, 0.2603227496147156)",1,1,2.5837554931640625,2.55401611328125,Fixation,POINT (0.1779253855347633 0.2456844225525856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120206975,17634607856,1,1,"(0.16665631532669067, 0.2196306586265564)","(0.17484518885612488, 0.2623540461063385)",1,1,2.580169677734375,2.5702056884765625,Fixation,POINT (0.1707507520914078 0.2409923523664474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120215308,17634616189,1,1,"(0.17639510333538055, 0.22784005105495453)","(0.17893730103969574, 0.27425169944763184)",1,1,2.5799560546875,2.553192138671875,Fixation,POINT (0.1776662021875382 0.2510458752512932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120223646,17634624527,1,1,"(0.17567194998264313, 0.22649313509464264)","(0.17837117612361908, 0.26285499334335327)",1,1,2.5762939453125,2.5161285400390625,Fixation,POINT (0.1770215630531311 0.244674064218998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120256980,17634657861,1,1,"(0.25168687105178833, 0.23956289887428284)","(0.25771188735961914, 0.2729087769985199)",1,1,2.59954833984375,2.562591552734375,Fixation,POINT (0.2546993792057037 0.2562358379364014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120265313,17634666194,1,1,"(0.24597199261188507, 0.23039428889751434)","(0.25102317333221436, 0.26435181498527527)",1,1,2.603240966796875,2.5663299560546875,Fixation,POINT (0.2484975829720497 0.2473730519413948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120273646,17634674527,1,1,"(0.25808587670326233, 0.2506847083568573)","(0.2547747492790222, 0.2707417607307434)",1,1,2.603256225585937,2.5581817626953125,Fixation,POINT (0.2564303129911423 0.2607132345438004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120281980,17634682861,1,1,"(0.25556012988090515, 0.23770466446876526)","(0.25246813893318176, 0.26913589239120483)",1,1,2.592620849609375,2.5481719970703125,Fixation,POINT (0.2540141344070435 0.253420278429985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120290313,17634691194,1,1,"(0.24600522220134735, 0.24062895774841309)","(0.24922648072242737, 0.26555028557777405)",1,1,2.575531005859375,2.5476837158203125,Fixation,POINT (0.2476158514618874 0.2530896216630936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120298646,17634699527,1,1,"(0.2603629231452942, 0.25742730498313904)","(0.2531380355358124, 0.2694859206676483)",1,1,2.5958709716796875,2.527740478515625,Fixation,POINT (0.2567504793405533 0.2634566128253937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120306980,17634707861,1,1,"(0.252774715423584, 0.240354984998703)","(0.2524937689304352, 0.2713668644428253)",1,1,2.596099853515625,2.533294677734375,Fixation,POINT (0.2526342421770096 0.2558609247207642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120315321,17634716202,1,1,"(0.24886944890022278, 0.23638419806957245)","(0.24828703701496124, 0.2669016122817993)",1,1,2.57464599609375,2.5506134033203125,Fixation,POINT (0.248578242957592 0.2516429051756859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120323654,17634724535,1,1,"(0.25208380818367004, 0.23521287739276886)","(0.24879011511802673, 0.27098479866981506)",1,1,2.595321655273437,2.5221710205078125,Fixation,POINT (0.2504369616508484 0.253098838031292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120331987,17634732868,1,1,"(0.25362494587898254, 0.23534247279167175)","(0.2551475465297699, 0.26745128631591797)",1,1,2.55291748046875,2.524322509765625,Fixation,POINT (0.2543862462043762 0.2513968795537949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120340321,17634741202,1,1,"(0.25518131256103516, 0.236579030752182)","(0.24731868505477905, 0.2645809054374695)",1,1,2.5802154541015625,2.5263824462890625,Fixation,POINT (0.2512499988079071 0.2505799680948257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120348657,17634749538,1,1,"(0.2519417405128479, 0.2422558218240738)","(0.24547861516475677, 0.26952654123306274)",1,1,2.5655059814453125,2.5285797119140625,Fixation,POINT (0.2487101778388023 0.2558911815285683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120356990,17634757871,1,1,"(0.25058281421661377, 0.22514459490776062)","(0.2533046007156372, 0.26094427704811096)",1,1,2.569686889648437,2.5244140625,Fixation,POINT (0.2519437074661255 0.2430444359779358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120365324,17634766205,1,1,"(0.2499791532754898, 0.2334657907485962)","(0.25070005655288696, 0.26239606738090515)",1,1,2.571014404296875,2.535507202148437,Fixation,POINT (0.2503396049141884 0.2479309290647507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120373657,17634774538,1,1,"(0.25464969873428345, 0.23275505006313324)","(0.2493007779121399, 0.269065797328949)",1,1,2.5673065185546875,2.526611328125,Fixation,POINT (0.2519752383232117 0.2509104236960411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120381990,17634782871,1,1,"(0.255387544631958, 0.23256579041481018)","(0.2530982196331024, 0.2674591541290283)",1,1,2.559478759765625,2.5306396484375,Fixation,POINT (0.2542428821325302 0.2500124722719192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120390322,17634791203,1,1,"(0.2505767345428467, 0.23457935452461243)","(0.2531595528125763, 0.27637574076652527)",1,1,2.5557403564453125,2.529510498046875,Fixation,POINT (0.2518681436777115 0.2554775476455688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120398655,17634799536,1,1,"(0.25139448046684265, 0.2472681999206543)","(0.24968257546424866, 0.2664865255355835)",1,1,2.5555419921875,2.540771484375,Fixation,POINT (0.2505385279655456 0.2568773627281189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120406988,17634807869,1,1,"(0.2500566840171814, 0.24212384223937988)","(0.2556537985801697, 0.26534709334373474)",1,1,2.57391357421875,2.508056640625,Fixation,POINT (0.2528552412986755 0.2537354677915573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120415322,17634816203,1,1,"(0.24881398677825928, 0.23880057036876678)","(0.24894246459007263, 0.26893624663352966)",1,1,2.564117431640625,2.51953125,Fixation,POINT (0.248878225684166 0.2538684085011482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120423655,17634824536,1,1,"(0.2588273882865906, 0.24434219300746918)","(0.2530679404735565, 0.26952382922172546)",1,1,2.56048583984375,2.5111541748046875,Fixation,POINT (0.2559476643800736 0.2569330111145973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120431988,17634832869,1,1,"(0.2547651529312134, 0.23949691653251648)","(0.2500183880329132, 0.2671416997909546)",1,1,2.5688934326171875,2.5326690673828125,Fixation,POINT (0.2523917704820633 0.2533193081617355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120440321,17634841202,1,1,"(0.2549208998680115, 0.23805269598960876)","(0.24968847632408142, 0.2621119022369385)",1,1,2.574462890625,2.5299224853515625,Fixation,POINT (0.2523046880960464 0.2500822991132736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120448655,17634849536,1,1,"(0.2551836669445038, 0.22739703953266144)","(0.2536233365535736, 0.2709357440471649)",1,1,2.538558959960937,2.534637451171875,Fixation,POINT (0.2544035017490387 0.2491663917899132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120456989,17634857869,1,1,"(0.2575872838497162, 0.23985248804092407)","(0.2515913248062134, 0.26641422510147095)",1,1,2.545394897460937,2.533798217773437,Fixation,POINT (0.2545893043279648 0.2531333565711975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120465322,17634866202,1,1,"(0.2622043192386627, 0.23363284766674042)","(0.24636666476726532, 0.2699635922908783)",1,1,2.560882568359375,2.5333709716796875,Fixation,POINT (0.254285492002964 0.2517982199788094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120473656,17634874536,1,1,"(0.26216989755630493, 0.24422942101955414)","(0.24171726405620575, 0.28013935685157776)",1,1,2.55584716796875,2.5511627197265625,Fixation,POINT (0.2519435808062553 0.262184388935566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120481995,17634882875,1,1,"(0.2516295611858368, 0.25145262479782104)","(0.24531462788581848, 0.2717149257659912)",1,1,2.5337371826171875,2.56939697265625,Fixation,POINT (0.2484720945358276 0.2615837752819061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120590328,17634991208,1,1,"(0.04373329132795334, 0.12289287894964218)","(0.06718970835208893, 0.19654086232185364)",1,1,2.592880249023437,2.508819580078125,,POINT (0.0554614998400211 0.1597168706357479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120598662,17634999542,1,1,"(0.04702925682067871, 0.1326485276222229)","(0.06659109890460968, 0.18131040036678314)",1,1,2.5659942626953125,2.532989501953125,Fixation,POINT (0.0568101778626442 0.156979463994503),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120606995,17635007875,1,1,"(0.048119332641363144, 0.13179424405097961)","(0.06816405057907104, 0.1853409707546234)",1,1,2.5448150634765625,2.51470947265625,Fixation,POINT (0.0581416916102171 0.1585676074028015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120615334,17635016214,1,1,"(0.04721255600452423, 0.1356566995382309)","(0.06450165808200836, 0.19724982976913452)",1,1,2.551025390625,2.507415771484375,Fixation,POINT (0.0558571070432663 0.1664532646536827),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209120623668,17635024548,1,1,"(0.05196208134293556, 0.12732549011707306)","(0.07003854215145111, 0.18565824627876282)",1,1,2.544158935546875,2.51483154296875,Fixation,POINT (0.0610003117471933 0.1564918681979179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120632001,17635032881,1,1,"(0.0502701997756958, 0.13196703791618347)","(0.06671109795570374, 0.18695203959941864)",1,1,2.562164306640625,2.5331268310546875,Fixation,POINT (0.0584906488656998 0.1594595387578011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120640334,17635041214,1,1,"(0.0567065067589283, 0.12991946935653687)","(0.06723499298095703, 0.18297481536865234)",1,1,2.566497802734375,2.5609283447265625,Fixation,POINT (0.0619707498699427 0.1564471423625946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120648668,17635049548,1,1,"(0.052841562777757645, 0.12978222966194153)","(0.06659740954637527, 0.1781487613916397)",1,1,2.56610107421875,2.558319091796875,Fixation,POINT (0.0597194861620665 0.1539654955267906),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120657001,17635057881,1,1,"(0.052536968141794205, 0.13042746484279633)","(0.06754261255264282, 0.18770737946033478)",1,1,2.561859130859375,2.5541534423828125,Fixation,POINT (0.0600397903472185 0.1590674221515656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120665334,17635066214,1,1,"(0.053528089076280594, 0.13022804260253906)","(0.06766506284475327, 0.18340560793876648)",1,1,2.5913543701171875,2.5401763916015625,Fixation,POINT (0.0605965759605169 0.1568168252706528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120673668,17635074548,1,1,"(0.06367484480142593, 0.12902233004570007)","(0.06669163703918457, 0.18842369318008423)",1,1,2.5694122314453125,2.5385894775390625,Fixation,POINT (0.0651832409203052 0.1587230116128922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120682001,17635082881,1,1,"(0.052644629031419754, 0.12775112688541412)","(0.0672624334692955, 0.18548955023288727)",1,1,2.579559326171875,2.523422241210937,Fixation,POINT (0.0599535312503576 0.1566203385591507),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120690334,17635091214,1,1,"(0.049902159720659256, 0.1408272534608841)","(0.06816667318344116, 0.18582910299301147)",1,1,2.595916748046875,2.548919677734375,Fixation,POINT (0.0590344164520502 0.1633281782269478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120698668,17635099548,1,1,"(0.057478729635477066, 0.13270993530750275)","(0.0638032853603363, 0.1877921223640442)",1,1,2.57281494140625,2.550384521484375,Fixation,POINT (0.0606410074979067 0.1602510288357735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120707001,17635107881,1,1,"(0.05501127988100052, 0.13267266750335693)","(0.066172756254673, 0.1999027580022812)",1,1,2.572998046875,2.536773681640625,Fixation,POINT (0.0605920180678368 0.1662877127528191),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120715334,17635116214,1,1,"(0.050817009061574936, 0.14155903458595276)","(0.0638691782951355, 0.19360001385211945)",1,1,2.5895538330078125,2.5613250732421875,Fixation,POINT (0.0573430936783552 0.1675795242190361),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209120723668,17635124548,1,1,"(0.056421197950839996, 0.14227867126464844)","(0.06709815561771393, 0.19749815762043)",1,1,2.578399658203125,2.5485076904296875,Fixation,POINT (0.061759676784277 0.1698884144425392),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209120732001,17635132881,1,1,"(0.05100264400243759, 0.13991057872772217)","(0.0679478645324707, 0.1847967952489853)",1,1,2.6183013916015625,2.546249389648437,Fixation,POINT (0.0594752542674542 0.1623536869883537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
