,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,actionLoadNotes.0,enableUserActions.0,FALSE.0,"// set focus otherwise it gives focus to ""clear"" >> scary/not wanted.200",multiSubmitButton.0,requestFocusInWindow.0,resetSingleTextFields.0,multipleGUIList.0,clearSelection.0,multipleResources.0,=.0,loadNotesFile.0,updateMultiList.0,enableUserActions.1,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,actionLoadNotes,34425716,1209823600853,18337999098,1,1,"(0.06759101152420044, 0.30968737602233887)","(0.06714645773172379, 0.31788256764411926)",1,1,2.4506378173828125,2.4365386962890625,Fixation,POINT (0.0673687346279621 0.3137849718332291),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823609186,18338007431,1,1,"(0.06615280359983444, 0.3040910065174103)","(0.07204757630825043, 0.30369848012924194)",1,1,2.4605712890625,2.4603424072265625,Fixation,POINT (0.0691001899540424 0.3038947433233261),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823617520,18338015765,1,1,"(0.0657758042216301, 0.3087081015110016)","(0.07341985404491425, 0.2924693524837494)",1,1,2.4841461181640625,2.5020294189453125,Fixation,POINT (0.0695978291332722 0.3005887269973755),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823625853,18338024098,1,1,"(0.06559722125530243, 0.3132118284702301)","(0.0768885537981987, 0.29652175307273865)",1,1,2.4823150634765625,2.475341796875,Fixation,POINT (0.0712428875267506 0.3048667907714844),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823634186,18338032431,1,1,"(0.06427758187055588, 0.3064749240875244)","(0.07425953447818756, 0.29910027980804443)",1,1,2.4650115966796875,2.4885406494140625,Fixation,POINT (0.0692685581743717 0.3027876019477844),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823642521,18338040765,1,1,"(0.06676103174686432, 0.30669888854026794)","(0.07578660547733307, 0.3084338903427124)",1,1,2.488189697265625,2.475372314453125,Fixation,POINT (0.0712738186120987 0.3075663894414902),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823650854,18338049098,1,1,"(0.06346282362937927, 0.2999331057071686)","(0.07443026453256607, 0.31408295035362244)",1,1,2.4841766357421875,2.453338623046875,Fixation,POINT (0.0689465440809727 0.3070080280303955),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823659188,18338057432,1,1,"(0.065508171916008, 0.2952924966812134)","(0.07210905104875565, 0.3166269063949585)",1,1,2.4929962158203125,2.459335327148437,Fixation,POINT (0.0688086114823818 0.3059597015380859),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823667521,18338065765,1,1,"(0.0636526346206665, 0.2939591705799103)","(0.07362770289182663, 0.3219456970691681)",1,1,2.501815795898437,2.460189819335937,Fixation,POINT (0.0686401687562466 0.3079524338245392),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823675854,18338074098,1,1,"(0.06898029893636703, 0.2925911843776703)","(0.0756574496626854, 0.3107304573059082)",1,1,2.4969940185546875,2.452865600585937,Fixation,POINT (0.0723188742995262 0.3016608208417892),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823684188,18338082432,1,1,"(0.06485891342163086, 0.2936316132545471)","(0.07370563596487045, 0.3086835443973541)",1,1,2.5067291259765625,2.461273193359375,Fixation,POINT (0.0692822746932507 0.3011575788259506),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823692521,18338090765,1,1,"(0.06496572494506836, 0.2868914306163788)","(0.07289484143257141, 0.3125542998313904)",1,1,2.504013061523437,2.470687866210937,Fixation,POINT (0.0689302831888199 0.2997228652238846),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823700854,18338099098,1,1,"(0.06253957003355026, 0.2873755693435669)","(0.07364378124475479, 0.3095446527004242)",1,1,2.510650634765625,2.4831695556640625,Fixation,POINT (0.0680916756391525 0.2984601110219955),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823709191,18338107435,1,1,"(0.06462783366441727, 0.2914474606513977)","(0.07318193465471268, 0.3078230619430542)",1,1,2.512802124023437,2.4797821044921875,Fixation,POINT (0.068904884159565 0.299635261297226),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823717525,18338115769,1,1,"(0.06633923947811127, 0.29349276423454285)","(0.07470005750656128, 0.30947378277778625)",1,1,2.514862060546875,2.4889068603515625,Fixation,POINT (0.0705196484923363 0.3014832735061646),,,,,,,,,,1,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823725858,18338124102,1,1,"(0.06735581904649734, 0.291474848985672)","(0.0738816037774086, 0.3062768578529358)",1,1,2.505615234375,2.4933624267578125,Fixation,POINT (0.070618711411953 0.2988758534193039),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823734191,18338132435,1,1,"(0.06301173567771912, 0.28814956545829773)","(0.07591851055622101, 0.30723944306373596)",1,1,2.518524169921875,2.4847564697265625,Fixation,POINT (0.0694651231169701 0.2976945042610168),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823742525,18338140769,1,1,"(0.06484084576368332, 0.29302793741226196)","(0.07631570100784302, 0.3055495023727417)",1,1,2.5206451416015625,2.4935455322265625,Fixation,POINT (0.0705782733857632 0.2992887198925018),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823750858,18338149102,1,1,"(0.06487103551626205, 0.29080140590667725)","(0.07415159046649933, 0.30535688996315)",1,1,2.5211181640625,2.489501953125,Fixation,POINT (0.0695113129913807 0.2980791479349136),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823759191,18338157435,1,1,"(0.0683123767375946, 0.290002703666687)","(0.07345207035541534, 0.29911088943481445)",1,1,2.53851318359375,2.507064819335937,Fixation,POINT (0.070882223546505 0.2945567965507507),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823767525,18338165769,1,1,"(0.06709539145231247, 0.2920410931110382)","(0.0746692568063736, 0.30283108353614807)",1,1,2.5117645263671875,2.5079345703125,Fixation,POINT (0.070882324129343 0.2974360883235931),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823775858,18338174102,1,1,"(0.06230132281780243, 0.2902514636516571)","(0.07619500160217285, 0.30054569244384766)",1,1,2.524383544921875,2.519073486328125,Fixation,POINT (0.0692481622099876 0.2953985780477524),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823784191,18338182435,1,1,"(0.06654341518878937, 0.2912594974040985)","(0.07457780838012695, 0.30318978428840637)",1,1,2.5171356201171875,2.5093536376953125,Fixation,POINT (0.0705606117844582 0.2972246408462524),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823792524,18338190768,1,1,"(0.06323885917663574, 0.2892969250679016)","(0.07117605954408646, 0.29784712195396423)",1,1,2.5244903564453125,2.516220092773437,Fixation,POINT (0.0672074593603611 0.2935720235109329),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823800858,18338199102,1,1,"(0.06317545473575592, 0.2966921329498291)","(0.0679948627948761, 0.29202625155448914)",1,1,2.5395050048828125,2.52191162109375,Fixation,POINT (0.065585158765316 0.2943591922521591),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823809191,18338207435,1,1,"(0.06532745808362961, 0.2934114634990692)","(0.06868114322423935, 0.2952401041984558)",1,1,2.5318603515625,2.5235748291015625,Fixation,POINT (0.0670043006539345 0.2943257838487625),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823817524,18338215768,1,1,"(0.06672313064336777, 0.28838396072387695)","(0.07187344133853912, 0.2936950922012329)",1,1,2.538787841796875,2.53131103515625,Fixation,POINT (0.0692982859909534 0.2910395264625549),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823825858,18338224102,1,1,"(0.06514144688844681, 0.28420618176460266)","(0.0684538334608078, 0.2897831201553345)",1,1,2.51702880859375,2.5205230712890625,Fixation,POINT (0.0667976401746273 0.2869946509599686),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823834192,18338232436,1,1,"(0.06395716220140457, 0.28544163703918457)","(0.07159798592329025, 0.2898270785808563)",1,1,2.521835327148437,2.536407470703125,Fixation,POINT (0.0677775740623474 0.2876343578100204),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823842529,18338240773,1,1,"(0.06338556110858917, 0.2945939600467682)","(0.07091997563838959, 0.28932785987854004)",1,1,2.528533935546875,2.5447235107421875,Fixation,POINT (0.0671527683734894 0.2919609099626541),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823850863,18338249107,1,1,"(0.06623061746358871, 0.2870144248008728)","(0.07184877246618271, 0.2891697585582733)",1,1,2.540145874023437,2.537017822265625,Fixation,POINT (0.0690396949648857 0.2880920916795731),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823859197,18338257441,1,1,"(0.06589161604642868, 0.27980953454971313)","(0.07118770480155945, 0.2864503562450409)",1,1,2.5157470703125,2.550201416015625,Fixation,POINT (0.0685396604239941 0.283129945397377),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823867529,18338265773,1,1,"(0.06509457528591156, 0.28413423895835876)","(0.06842297315597534, 0.2912243604660034)",1,1,2.518157958984375,2.5474395751953125,Fixation,POINT (0.0667587742209434 0.2876792997121811),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823875863,18338274107,1,1,"(0.06438272446393967, 0.2797824740409851)","(0.07117187976837158, 0.2879948616027832)",1,1,2.5013580322265625,2.53369140625,Fixation,POINT (0.0677773021161556 0.2838886678218842),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823884197,18338282441,1,1,"(0.06888353079557419, 0.2917171120643616)","(0.06682480871677399, 0.2850298583507538)",1,1,2.52783203125,2.531341552734375,Fixation,POINT (0.0678541697561741 0.2883734852075577),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823892530,18338290773,1,1,"(0.06491609662771225, 0.2886081039905548)","(0.07027659565210342, 0.28871628642082214)",1,1,2.5009002685546875,2.5327606201171875,Fixation,POINT (0.0675963461399078 0.2886621952056885),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823909197,18338307440,1,1,"(0.08610019087791443, 0.28439030051231384)","(0.09686917811632156, 0.2778783440589905)",1,1,2.5163116455078125,2.521087646484375,Fixation,POINT (0.091484684497118 0.2811343222856522),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823917531,18338315774,1,1,"(0.0825287252664566, 0.27503201365470886)","(0.09154395759105682, 0.27037325501441956)",1,1,2.489837646484375,2.5066070556640625,Fixation,POINT (0.0870363414287567 0.2727026343345642),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823925864,18338324107,1,1,"(0.07842455804347992, 0.27294012904167175)","(0.0911160558462143, 0.27913370728492737)",1,1,2.497802734375,2.496078491210937,Fixation,POINT (0.0847703069448471 0.2760369181632996),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823934197,18338332440,1,1,"(0.08273155987262726, 0.28471195697784424)","(0.09138400852680206, 0.2759152352809906)",1,1,2.505218505859375,2.5018463134765625,Fixation,POINT (0.0870577841997147 0.2803135961294174),,,,,,,,,1,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823942531,18338340774,1,1,"(0.07830881327390671, 0.2691681981086731)","(0.09125641733407974, 0.2775530517101288)",1,1,2.4812774658203125,2.511459350585937,Fixation,POINT (0.0847826153039932 0.2733606249094009),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823950864,18338349107,1,1,"(0.0804356262087822, 0.26886072754859924)","(0.08599898964166641, 0.2751258909702301)",1,1,2.476806640625,2.5059051513671875,Fixation,POINT (0.0832173079252243 0.2719933092594147),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823959197,18338357440,1,1,"(0.08394383639097214, 0.2744365334510803)","(0.09213759005069733, 0.27266600728034973)",1,1,2.46417236328125,2.4781951904296875,Fixation,POINT (0.0880407132208347 0.273551270365715),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823967531,18338365774,1,1,"(0.08037938177585602, 0.2682183086872101)","(0.0889429822564125, 0.27892187237739563)",1,1,2.4690399169921875,2.4808502197265625,Fixation,POINT (0.0846611820161343 0.2735700905323029),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823975869,18338374112,1,1,"(0.08232766389846802, 0.27219563722610474)","(0.08636398613452911, 0.27122607827186584)",1,1,2.4511871337890625,2.4818878173828125,Fixation,POINT (0.0843458250164986 0.2717108577489853),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823984202,18338382445,1,1,"(0.08883935213088989, 0.2745644748210907)","(0.09109882265329361, 0.2732398509979248)",1,1,2.45501708984375,2.482696533203125,Fixation,POINT (0.0899690873920918 0.2739021629095078),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209823992536,18338390779,1,1,"(0.08750756829977036, 0.2772519588470459)","(0.08660698682069778, 0.26165294647216797)",1,1,2.456817626953125,2.47955322265625,Fixation,POINT (0.0870572775602341 0.2694524526596069),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824000868,18338399111,1,1,"(0.08488044142723083, 0.27376577258110046)","(0.09069526195526123, 0.269103467464447)",1,1,2.461395263671875,2.465545654296875,Fixation,POINT (0.087787851691246 0.2714346200227737),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824009202,18338407445,1,1,"(0.08545272797346115, 0.27193325757980347)","(0.08881925046443939, 0.2689589560031891)",1,1,2.46466064453125,2.4766387939453125,Fixation,POINT (0.0871359892189503 0.2704461067914963),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824017536,18338415779,1,1,"(0.0874321311712265, 0.2709934115409851)","(0.09391128271818161, 0.26759982109069824)",1,1,2.440277099609375,2.4463653564453125,Fixation,POINT (0.0906717069447041 0.2692966163158417),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824025869,18338424112,1,1,"(0.08427383005619049, 0.2713771462440491)","(0.09277912229299545, 0.2684054374694824)",1,1,2.45220947265625,2.4452667236328125,Fixation,POINT (0.088526476174593 0.2698912918567658),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824034202,18338432445,1,1,"(0.08412352204322815, 0.27137303352355957)","(0.0907864198088646, 0.2650129497051239)",1,1,2.441253662109375,2.4560699462890625,Fixation,POINT (0.0874549709260464 0.2681929916143417),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824042536,18338440779,1,1,"(0.08201326429843903, 0.2764846980571747)","(0.08850060403347015, 0.26617854833602905)",1,1,2.448486328125,2.465728759765625,Fixation,POINT (0.0852569341659546 0.2713316231966019),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824050869,18338449112,1,1,"(0.08530109375715256, 0.2747683823108673)","(0.09003473818302155, 0.26554420590400696)",1,1,2.44207763671875,2.443832397460937,Fixation,POINT (0.087667915970087 0.2701562941074371),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824059202,18338457445,1,1,"(0.08140391856431961, 0.27020755410194397)","(0.092489093542099, 0.27246516942977905)",1,1,2.4346466064453125,2.4554443359375,Fixation,POINT (0.0869465060532093 0.2713363617658615),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824067535,18338465778,1,1,"(0.07953985780477524, 0.27176395058631897)","(0.09092570841312408, 0.27072957158088684)",1,1,2.410614013671875,2.44537353515625,Fixation,POINT (0.0852327831089497 0.2712467610836029),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824075869,18338474112,1,1,"(0.08112405985593796, 0.26930779218673706)","(0.08662967383861542, 0.2709648311138153)",1,1,2.4336395263671875,2.4346923828125,Fixation,POINT (0.0838768668472767 0.2701363116502762),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824084202,18338482445,1,1,"(0.07991771399974823, 0.2658730447292328)","(0.09130112081766129, 0.2711034417152405)",1,1,2.4105682373046875,2.44732666015625,Fixation,POINT (0.0856094174087048 0.2684882432222366),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824092536,18338490779,1,1,"(0.08352108299732208, 0.2655808925628662)","(0.08912928402423859, 0.2690884470939636)",1,1,2.4137725830078125,2.433074951171875,Fixation,POINT (0.0863251835107803 0.2673346698284149),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824100869,18338499112,1,1,"(0.08373638242483139, 0.2698698341846466)","(0.09023871272802353, 0.2637309432029724)",1,1,2.410263061523437,2.4383544921875,Fixation,POINT (0.0869875475764275 0.2668003886938095),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824109207,18338507450,1,1,"(0.08299537748098373, 0.2665560245513916)","(0.08534451574087143, 0.2713291347026825)",1,1,2.41937255859375,2.436920166015625,Fixation,POINT (0.0841699466109276 0.268942579627037),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824117541,18338515784,1,1,"(0.07993727922439575, 0.2658761739730835)","(0.08952273428440094, 0.271314799785614)",1,1,2.4196319580078125,2.43365478515625,Fixation,POINT (0.0847300067543984 0.2685954868793488),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824125874,18338524117,1,1,"(0.0829213410615921, 0.2691659927368164)","(0.08980987221002579, 0.275767058134079)",1,1,2.38323974609375,2.425323486328125,Fixation,POINT (0.0863656066358089 0.2724665254354477),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824134207,18338532450,1,1,"(0.08121857792139053, 0.26762402057647705)","(0.09063810855150223, 0.2700618803501129)",1,1,2.4074859619140625,2.4510955810546875,Fixation,POINT (0.0859283432364464 0.268842950463295),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824142540,18338540783,1,1,"(0.08041295409202576, 0.2723647356033325)","(0.09228315204381943, 0.2675573527812958)",1,1,2.402572631835937,2.4338531494140625,Fixation,POINT (0.0863480530679226 0.2699610441923142),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824150874,18338549117,1,1,"(0.08043587952852249, 0.2678702175617218)","(0.08683203160762787, 0.2708130478858948)",1,1,2.414459228515625,2.41802978515625,Fixation,POINT (0.0836339555680752 0.2693416327238083),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824159207,18338557450,1,1,"(0.08143758773803711, 0.26865559816360474)","(0.09343554079532623, 0.27631351351737976)",1,1,2.4083709716796875,2.42742919921875,Fixation,POINT (0.0874365642666817 0.2724845558404922),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824167541,18338565784,1,1,"(0.0820004865527153, 0.2671024799346924)","(0.08894502371549606, 0.2672097980976105)",1,1,2.4028778076171875,2.4325714111328125,Fixation,POINT (0.0854727551341057 0.2671561390161514),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824175874,18338574117,1,1,"(0.07989120483398438, 0.27050691843032837)","(0.08975668251514435, 0.2689480185508728)",1,1,2.4008941650390625,2.42437744140625,Fixation,POINT (0.0848239436745644 0.2697274684906006),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824184207,18338582450,1,1,"(0.07856915146112442, 0.27347037196159363)","(0.08990687876939774, 0.26515617966651917)",1,1,2.412841796875,2.429916381835937,Fixation,POINT (0.0842380151152611 0.2693132758140564),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824192540,18338590783,1,1,"(0.07964073866605759, 0.2692861557006836)","(0.08997132629156113, 0.2686140537261963)",1,1,2.41033935546875,2.4300537109375,Fixation,POINT (0.0848060324788094 0.2689501047134399),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824200873,18338599116,1,1,"(0.08436007797718048, 0.26648029685020447)","(0.08784039318561554, 0.27488911151885986)",1,1,2.393829345703125,2.4281463623046875,Fixation,POINT (0.086100235581398 0.2706847041845322),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824209207,18338607450,1,1,"(0.07872448116540909, 0.2734505534172058)","(0.09064771234989166, 0.26806753873825073)",1,1,2.405624389648437,2.42364501953125,Fixation,POINT (0.0846860967576504 0.2707590460777283),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824217541,18338615783,1,1,"(0.0786152184009552, 0.2689741253852844)","(0.08836962282657623, 0.2669900953769684)",1,1,2.378448486328125,2.4251251220703125,Fixation,POINT (0.0834924206137657 0.2679821103811264),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209824225874,18338624116,1,1,"(0.08209105581045151, 0.28035297989845276)","(0.08751001209020615, 0.27254942059516907)",1,1,2.3963165283203125,2.3934478759765625,Fixation,POINT (0.0848005339503288 0.2764512002468109),,,,,,,,,1,,,,,,,,,,,,,,
