,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand12.0,if.0,backCommand12.0,==.0,nan.0,//GEN-END: |264-getter|0|264-preInit.200,// write pre-init user code here.201,backCommand12.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE: | 264-getter | 1 | 264-postInit.202,// write post-init user code here.203,//GEN-BEGIN: | 264-getter | 2 |.204,return.0,backCommand12.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getBackCommand12,40865383,1209541564926,18055964282,1,1,"(0.7041826248168945, 0.22090928256511688)","(0.7017657160758972, 0.21921701729297638)",1,1,2.7694549560546875,2.6990203857421875,Fixation,POINT (0.7029741704463959 0.2200631499290466),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541573260,18055972616,1,1,"(0.7047748565673828, 0.20840857923030853)","(0.7017803192138672, 0.22181272506713867)",1,1,2.7506103515625,2.6999664306640625,Fixation,POINT (0.703277587890625 0.2151106521487236),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541581593,18055980949,1,1,"(0.7045640349388123, 0.21251824498176575)","(0.702663004398346, 0.22394028306007385)",1,1,2.7733917236328125,2.717254638671875,Fixation,POINT (0.7036135196685791 0.2182292640209198),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541589927,18055989283,1,1,"(0.7059842348098755, 0.2163262963294983)","(0.7029445767402649, 0.22037339210510254)",1,1,2.76165771484375,2.694564819335937,Fixation,POINT (0.7044644057750702 0.2183498442173004),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541598260,18055997616,1,1,"(0.7046704888343811, 0.20967885851860046)","(0.704452395439148, 0.21803557872772217)",1,1,2.744735717773437,2.707733154296875,Fixation,POINT (0.7045614421367645 0.2138572186231613),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541606595,18056005949,1,1,"(0.7028390765190125, 0.2031705379486084)","(0.7044472694396973, 0.21083678305149078)",1,1,2.73028564453125,2.6990509033203125,Fixation,POINT (0.7036431729793549 0.2070036605000496),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541614929,18056014283,1,1,"(0.701813280582428, 0.21884414553642273)","(0.7034026980400085, 0.21963614225387573)",1,1,2.75006103515625,2.7132720947265625,Fixation,POINT (0.7026079893112183 0.2192401438951492),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541623261,18056022615,1,1,"(0.7064134478569031, 0.21238279342651367)","(0.7050197124481201, 0.22300979495048523)",1,1,2.7393035888671875,2.7171630859375,Fixation,POINT (0.7057165801525116 0.2176962941884994),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541631600,18056030954,1,1,"(0.7033488154411316, 0.21817448735237122)","(0.7016593217849731, 0.216727614402771)",1,1,2.7519989013671875,2.699188232421875,Fixation,POINT (0.7025040686130524 0.2174510508775711),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541639934,18056039288,1,1,"(0.7041456699371338, 0.21305498480796814)","(0.7036522030830383, 0.22042599320411682)",1,1,2.755615234375,2.68670654296875,Fixation,POINT (0.7038989365100861 0.2167404890060425),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541648266,18056047620,1,1,"(0.7035619616508484, 0.21483908593654633)","(0.7034546732902527, 0.22514396905899048)",1,1,2.737152099609375,2.7152862548828125,Fixation,POINT (0.7035083174705505 0.2199915274977684),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541656600,18056055954,1,1,"(0.7040388584136963, 0.2063782513141632)","(0.7017443180084229, 0.22446148097515106)",1,1,2.7445526123046875,2.7122039794921875,Fixation,POINT (0.7028915882110596 0.2154198661446571),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541664925,18056064279,1,1,"(0.7032405138015747, 0.22134673595428467)","(0.7009223103523254, 0.21825647354125977)",1,1,2.757659912109375,2.708724975585937,Fixation,POINT (0.7020814120769501 0.2198016047477722),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541673258,18056072612,1,1,"(0.7035135626792908, 0.21063232421875)","(0.7074406743049622, 0.21321426331996918)",1,1,2.753402709960937,2.71533203125,Fixation,POINT (0.7054771184921265 0.2119232937693596),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541681592,18056080946,1,1,"(0.7030245065689087, 0.22214514017105103)","(0.7069838643074036, 0.21669264137744904)",1,1,2.756744384765625,2.70050048828125,Fixation,POINT (0.7050041854381561 0.21941889077425),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541689934,18056089287,1,1,"(0.7050798535346985, 0.2008507400751114)","(0.7029014229774475, 0.21763360500335693)",1,1,2.721343994140625,2.714599609375,Fixation,POINT (0.703990638256073 0.2092421725392342),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541698268,18056097621,1,1,"(0.7007429003715515, 0.2016019970178604)","(0.701100766658783, 0.22227288782596588)",1,1,2.7206268310546875,2.702133178710937,Fixation,POINT (0.7009218335151672 0.2119374424219132),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541706602,18056105954,1,1,"(0.7020881175994873, 0.21625210344791412)","(0.7026876211166382, 0.21939034759998322)",1,1,2.755340576171875,2.7022857666015625,Fixation,POINT (0.7023878693580627 0.2178212255239487),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541714936,18056114288,1,1,"(0.7024216651916504, 0.21604584157466888)","(0.7032944560050964, 0.22591561079025269)",1,1,2.751007080078125,2.727020263671875,Fixation,POINT (0.7028580605983734 0.2209807261824608),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541723269,18056122621,1,1,"(0.7026777863502502, 0.2109813690185547)","(0.7001031041145325, 0.21920491755008698)",1,1,2.752532958984375,2.70684814453125,Fixation,POINT (0.7013904452323914 0.2150931432843208),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541731602,18056130954,1,1,"(0.6977768540382385, 0.21264241635799408)","(0.7023546695709229, 0.2140919268131256)",1,1,2.727691650390625,2.700592041015625,Fixation,POINT (0.7000657618045807 0.2133671715855598),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541739927,18056139279,1,1,"(0.7023270130157471, 0.22346735000610352)","(0.7032822966575623, 0.2157651036977768)",1,1,2.781341552734375,2.701156616210937,Fixation,POINT (0.7028046548366547 0.2196162268519402),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541748260,18056147612,1,1,"(0.7040873765945435, 0.21120408177375793)","(0.702663004398346, 0.212229922413826)",1,1,2.7352294921875,2.7129669189453125,Fixation,POINT (0.7033751904964447 0.211717002093792),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541756594,18056155946,1,1,"(0.6939622163772583, 0.21199581027030945)","(0.6960781216621399, 0.22375699877738953)",1,1,2.760833740234375,2.703643798828125,Fixation,POINT (0.6950201690196991 0.2178764045238495),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541764932,18056164283,1,1,"(0.6917589902877808, 0.21579255163669586)","(0.6979933381080627, 0.2220548391342163)",1,1,2.746795654296875,2.719635009765625,Fixation,POINT (0.6948761641979218 0.2189236953854561),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541773265,18056172616,1,1,"(0.6961673498153687, 0.21327798068523407)","(0.6923143863677979, 0.2232303023338318)",1,1,2.7496795654296875,2.7093505859375,Fixation,POINT (0.6942408680915833 0.2182541415095329),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541781599,18056180950,1,1,"(0.6959657669067383, 0.2172577679157257)","(0.6977495551109314, 0.21360942721366882)",1,1,2.755828857421875,2.699554443359375,Fixation,POINT (0.6968576610088348 0.2154335975646973),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541789932,18056189283,1,1,"(0.6989265084266663, 0.20987007021903992)","(0.6946212649345398, 0.2177133560180664)",1,1,2.7434844970703125,2.69622802734375,Fixation,POINT (0.696773886680603 0.2137917131185532),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541798265,18056197616,1,1,"(0.6938545107841492, 0.21132197976112366)","(0.6975955963134766, 0.2144966572523117)",1,1,2.7412109375,2.69769287109375,Fixation,POINT (0.6957250535488129 0.2129093185067177),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541806599,18056205949,1,1,"(0.6974923014640808, 0.2081061750650406)","(0.6960557699203491, 0.21252359449863434)",1,1,2.7362518310546875,2.70330810546875,Fixation,POINT (0.696774035692215 0.2103148847818375),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541814934,18056214284,1,1,"(0.6950818300247192, 0.20118851959705353)","(0.697321355342865, 0.22110794484615326)",1,1,2.7099151611328125,2.687744140625,Fixation,POINT (0.6962015926837921 0.2111482322216034),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209541823267,18056222617,1,1,"(0.6996963024139404, 0.2227185070514679)","(0.694072961807251, 0.22083930671215057)",1,1,2.7755584716796875,2.7097930908203125,Fixation,POINT (0.6968846321105957 0.2217789068818092),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541831600,18056230950,1,1,"(0.6977763772010803, 0.21217839419841766)","(0.6980845332145691, 0.22003678977489471)",1,1,2.745590209960937,2.7063751220703125,Fixation,POINT (0.6979304552078247 0.2161075919866562),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541839933,18056239283,1,1,"(0.6979063749313354, 0.21191978454589844)","(0.6959019303321838, 0.21771176159381866)",1,1,2.7417755126953125,2.6748046875,Fixation,POINT (0.6969041526317596 0.2148157730698586),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541848266,18056247616,1,1,"(0.6987894773483276, 0.21603159606456757)","(0.697228729724884, 0.21729424595832825)",1,1,2.734619140625,2.6869049072265625,Fixation,POINT (0.6980091035366058 0.2166629210114479),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541856602,18056255951,1,1,"(0.6965004801750183, 0.2198002189397812)","(0.6961107850074768, 0.2099209576845169)",1,1,2.763580322265625,2.7004852294921875,Fixation,POINT (0.6963056325912476 0.214860588312149),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541864934,18056264283,1,1,"(0.695999801158905, 0.222577765583992)","(0.6941139698028564, 0.22406382858753204)",1,1,2.761962890625,2.69964599609375,Fixation,POINT (0.6950568854808807 0.223320797085762),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541873268,18056272617,1,1,"(0.6954943537712097, 0.2174559086561203)","(0.6962270736694336, 0.22016076743602753)",1,1,2.75103759765625,2.7156219482421875,Fixation,POINT (0.6958607137203217 0.2188083380460739),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541881602,18056280951,1,1,"(0.6993570923805237, 0.2140718698501587)","(0.6952779293060303, 0.21717989444732666)",1,1,2.745269775390625,2.6918182373046875,Fixation,POINT (0.697317510843277 0.2156258821487427),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541889934,18056289283,1,1,"(0.6967689394950867, 0.22000005841255188)","(0.6938418745994568, 0.22164307534694672)",1,1,2.765289306640625,2.7248992919921875,Fixation,POINT (0.6953054070472717 0.2208215668797493),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541898272,18056297621,1,1,"(0.6972582340240479, 0.21163079142570496)","(0.6977415680885315, 0.2159200757741928)",1,1,2.7540740966796875,2.706939697265625,Fixation,POINT (0.6974999010562897 0.2137754335999489),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541906606,18056305954,1,1,"(0.6972606182098389, 0.22387084364891052)","(0.6945691704750061, 0.21945294737815857)",1,1,2.7570037841796875,2.717514038085937,Fixation,POINT (0.6959148943424225 0.2216618955135346),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541914939,18056314287,1,1,"(0.6965509057044983, 0.22331127524375916)","(0.6949514150619507, 0.2225501388311386)",1,1,2.758941650390625,2.70623779296875,Fixation,POINT (0.6957511603832245 0.2229307070374489),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541923274,18056322621,1,1,"(0.697085976600647, 0.21620811522006989)","(0.6968958973884583, 0.22006143629550934)",1,1,2.75506591796875,2.7082977294921875,Fixation,POINT (0.6969909369945526 0.2181347757577896),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541931607,18056330954,1,1,"(0.6953670382499695, 0.20701177418231964)","(0.6976679563522339, 0.22223520278930664)",1,1,2.74114990234375,2.714752197265625,Fixation,POINT (0.6965174973011017 0.2146234884858131),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541939941,18056339288,1,1,"(0.6934393644332886, 0.22294330596923828)","(0.6964133381843567, 0.22437109053134918)",1,1,2.758453369140625,2.711700439453125,Fixation,POINT (0.6949263513088226 0.2236571982502937),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541948274,18056347621,1,1,"(0.694869339466095, 0.21897415816783905)","(0.6941986680030823, 0.22593574225902557)",1,1,2.751953125,2.7061309814453125,Fixation,POINT (0.6945340037345886 0.2224549502134323),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541956607,18056355954,1,1,"(0.6949558258056641, 0.21924759447574615)","(0.6955525875091553, 0.2242448329925537)",1,1,2.77679443359375,2.71759033203125,Fixation,POINT (0.6952542066574097 0.2217462137341499),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541964941,18056364288,1,1,"(0.694442868232727, 0.2127167135477066)","(0.6937402486801147, 0.2251478135585785)",1,1,2.742782592773437,2.69720458984375,Fixation,POINT (0.6940915584564209 0.2189322635531426),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541973274,18056372621,1,1,"(0.6992887258529663, 0.22077608108520508)","(0.6958220601081848, 0.217670276761055)",1,1,2.7477569580078125,2.707138061523437,Fixation,POINT (0.6975553929805756 0.21922317892313),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541981609,18056380955,1,1,"(0.6974446177482605, 0.21563489735126495)","(0.694625198841095, 0.21903640031814575)",1,1,2.765289306640625,2.707550048828125,Fixation,POINT (0.6960349082946777 0.2173356488347054),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541989941,18056389287,1,1,"(0.6951125264167786, 0.2147178053855896)","(0.6941338181495667, 0.22004930675029755)",1,1,2.7581329345703125,2.7156219482421875,Fixation,POINT (0.6946231722831726 0.2173835560679436),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209541998275,18056397621,1,1,"(0.6925880908966064, 0.2087877094745636)","(0.696664571762085, 0.22043104469776154)",1,1,2.73065185546875,2.6974334716796875,Fixation,POINT (0.6946263313293457 0.2146093770861626),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542006610,18056405955,1,1,"(0.6969646215438843, 0.20770975947380066)","(0.695155143737793, 0.22119376063346863)",1,1,2.7389068603515625,2.7080841064453125,Fixation,POINT (0.6960598826408386 0.2144517600536346),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542014942,18056414287,1,1,"(0.6927993893623352, 0.21153658628463745)","(0.6971191167831421, 0.21790559589862823)",1,1,2.7429656982421875,2.7126007080078125,Fixation,POINT (0.6949592530727386 0.2147210910916328),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542023280,18056422625,1,1,"(0.6961820125579834, 0.20714114606380463)","(0.6971282958984375, 0.21420712769031525)",1,1,2.7425994873046875,2.690536499023437,Fixation,POINT (0.6966551542282104 0.2106741368770599),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209542031613,18056430958,1,1,"(0.6980476379394531, 0.2132561206817627)","(0.6981268525123596, 0.21326479315757751)",1,1,2.7610626220703125,2.71673583984375,Fixation,POINT (0.6980872452259064 0.2132604569196701),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542039946,18056439291,1,1,"(0.6978667974472046, 0.2167728990316391)","(0.6940016150474548, 0.22641076147556305)",1,1,2.75189208984375,2.7290191650390625,Fixation,POINT (0.6959342062473297 0.2215918302536011),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542048281,18056447625,1,1,"(0.6989820599555969, 0.2188543677330017)","(0.6962025761604309, 0.22676563262939453)",1,1,2.759979248046875,2.715805053710937,Fixation,POINT (0.6975923180580139 0.2228100001811981),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542056614,18056455958,1,1,"(0.6975064277648926, 0.2197234332561493)","(0.6952250599861145, 0.22716185450553894)",1,1,2.7686309814453125,2.7089996337890625,Fixation,POINT (0.6963657438755035 0.2234426438808441),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542064948,18056464292,1,1,"(0.698216438293457, 0.20392759144306183)","(0.6916409134864807, 0.22788479924201965)",1,1,2.7376708984375,2.7297515869140625,Fixation,POINT (0.6949286758899689 0.2159061953425407),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542073281,18056472625,1,1,"(0.6967434287071228, 0.208603173494339)","(0.6952155828475952, 0.22565416991710663)",1,1,2.7388153076171875,2.7166900634765625,Fixation,POINT (0.695979505777359 0.2171286717057228),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542081614,18056480958,1,1,"(0.6960298418998718, 0.2224733531475067)","(0.6995164155960083, 0.22777611017227173)",1,1,2.758331298828125,2.7339630126953125,Fixation,POINT (0.6977731287479401 0.2251247316598892),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542089948,18056489292,1,1,"(0.6986674666404724, 0.22009068727493286)","(0.6934442520141602, 0.22444544732570648)",1,1,2.773666381835937,2.72528076171875,Fixation,POINT (0.6960558593273163 0.2222680673003197),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542098282,18056497625,1,1,"(0.6970869302749634, 0.2025866061449051)","(0.6955472230911255, 0.21740573644638062)",1,1,2.7115936279296875,2.708343505859375,Fixation,POINT (0.6963170766830444 0.2099961712956428),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209542106615,18056505958,1,1,"(0.6956453919410706, 0.20963257551193237)","(0.6961085200309753, 0.21599426865577698)",1,1,2.7450408935546875,2.7220611572265625,Fixation,POINT (0.695876955986023 0.2128134220838547),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542114948,18056514291,1,1,"(0.6959413886070251, 0.22132347524166107)","(0.6945188641548157, 0.22205136716365814)",1,1,2.7578582763671875,2.7233428955078125,Fixation,POINT (0.6952301263809204 0.2216874212026596),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542123283,18056522625,1,1,"(0.6991133093833923, 0.21499024331569672)","(0.6952663660049438, 0.2192840874195099)",1,1,2.7679595947265625,2.727996826171875,Fixation,POINT (0.6971898376941681 0.2171371653676033),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542131616,18056530958,1,1,"(0.6966221928596497, 0.20664159953594208)","(0.6968105435371399, 0.21060416102409363)",1,1,2.747100830078125,2.7069244384765625,Fixation,POINT (0.6967163681983948 0.2086228802800178),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209542139949,18056539291,1,1,"(0.6924519538879395, 0.21236395835876465)","(0.6966747641563416, 0.22434130311012268)",1,1,2.739349365234375,2.735565185546875,Fixation,POINT (0.6945633590221405 0.2183526307344437),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542148283,18056547625,1,1,"(0.6964448094367981, 0.2202305644750595)","(0.6956956386566162, 0.22464627027511597)",1,1,2.7610626220703125,2.7294158935546875,Fixation,POINT (0.6960702240467072 0.2224384173750877),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542156620,18056555962,1,1,"(0.6960529685020447, 0.21571260690689087)","(0.6975032091140747, 0.2150685340166092)",1,1,2.7603302001953125,2.707977294921875,Fixation,POINT (0.6967780888080597 0.21539057046175),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542164953,18056564295,1,1,"(0.696312665939331, 0.21291524171829224)","(0.695964515209198, 0.22167141735553741)",1,1,2.749725341796875,2.7269744873046875,Fixation,POINT (0.6961385905742645 0.2172933295369148),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542173288,18056572629,1,1,"(0.6960022449493408, 0.2113291323184967)","(0.6945220232009888, 0.22524887323379517)",1,1,2.740463256835937,2.7312774658203125,Fixation,POINT (0.6952621340751648 0.2182890027761459),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209542181621,18056580962,1,1,"(0.6966595649719238, 0.212641179561615)","(0.6969181299209595, 0.2110542207956314)",1,1,2.7348175048828125,2.6983795166015625,Fixation,POINT (0.6967888474464417 0.2118477001786232),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
